real,pre,实际值与预测值差距比
3220.55,3230.1923068285155,
3221.69,3208.618843185301,
3222.17,3216.2508979192557,
3208.78,3228.812958723259,
3173.38,3215.216527060178,
3212.91,3176.4918883209116,
3212.15,3213.6834340761434,
3224.15,3209.4906932217846,
3231.84,3226.6876751448503,
3218.05,3242.8401260592,
3187.36,3218.37173959009,
3187.05,3186.75084797915,
3165.35,3184.8167022099956,
3180.42,3165.729684152347,
3190.87,3176.2138329726686,
3221.42,3189.3079431362867,
3228.14,3217.646968525647,
3254.5,3234.5876334465447,
3304.71,3257.0709240688802,
3360.18,3304.212957297289,
3353.63,3365.070691723599,
3366.07,3344.747459457605,
3350.5,3370.395860672379,
3318.98,3361.277138648641,
3330.86,3328.7253924502425,
3278.9,3330.1698233882144,
3255.35,3275.8089758045276,
3273.03,3261.5256800874704,
3260.57,3279.612182060006,
3287.19,3259.085790067013,
3290.24,3287.693987995053,
3278.44,3287.3054351561136,
3303.4,3273.9579030222135,
3240.85,3303.8952558670044,
3261.79,3239.4965238744467,
3274.32,3270.591948326663,
3264.07,3274.5332941480942,
3254.28,3249.4444324145043,
3210.39,3265.61400737827,
3223.27,3209.730371966653,
3236.12,3229.627700971567,
3214.53,3237.5073577340613,
3236.31,3219.6933856699766,
3184.11,3243.0596306415055,
3139.05,3184.8091502101506,
3147.7,3144.202559549377,
3187.52,3155.121184877434,
3187.19,3187.1130583003433,
3233.7,3192.5042658389602,
3218.74,3236.052335428002,
3209.74,3217.2812992558474,
3144.95,3206.7006029071667,
3163.67,3145.4503791402963,
3119.24,3158.849380041468,
3054.02,3112.6607090805473,
3114.26,3051.191933233661,
3116.5,3130.296102203113,
3139.56,3106.1490362957575,
3145.11,3140.4750583240757,
3142.91,3146.567540121494,
3104.0,3140.8449885356713,
3119.93,3108.660703760361,
3136.08,3123.0482096634273,
3139.18,3136.571780737817,
3162.82,3137.4179774321465,
3144.87,3169.8534540028722,
3102.32,3137.514597183654,
3118.04,3089.599335354688,
3059.64,3113.6080620760135,
3075.59,3047.2213250660575,
3080.78,3080.1227671527067,
3125.69,3077.4522632454505,
3107.24,3121.317551290764,
3097.09,3107.384972161166,
3062.38,3095.7471991099687,
2974.68,3066.8700674902084,
2933.16,2976.0108141552864,
2907.18,2932.350407740429,
2933.46,2893.1610480448817,
2935.68,2922.165427686054,
2851.88,2911.203497680464,
2702.85,2855.83979345032,
2827.75,2719.2986807242287,
2877.22,2829.399787845888,
2913.19,2871.4817029061887,
2892.11,2902.5397332909133,
2900.77,2905.4839526076335,
2916.51,2901.9964073638444,
2903.62,2918.642452296924,
2856.43,2900.930040888048,
2853.18,2864.951321174084,
2842.15,2852.480752053391,
2915.49,2845.1256116791565,
2898.83,2907.6868873551125,
2943.24,2897.518453850523,
2931.2,2946.8488579942946,
2902.48,2930.5265743749615,
2925.49,2899.490379201704,
2846.38,2928.123783619843,
2894.26,2838.145273556492,
2882.28,2891.2782880567406,
2928.6,2870.428655012436,
2930.58,2922.806734391221,
2887.72,2932.048846921703,
2861.57,2888.8619658092566,
2835.35,2859.5652298902796,
2797.53,2837.878984268422,
2814.13,2796.111195567378,
2683.41,2815.669915377241,
2681.03,2684.1379057493214,
2734.54,2694.4254876129858,
2769.71,2748.0917310591,
2805.34,2774.2692861648347,
2800.93,2808.592562153186,
2719.76,2790.3371860674933,
2695.13,2719.412050847669,
2718.37,2700.7658521648823,
2741.23,2718.5563315022137,
2721.77,2739.272534171092,
2748.24,2720.8093734465706,
2720.41,2758.5206454436575,
2756.74,2726.214113552555,
2745.53,2758.261129157063,
2744.55,2737.823203746637,
2807.94,2730.697684831251,
2782.55,2814.6243810225487,
2734.19,2766.852744446233,
2743.42,2739.764722807,
2744.9,2743.0441027237575,
2763.07,2737.7995544989144,
2778.45,2766.7350712929097,
2813.22,2779.522233115061,
2798.07,2811.3420598881366,
2790.32,2794.821509863061,
2825.65,2785.375513748286,
2846.81,2814.697232189827,
2879.31,2837.904199803156,
2868.42,2877.407713764015,
2899.58,2860.0673708915624,
2844.72,2900.804617087047,
2882.7,2844.193346883902,
2923.99,2862.929697015818,
2891.34,2925.55043400509,
2936.2,2891.1352980328447,
2924.92,2940.9685246666204,
2926.48,2929.640058397955,
2892.29,2920.6479821212965,
2935.88,2892.0241796003443,
2974.75,2938.384767786041,
3013.95,2981.2543511286963,
3039.41,3021.613583442023,
3009.24,3041.475003491273,
3058.4,3010.0750416202654,
3045.27,3058.008142755989,
3050.15,3046.493064813613,
3052.11,3034.5152830288134,
2996.73,3048.164404069836,
2989.21,2991.7270984659476,
2993.31,2983.933430119246,
2942.3,2988.0424515984905,
2922.0,2937.3043086606394,
2914.29,2932.2017368564034,
2895.3,2919.917089466948,
2839.39,2893.314959486602,
2878.64,2855.8670817322227,
2865.6,2892.7970349267243,
2874.08,2853.8308017651243,
2836.66,2867.105340358969,
2848.44,2836.7962379383466,
2837.26,2857.453152500326,
2854.64,2844.1394298465043,
2829.92,2859.1484152087037,
2827.11,2827.4568768746617,
2792.33,2841.4064599731432,
2781.68,2806.540901349446,
2730.76,2786.195736023317,
2710.72,2730.1244649556543,
2741.09,2712.571754187121,
2774.34,2750.137077853852,
2761.16,2764.843755631385,
2764.07,2763.0735592327514,
2730.96,2766.6423614876458,
2787.06,2730.2903594013796,
2796.89,2790.266662825785,
2782.67,2787.1249669909216,
2769.26,2782.226284878662,
2785.85,2776.7861365985127,
2759.29,2787.0428785710997,
2750.63,2756.3737714488884,
2756.37,2748.2181083721475,
2735.67,2757.5200108537365,
2708.09,2743.2333998418044,
2752.56,2712.5399521281597,
2751.59,2753.843460549521,
2732.21,2751.913558018086,
2726.66,2727.1947812381936,
2761.78,2724.8224691110054,
2732.4,2764.139661232017,
2711.26,2732.3975345709855,
2697.77,2709.134455941855,
2724.5,2691.5248795212,
2710.69,2722.426361527272,
2708.28,2703.211802695013,
2757.57,2716.922407965649,
2769.23,2760.9357225623207,
2745.43,2770.004081638576,
2743.79,2741.1250760731773,
2678.03,2749.989862975901,
2679.59,2677.0489295081316,
2673.88,2686.9656085327515,
2652.21,2675.7602426057615,
2629.37,2649.9485580745313,
2629.81,2636.3217199684905,
2614.9,2634.404896120719,
2642.92,2620.144106141976,
2611.98,2656.5119514283797,
2608.98,2614.93001717232,
2610.12,2609.6358356976516,
