,Open,Close,sign,hold,balance,netAsset,profit,t
2016-06-21,2108.87,2104.56,,551.0,1143.8517700019293,1160756.411770002,0.0,
2016-06-22,2101.05,2115.77,,551.0,1143.8517700019293,1166933.121770002,0.0,
2016-06-23,2114.77,2105.53,,551.0,1143.8517700019293,1161290.881770002,0.0,
2016-06-24,2100.0,2076.3,,551.0,1143.8517700019293,1145185.151770002,0.0,
2016-06-27,2070.94,2095.89,,551.0,1143.8517700019293,1155979.2417700018,0.0,
2016-06-28,2089.35,2102.05,,551.0,1143.8517700019293,1159373.401770002,0.0,
2016-06-29,2105.76,2122.97,,551.0,1143.8517700019293,1170900.321770002,0.0,
2016-06-30,2123.87,2122.63,,551.0,1143.8517700019293,1170712.981770002,0.0,
2016-07-01,2124.4,2127.09,,551.0,1143.8517700019293,1173170.441770002,0.0,
2016-07-04,2121.9,2163.29,1.0,551.0,1143.8517700019293,1193116.641770002,0.0,1193116.641770002
2016-07-05,2162.09,2168.86,1.0,551.0,1143.8517700019293,1196185.711770002,0.0,1196185.711770002
2016-07-06,2161.58,2167.1,1.0,551.0,1143.8517700019293,1195215.9517700018,0.0,
2016-07-07,2161.36,2166.88,,551.0,1143.8517700019293,1195094.731770002,0.0,
2016-07-08,2156.38,2148.76,,551.0,1143.8517700019293,1185110.611770002,0.0,
2016-07-11,2152.74,2155.72,,551.0,1143.8517700019293,1188945.571770002,0.0,
2016-07-12,2156.63,2200.35,,551.0,1143.8517700019293,1213536.7017700018,0.0,1213536.7017700018
2016-07-13,2195.98,2197.79,,551.0,1143.8517700019293,1212126.141770002,0.0,
2016-07-14,2195.34,2195.23,,551.0,1143.8517700019293,1210715.581770002,0.0,
2016-07-15,2196.95,2192.39,,551.0,1143.8517700019293,1209150.7417700018,0.0,
2016-07-18,2190.47,2187.98,,551.0,1143.8517700019293,1206720.831770002,0.0,
2016-07-19,2188.8,2175.4,,551.0,1143.8517700019293,1199789.251770002,0.0,
2016-07-20,2173.55,2167.12,,551.0,1143.8517700019293,1195226.9717700018,0.0,
2016-07-21,2168.48,2177.78,,551.0,1143.8517700019293,1201100.631770002,0.0,
2016-07-22,2175.98,2157.23,,551.0,1143.8517700019293,1189777.581770002,0.0,
2016-07-25,2155.32,2159.55,,551.0,1143.8517700019293,1191055.901770002,0.0,
2016-07-26,2156.81,2182.5,,551.0,1143.8517700019293,1203701.351770002,0.0,
2016-07-27,2182.72,2173.97,,551.0,1143.8517700019293,1199001.321770002,0.0,
2016-07-28,2160.16,2163.81,,551.0,1143.8517700019293,1193403.161770002,0.0,
2016-07-29,2163.64,2155.24,,551.0,1143.8517700019293,1188681.091770002,0.0,
2016-08-01,2151.54,2147.56,,551.0,1143.8517700019293,1184449.411770002,0.0,
2016-08-02,2145.82,2148.45,,551.0,1143.8517700019293,1184939.8017700019,0.0,
2016-08-03,2140.15,2145.79,,551.0,1143.8517700019293,1183474.141770002,0.0,
2016-08-04,2145.66,2143.84,,551.0,1143.8517700019293,1182399.691770002,0.0,
2016-08-05,2142.33,2148.68,,551.0,1143.8517700019293,1185066.5317700019,0.0,
2016-08-08,2147.7,2159.67,,551.0,1143.8517700019293,1191122.0217700019,0.0,
2016-08-09,2159.31,2175.35,,551.0,1143.8517700019293,1199761.7017700018,0.0,
2016-08-10,2175.13,2170.1,,551.0,1143.8517700019293,1196868.9517700018,0.0,
2016-08-11,2168.13,2177.06,,551.0,1143.8517700019293,1200703.911770002,0.0,
2016-08-12,2177.8,2222.49,,551.0,1143.8517700019293,1225735.841770002,0.0,1225735.841770002
2016-08-15,2227.08,2287.66,,551.0,1143.8517700019293,1261644.5117700018,0.0,1261644.5117700018
2016-08-16,2293.81,2257.7,,551.0,1143.8517700019293,1245136.5517700019,0.0,
2016-08-17,2260.93,2253.74,,551.0,1143.8517700019293,1242954.591770002,0.0,
2016-08-18,2253.12,2244.72,,551.0,1143.8517700019293,1237984.571770002,0.0,
2016-08-19,2241.67,2249.34,,551.0,1143.8517700019293,1240530.191770002,0.0,
2016-08-22,2249.08,2237.13,,551.0,1143.8517700019293,1233802.481770002,0.0,
2016-08-23,2235.39,2241.95,,551.0,1143.8517700019293,1236458.3017700019,0.0,
2016-08-24,2242.91,2232.21,,551.0,1143.8517700019293,1231091.561770002,0.0,
2016-08-25,2224.51,2222.15,,551.0,1143.8517700019293,1225548.501770002,0.0,
2016-08-26,2223.31,2219.31,,551.0,1143.8517700019293,1223983.661770002,0.0,
2016-08-29,2219.02,2214.26,,551.0,1143.8517700019293,1221201.111770002,0.0,
2016-08-30,2215.84,2224.06,,551.0,1143.8517700019293,1226600.911770002,0.0,
2016-08-31,2222.02,2232.71,,551.0,1143.8517700019293,1231367.061770002,0.0,
2016-09-01,2230.36,2220.4,,551.0,1143.8517700019293,1224584.251770002,0.0,
2016-09-02,2216.29,2229.89,,551.0,1143.8517700019293,1229813.2417700018,0.0,
2016-09-05,2230.41,2228.72,,551.0,1143.8517700019293,1229168.571770002,0.0,
2016-09-06,2227.44,2232.45,,551.0,1143.8517700019293,1231223.8017700019,0.0,
2016-09-07,2233.03,2236.55,,551.0,1143.8517700019293,1233482.901770002,0.0,
2016-09-08,2234.95,2236.63,,551.0,1143.8517700019293,1233526.981770002,0.0,
2016-09-09,2236.39,2229.31,,551.0,1143.8517700019293,1229493.661770002,0.0,
2016-09-12,2201.68,2199.98,,551.0,1143.8517700019293,1213332.831770002,0.0,
2016-09-13,2197.38,2193.19,,551.0,1143.8517700019293,1209591.5417700019,0.0,
2016-09-14,2184.11,2176.52,,551.0,1143.8517700019293,1200406.371770002,0.0,
2016-09-19,2178.76,2189.46,,551.0,1143.8517700019293,1207536.311770002,0.0,
2016-09-20,2190.1,2184.21,,551.0,1143.8517700019293,1204643.561770002,0.0,
2016-09-21,2184.42,2187.15,,551.0,1143.8517700019293,1206263.501770002,0.0,
2016-09-22,2195.25,2200.7,,551.0,1143.8517700019293,1213729.5517700019,0.0,
2016-09-23,2202.7,2196.29,,551.0,1143.8517700019293,1211299.641770002,0.0,
2016-09-26,2190.39,2167.26,,551.0,1143.8517700019293,1195304.111770002,0.0,
2016-09-27,2163.38,2176.45,-1.0,0.0,1192570.220580002,1192570.220580002,12683.581955000293,1192570.220580002
2016-09-28,2177.41,2166.72,,0.0,1192570.220580002,1192570.220580002,0.0,
2016-09-29,2170.99,2175.37,,0.0,1192570.220580002,1192570.220580002,0.0,
2016-09-30,2171.94,2177.35,,0.0,1192570.220580002,1192570.220580002,0.0,
2016-10-10,2187.65,2202.87,,0.0,1192570.220580002,1192570.220580002,0.0,
2016-10-11,2205.35,2209.23,,0.0,1192570.220580002,1192570.220580002,0.0,
2016-10-12,2205.44,2201.0,1.0,540.0,1037.151780002052,1191974.7517800021,0.0,1191974.7517800021
2016-10-13,2201.34,2202.12,1.0,540.0,1037.151780002052,1190181.951780002,0.0,
2016-10-14,2199.56,2209.81,1.0,540.0,1037.151780002052,1194334.551780002,0.0,1194334.551780002
2016-10-17,2207.35,2192.88,1.0,540.0,1037.151780002052,1185192.351780002,0.0,
2016-10-18,2189.93,2222.78,1.0,540.0,1037.151780002052,1201338.3517800022,0.0,1201338.3517800022
2016-10-19,2222.78,2221.53,1.0,540.0,1037.151780002052,1200663.3517800022,0.0,
2016-10-20,2222.63,2223.42,1.0,540.0,1037.151780002052,1201683.951780002,0.0,1201683.951780002
2016-10-21,2221.38,2240.75,1.0,540.0,1037.151780002052,1211042.151780002,0.0,1211042.151780002
2016-10-24,2245.46,2270.95,1.0,540.0,1037.151780002052,1227350.151780002,0.0,1227350.151780002
2016-10-25,2270.02,2266.17,1.0,540.0,1037.151780002052,1224768.951780002,0.0,
2016-10-26,2263.69,2257.12,,540.0,1037.151780002052,1219881.951780002,0.0,
2016-10-27,2254.32,2250.26,,540.0,1037.151780002052,1216177.5517800022,0.0,
2016-10-28,2252.38,2253.8,,540.0,1037.151780002052,1218089.151780002,0.0,
2016-10-31,2247.99,2250.47,,540.0,1037.151780002052,1216290.9517800019,0.0,
2016-11-01,2250.49,2263.48,,540.0,1037.151780002052,1223316.351780002,0.0,
2016-11-02,2256.12,2244.74,,540.0,1037.151780002052,1213196.751780002,0.0,
2016-11-03,2241.44,2273.63,,540.0,1037.151780002052,1228797.351780002,0.0,1228797.351780002
2016-11-04,2271.85,2271.93,,540.0,1037.151780002052,1227879.351780002,0.0,
2016-11-07,2271.96,2276.95,,540.0,1037.151780002052,1230590.151780002,0.0,1230590.151780002
2016-11-08,2284.01,2282.42,,540.0,1037.151780002052,1233543.951780002,0.0,1233543.951780002
2016-11-09,2281.12,2263.92,,540.0,1037.151780002052,1223553.951780002,0.0,
2016-11-10,2279.94,2289.45,,540.0,1037.151780002052,1237340.151780002,0.0,1237340.151780002
2016-11-11,2285.61,2308.43,,540.0,1037.151780002052,1247589.351780002,0.0,1247589.351780002
2016-11-14,2304.61,2317.77,,540.0,1037.151780002052,1252632.951780002,0.0,1252632.951780002
2016-11-15,2315.8,2310.9,,540.0,1037.151780002052,1248923.151780002,0.0,
2016-11-16,2312.5,2309.94,,540.0,1037.151780002052,1248404.7517800021,0.0,
2016-11-17,2306.41,2316.72,,540.0,1037.151780002052,1252065.9517800019,0.0,
2016-11-18,2318.9,2307.27,,540.0,1037.151780002052,1246962.951780002,0.0,
2016-11-21,2304.77,2334.68,,540.0,1037.151780002052,1261764.351780002,0.0,1261764.351780002
2016-11-22,2334.68,2353.0,,540.0,1037.151780002052,1271657.151780002,0.0,1271657.151780002
2016-11-23,2355.32,2360.34,,540.0,1037.151780002052,1275620.7517800021,0.0,1275620.7517800021
2016-11-24,2356.85,2368.73,,540.0,1037.151780002052,1280151.351780002,0.0,1280151.351780002
2016-11-25,2371.7,2393.95,,540.0,1037.151780002052,1293770.151780002,0.0,1293770.151780002
2016-11-28,2406.7,2403.14,,540.0,1037.151780002052,1298732.751780002,0.0,1298732.751780002
2016-11-29,2398.67,2441.58,,540.0,1037.151780002052,1319490.351780002,0.0,1319490.351780002
2016-11-30,2435.81,2419.41,,540.0,1037.151780002052,1307518.551780002,0.0,
2016-12-01,2421.93,2431.31,,540.0,1037.151780002052,1313944.551780002,0.0,
2016-12-02,2427.17,2416.51,,540.0,1037.151780002052,1305952.5517800022,0.0,
2016-12-05,2378.21,2375.26,,540.0,1037.151780002052,1283677.5517800022,0.0,
2016-12-06,2371.11,2368.68,,540.0,1037.151780002052,1280124.351780002,0.0,
2016-12-07,2367.42,2376.92,,540.0,1037.151780002052,1284573.951780002,0.0,
2016-12-08,2380.66,2379.0,,540.0,1037.151780002052,1285697.151780002,0.0,
2016-12-09,2374.3,2411.31,,540.0,1037.151780002052,1303144.551780002,0.0,
2016-12-12,2408.09,2387.16,,540.0,1037.151780002052,1290103.551780002,0.0,
2016-12-13,2373.79,2372.93,,540.0,1037.151780002052,1282419.351780002,0.0,
2016-12-14,2369.5,2360.38,,540.0,1037.151780002052,1275642.351780002,0.0,
2016-12-15,2346.77,2309.82,,540.0,1037.151780002052,1248339.951780002,0.0,
2016-12-16,2302.87,2302.32,-1.0,0.0,1243965.1768800023,1243965.1768800023,51394.956300000194,1243965.1768800023
2016-12-19,2299.71,2291.38,,0.0,1243965.1768800023,1243965.1768800023,0.0,
2016-12-20,2293.4,2279.68,,0.0,1243965.1768800023,1243965.1768800023,0.0,
2016-12-21,2282.12,2297.37,,0.0,1243965.1768800023,1243965.1768800023,0.0,
2016-12-22,2293.35,2292.04,,0.0,1243965.1768800023,1243965.1768800023,0.0,
2016-12-23,2290.25,2278.48,,0.0,1243965.1768800023,1243965.1768800023,0.0,
2016-12-26,2266.38,2294.71,,0.0,1243965.1768800023,1243965.1768800023,0.0,
2016-12-27,2291.23,2286.96,,0.0,1243965.1768800023,1243965.1768800023,0.0,
2016-12-28,2286.41,2277.18,,0.0,1243965.1768800023,1243965.1768800023,0.0,
2016-12-29,2273.22,2275.11,,0.0,1243965.1768800023,1243965.1768800023,0.0,
2016-12-30,2276.81,2286.9,0.0,0.0,1243965.1768800023,1243965.1768800023,0.0,
2017-01-03,2285.27,2307.89,0.0,0.0,1243965.1768800023,1243965.1768800023,0.0,1243965.1768800023
2017-01-04,2305.91,2322.21,,0.0,1243965.1768800023,1243965.1768800023,0.0,
2017-01-05,2322.42,2322.68,,0.0,1243965.1768800023,1243965.1768800023,0.0,
2017-01-06,2323.01,2308.94,1.0,535.0,533.421705002198,1243343.7717050023,0.0,1243343.7717050023
2017-01-09,2308.44,2318.34,,535.0,533.421705002198,1240845.3217050023,0.0,
2017-01-10,2316.16,2312.6,1.0,535.0,533.421705002198,1237774.4217050022,0.0,
2017-01-11,2311.92,2300.47,,535.0,533.421705002198,1231284.8717050022,0.0,
2017-01-12,2299.49,2295.4,,535.0,533.421705002198,1228572.4217050022,0.0,
2017-01-13,2293.47,2308.06,,535.0,533.421705002198,1235345.521705002,0.0,
2017-01-16,2303.32,2337.39,,535.0,533.421705002198,1251037.071705002,0.0,1251037.071705002
2017-01-17,2326.01,2329.6,1.0,535.0,533.421705002198,1246869.4217050022,0.0,
2017-01-18,2330.14,2342.78,1.0,535.0,533.421705002198,1253920.7217050022,0.0,1253920.7217050022
2017-01-19,2335.66,2334.96,1.0,535.0,533.421705002198,1249737.0217050023,0.0,
2017-01-20,2334.49,2347.18,1.0,535.0,533.421705002198,1256274.721705002,0.0,1256274.721705002
2017-01-23,2350.55,2347.1,1.0,535.0,533.421705002198,1256231.9217050022,0.0,
2017-01-24,2347.5,2352.42,1.0,535.0,533.421705002198,1259078.1217050022,0.0,1259078.1217050022
2017-01-25,2349.52,2358.7,1.0,535.0,533.421705002198,1262437.9217050022,0.0,1262437.9217050022
2017-01-26,2359.43,2364.02,1.0,535.0,533.421705002198,1265284.1217050022,0.0,1265284.1217050022
2017-02-03,2367.53,2339.99,1.0,535.0,533.421705002198,1252428.071705002,0.0,
2017-02-06,2346.44,2343.97,1.0,535.0,533.421705002198,1254557.3717050022,0.0,
2017-02-07,2343.66,2337.53,1.0,535.0,533.421705002198,1251111.9717050022,0.0,
2017-02-08,2334.68,2346.43,1.0,535.0,533.421705002198,1255873.471705002,0.0,
2017-02-09,2345.84,2354.9,1.0,535.0,533.421705002198,1260404.9217050022,0.0,
2017-02-10,2357.59,2368.18,1.0,535.0,533.421705002198,1267509.721705002,0.0,1267509.721705002
2017-02-13,2369.7,2379.31,1.0,535.0,533.421705002198,1273464.271705002,0.0,1273464.271705002
2017-02-14,2381.1,2373.51,1.0,535.0,533.421705002198,1270361.2717050023,0.0,
2017-02-15,2375.62,2372.19,1.0,535.0,533.421705002198,1269655.0717050023,0.0,
2017-02-16,2373.31,2376.76,1.0,535.0,533.421705002198,1272100.0217050023,0.0,
2017-02-17,2378.66,2362.71,1.0,535.0,533.421705002198,1264583.2717050023,0.0,
2017-02-20,2361.76,2394.12,1.0,535.0,533.421705002198,1281387.6217050022,0.0,1281387.6217050022
2017-02-21,2396.22,2396.88,1.0,535.0,533.421705002198,1282864.2217050022,0.0,1282864.2217050022
2017-02-22,2397.49,2398.19,1.0,535.0,533.421705002198,1283565.0717050023,0.0,1283565.0717050023
2017-02-23,2397.56,2387.42,1.0,535.0,533.421705002198,1277803.1217050022,0.0,
2017-02-24,2385.05,2389.88,1.0,535.0,533.421705002198,1279119.2217050022,0.0,
2017-02-27,2384.92,2370.56,1.0,535.0,533.421705002198,1268783.021705002,0.0,
2017-02-28,2369.47,2370.71,,535.0,533.421705002198,1268863.2717050023,0.0,
2017-03-01,2371.65,2371.93,,535.0,533.421705002198,1269515.971705002,0.0,
2017-03-02,2376.97,2354.91,,535.0,533.421705002198,1260410.271705002,0.0,
2017-03-03,2347.91,2347.15,-1.0,0.0,1256037.205780002,1256037.205780002,12072.028899999801,1256037.205780002
2017-03-06,2346.04,2349.89,-1.0,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-07,2349.62,2356.29,-1.0,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-08,2353.62,2358.07,-1.0,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-09,2352.75,2346.55,,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-10,2343.31,2339.23,-1.0,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-13,2337.36,2354.89,-1.0,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-14,2353.72,2354.9,-1.0,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-15,2352.39,2357.31,-1.0,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-16,2362.36,2369.19,,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-17,2371.61,2346.96,,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-20,2352.12,2350.07,-1.0,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-21,2352.21,2357.14,-1.0,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-22,2347.86,2338.55,,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-23,2340.06,2347.43,,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-24,2350.69,2365.6,,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-27,2364.75,2364.43,,0.0,1256037.205780002,1256037.205780002,0.0,
2017-03-28,2368.15,2356.31,1.0,530.0,290.1460300020408,1255409.646030002,0.0,1255409.646030002
2017-03-29,2358.0,2352.69,1.0,530.0,290.1460300020408,1247215.846030002,0.0,
2017-03-30,2350.92,2346.67,,530.0,290.1460300020408,1244025.2460300021,0.0,
2017-03-31,2344.96,2359.75,,530.0,290.1460300020408,1250957.646030002,0.0,
2017-04-05,2369.49,2384.26,1.0,530.0,290.1460300020408,1263947.946030002,0.0,1263947.946030002
2017-04-06,2384.43,2390.39,1.0,530.0,290.1460300020408,1267196.846030002,0.0,1267196.846030002
2017-04-07,2390.91,2388.27,1.0,530.0,290.1460300020408,1266073.2460300021,0.0,
2017-04-10,2388.56,2379.16,1.0,530.0,290.1460300020408,1261244.9460300019,0.0,
2017-04-11,2374.92,2382.11,1.0,530.0,290.1460300020408,1262808.446030002,0.0,
2017-04-12,2378.93,2378.86,1.0,530.0,290.1460300020408,1261085.946030002,0.0,
2017-04-13,2369.61,2368.11,1.0,530.0,290.1460300020408,1255388.446030002,0.0,
2017-04-14,2367.78,2355.52,1.0,530.0,290.1460300020408,1248715.7460300021,0.0,
2017-04-17,2348.75,2357.52,-1.0,0.0,1244505.227280002,1244505.227280002,-11531.978499999968,1244505.227280002
2017-04-18,2352.51,2337.35,-1.0,0.0,1244505.227280002,1244505.227280002,0.0,
2017-04-19,2331.66,2325.04,-1.0,0.0,1244505.227280002,1244505.227280002,0.0,
2017-04-20,2324.37,2335.65,-1.0,0.0,1244505.227280002,1244505.227280002,0.0,
2017-04-21,2336.44,2347.67,-1.0,0.0,1244505.227280002,1244505.227280002,0.0,
2017-04-24,2344.19,2341.93,,0.0,1244505.227280002,1244505.227280002,0.0,
2017-04-25,2337.52,2344.74,,0.0,1244505.227280002,1244505.227280002,0.0,
2017-04-26,2345.63,2344.5,,0.0,1244505.227280002,1244505.227280002,0.0,
2017-04-27,2337.46,2351.64,,0.0,1244505.227280002,1244505.227280002,0.0,
2017-04-28,2348.29,2347.04,,0.0,1244505.227280002,1244505.227280002,0.0,
2017-05-02,2341.75,2336.79,,0.0,1244505.227280002,1244505.227280002,0.0,
2017-05-03,2335.82,2329.77,,0.0,1244505.227280002,1244505.227280002,0.0,
2017-05-04,2325.01,2325.43,,0.0,1244505.227280002,1244505.227280002,0.0,
2017-05-05,2318.92,2320.6,,0.0,1244505.227280002,1244505.227280002,0.0,
2017-05-08,2309.24,2326.1,,0.0,1244505.227280002,1244505.227280002,0.0,
2017-05-09,2312.85,2316.29,,0.0,1244505.227280002,1244505.227280002,0.0,
2017-05-10,2315.56,2324.92,,0.0,1244505.227280002,1244505.227280002,0.0,
2017-05-11,2318.05,2339.29,,0.0,1244505.227280002,1244505.227280002,0.0,
2017-05-12,2336.61,2375.45,,0.0,1244505.227280002,1244505.227280002,0.0,
2017-05-15,2380.27,2381.75,1.0,522.0,1383.0368100022897,1243883.9768100022,0.0,1243883.9768100022
2017-05-16,2376.9,2381.32,1.0,522.0,1383.0368100022897,1244432.0768100023,0.0,1244432.0768100023
2017-05-17,2377.12,2363.56,1.0,522.0,1383.0368100022897,1235161.3568100024,0.0,
2017-05-18,2348.87,2354.75,1.0,522.0,1383.0368100022897,1230562.5368100023,0.0,
2017-05-19,2351.52,2361.66,1.0,522.0,1383.0368100022897,1234169.5568100023,0.0,
2017-05-22,2359.97,2381.55,1.0,522.0,1383.0368100022897,1244552.1368100024,0.0,1244552.1368100024
2017-05-23,2378.74,2411.8,1.0,522.0,1383.0368100022897,1260342.6368100024,0.0,1260342.6368100024
2017-05-24,2402.52,2407.57,1.0,522.0,1383.0368100022897,1258134.5768100023,0.0,
2017-05-25,2399.36,2473.5,1.0,522.0,1383.0368100022897,1292550.0368100023,0.0,1292550.0368100023
2017-05-26,2467.9,2471.21,1.0,522.0,1383.0368100022897,1291354.6568100024,0.0,
2017-05-31,2470.94,2479.08,1.0,522.0,1383.0368100022897,1295462.7968100023,0.0,1295462.7968100023
2017-06-01,2476.21,2496.45,1.0,522.0,1383.0368100022897,1304529.9368100022,0.0,1304529.9368100022
2017-06-02,2494.37,2475.46,1.0,522.0,1383.0368100022897,1293573.1568100024,0.0,
2017-06-05,2468.94,2450.35,1.0,522.0,1383.0368100022897,1280465.7368100022,0.0,
2017-06-06,2447.04,2466.01,1.0,522.0,1383.0368100022897,1288640.2568100025,0.0,
2017-06-07,2468.55,2484.03,1.0,522.0,1383.0368100022897,1298046.6968100024,0.0,
2017-06-08,2481.16,2507.03,,522.0,1383.0368100022897,1310052.6968100024,0.0,1310052.6968100024
2017-06-09,2506.76,2519.27,,522.0,1383.0368100022897,1316441.9768100022,0.0,1316441.9768100022
2017-06-12,2515.58,2521.17,,522.0,1383.0368100022897,1317433.7768100023,0.0,1317433.7768100023
2017-06-13,2517.33,2515.14,,522.0,1383.0368100022897,1314286.1168100021,0.0,
2017-06-14,2505.06,2477.32,,522.0,1383.0368100022897,1294544.0768100023,0.0,
2017-06-15,2474.26,2461.97,,522.0,1383.0368100022897,1286531.3768100021,0.0,
2017-06-16,2454.84,2452.79,,522.0,1383.0368100022897,1281739.4168100022,0.0,
2017-06-19,2455.03,2484.12,,522.0,1383.0368100022897,1298093.6768100022,0.0,
2017-06-20,2489.2,2474.43,,522.0,1383.0368100022897,1293035.4968100023,0.0,
2017-06-21,2487.85,2497.25,,522.0,1383.0368100022897,1304947.5368100023,0.0,
2017-06-22,2491.92,2516.67,,522.0,1383.0368100022897,1315084.7768100023,0.0,
2017-06-23,2510.71,2529.1,,522.0,1383.0368100022897,1321573.2368100022,0.0,1321573.2368100022
2017-06-26,2531.28,2543.32,,522.0,1383.0368100022897,1328996.0768100023,0.0,1328996.0768100023
2017-06-27,2541.69,2554.7,,522.0,1383.0368100022897,1334936.4368100022,0.0,1334936.4368100022
2017-06-28,2548.16,2537.64,,522.0,1383.0368100022897,1326031.1168100021,0.0,
2017-06-29,2541.35,2552.98,,522.0,1383.0368100022897,1334038.5968100023,0.0,
2017-06-30,2543.79,2549.97,,522.0,1383.0368100022897,1332467.3768100021,0.0,
2017-07-03,2550.5,2534.37,,522.0,1383.0368100022897,1324324.1768100022,0.0,
2017-07-04,2531.53,2511.15,,522.0,1383.0368100022897,1312203.3368100023,0.0,
2017-07-05,2508.81,2548.1,,522.0,1383.0368100022897,1331491.2368100022,0.0,
2017-07-06,2543.91,2553.88,,522.0,1383.0368100022897,1334508.3968100024,0.0,
2017-07-07,2542.91,2543.66,,522.0,1383.0368100022897,1329173.5568100023,0.0,
2017-07-10,2538.16,2550.11,,522.0,1383.0368100022897,1332540.4568100024,0.0,
2017-07-11,2543.72,2570.59,,522.0,1383.0368100022897,1343231.0168100023,0.0,1343231.0168100023
2017-07-12,2570.91,2565.14,,522.0,1383.0368100022897,1340386.1168100021,0.0,
2017-07-13,2565.59,2600.95,,522.0,1383.0368100022897,1359078.9368100022,0.0,1359078.9368100022
2017-07-14,2600.76,2622.98,,522.0,1383.0368100022897,1370578.5968100023,0.0,1370578.5968100023
2017-07-17,2627.37,2631.41,,522.0,1383.0368100022897,1374979.0568100023,0.0,1374979.0568100023
2017-07-18,2619.23,2624.31,,522.0,1383.0368100022897,1371272.8568100024,0.0,
2017-07-19,2621.11,2657.89,,522.0,1383.0368100022897,1388801.6168100021,0.0,1388801.6168100021
2017-07-20,2653.38,2665.45,,522.0,1383.0368100022897,1392747.9368100022,0.0,1392747.9368100022
2017-07-21,2655.23,2639.21,,522.0,1383.0368100022897,1379050.6568100024,0.0,
2017-07-24,2636.55,2654.38,,522.0,1383.0368100022897,1386969.3968100024,0.0,
2017-07-25,2656.48,2643.07,,522.0,1383.0368100022897,1381065.5768100023,0.0,
2017-07-26,2642.26,2636.2,,522.0,1383.0368100022897,1377479.4368100022,0.0,
2017-07-27,2632.0,2636.63,,522.0,1383.0368100022897,1377703.8968100024,0.0,
2017-07-28,2627.16,2636.39,,522.0,1383.0368100022897,1377578.6168100021,0.0,
2017-07-31,2633.88,2638.12,,522.0,1383.0368100022897,1378481.6768100022,0.0,
2017-08-01,2640.87,2681.81,,522.0,1383.0368100022897,1401287.8568100024,0.0,1401287.8568100024
2017-08-02,2679.34,2680.63,,522.0,1383.0368100022897,1400671.8968100024,0.0,
2017-08-03,2676.35,2646.22,,522.0,1383.0368100022897,1382709.8768100021,0.0,
2017-08-04,2644.45,2627.8,,522.0,1383.0368100022897,1373094.6368100024,0.0,
2017-08-07,2621.55,2634.18,,522.0,1383.0368100022897,1376424.9968100023,0.0,
2017-08-08,2632.04,2635.18,,522.0,1383.0368100022897,1376946.9968100023,0.0,
2017-08-09,2630.67,2620.38,,522.0,1383.0368100022897,1369221.3968100024,0.0,
2017-08-10,2617.99,2611.34,,522.0,1383.0368100022897,1364502.5168100023,0.0,
2017-08-11,2592.04,2570.26,,522.0,1383.0368100022897,1343058.7568100025,0.0,
2017-08-14,2572.3,2591.45,-1.0,0.0,1343452.2665100025,1343452.2665100025,98947.03923000046,1343452.2665100025
2017-08-15,2593.07,2605.24,-1.0,0.0,1343452.2665100025,1343452.2665100025,0.0,
2017-08-16,2601.47,2595.0,,0.0,1343452.2665100025,1343452.2665100025,0.0,
2017-08-17,2599.04,2604.08,-1.0,0.0,1343452.2665100025,1343452.2665100025,0.0,
2017-08-18,2601.88,2613.26,,0.0,1343452.2665100025,1343452.2665100025,0.0,
2017-08-21,2619.04,2616.82,,0.0,1343452.2665100025,1343452.2665100025,0.0,
2017-08-22,2624.41,2643.5,,0.0,1343452.2665100025,1343452.2665100025,0.0,
2017-08-23,2641.79,2659.78,,0.0,1343452.2665100025,1343452.2665100025,0.0,
2017-08-24,2659.65,2646.4,,0.0,1343452.2665100025,1343452.2665100025,0.0,
2017-08-25,2645.45,2706.24,1.0,507.0,1538.4949350026436,1342781.6449350026,0.0,1342781.6449350026
2017-08-28,2715.47,2736.46,1.0,507.0,1538.4949350026436,1388923.7149350026,0.0,1388923.7149350026
2017-08-29,2734.45,2739.13,1.0,507.0,1538.4949350026436,1390277.4049350028,0.0,1390277.4049350028
2017-08-30,2740.0,2728.23,1.0,507.0,1538.4949350026436,1384751.1049350027,0.0,
2017-08-31,2729.47,2714.63,1.0,507.0,1538.4949350026436,1377855.9049350028,0.0,
2017-09-01,2716.05,2710.12,1.0,507.0,1538.4949350026436,1375569.3349350025,0.0,
2017-09-04,2703.33,2711.35,1.0,507.0,1538.4949350026436,1376192.9449350026,0.0,
2017-09-05,2712.76,2729.85,1.0,507.0,1538.4949350026436,1385572.4449350026,0.0,
