,real,predict,ratio
2017-01-20,2347.18,2313.7394890534874,
2017-01-23,2347.1,2314.988877766132,
2017-01-24,2352.42,2316.9085558938978,
2017-01-25,2358.7,2319.3645616698263,
2017-01-26,2364.02,2323.2548594403265,
2017-02-03,2339.99,2327.431823377609,
2017-02-06,2343.97,2332.1052267956734,
2017-02-07,2337.53,2341.996651290655,
2017-02-08,2346.43,2343.0664231050014,
2017-02-09,2354.9,2343.582686524391,
2017-02-10,2368.18,2345.8113778042793,
2017-02-13,2379.31,2350.188022868633,
2017-02-14,2373.51,2356.8525907385347,
2017-02-15,2372.19,2363.093527047634,
2017-02-16,2376.76,2368.9179203557965,
2017-02-17,2362.71,2373.232330267429,
2017-02-20,2394.12,2374.875073980093,
2017-02-21,2396.88,2377.8317243146894,
2017-02-22,2398.19,2380.106431161165,
2017-02-23,2387.42,2382.1467349517343,
2017-02-24,2389.88,2383.5676908421515,
2017-02-27,2370.56,2385.089929037094,
2017-02-28,2370.71,2384.146309559345,
2017-03-01,2371.93,2379.083876364231,
2017-03-02,2354.91,2377.4592745590207,
2017-03-03,2347.15,2374.02985332489,
2017-03-06,2349.89,2369.777438275814,
2017-03-07,2356.29,2367.2682082283495,
2017-03-08,2358.07,2362.224397521019,
2017-03-09,2346.55,2357.047225772142,
2017-03-10,2339.23,2353.1974168944357,
2017-03-13,2354.89,2349.830711393356,
2017-03-14,2354.9,2346.7213566589353,
2017-03-15,2357.31,2343.024852906465,
2017-03-16,2369.19,2342.408508633375,
2017-03-17,2346.96,2343.7800848948955,
2017-03-20,2350.07,2346.9990119445324,
2017-03-21,2357.14,2350.026187442541,
2017-03-22,2338.55,2352.211025767326,
2017-03-23,2347.43,2354.2006283330916,
2017-03-24,2365.6,2354.880649499893,
2017-03-27,2364.43,2354.6534551489353,
2017-03-28,2356.31,2356.3524267601965,
2017-03-29,2352.69,2355.941049997806,
2017-03-30,2346.67,2354.8721191990376,
2017-03-31,2359.75,2354.4952240753173,
2017-04-05,2384.26,2345.321426157951,
2017-04-06,2390.39,2346.855919151306,
2017-04-07,2388.27,2351.0219498860833,
2017-04-10,2379.16,2357.444305269718,
2017-04-11,2382.11,2362.026879005432,
2017-04-12,2378.86,2367.2076551067826,
2017-04-13,2368.11,2370.364226858616,
2017-04-14,2355.52,2369.333382050991,
2017-04-17,2357.52,2366.1050836849213,
2017-04-18,2337.35,2361.4808196055887,
2017-04-19,2325.04,2354.8744019556043,
2017-04-20,2335.65,2348.3543686199187,
2017-04-21,2347.67,2341.7951679873463,
2017-04-24,2341.93,2336.484875487089,
2017-04-25,2344.74,2332.742956893444,
2017-04-26,2344.5,2330.4143049049376,
2017-04-27,2351.64,2328.9711221742627,
2017-04-28,2347.04,2328.0605425941944,
2017-05-02,2336.79,2327.6203310120104,
2017-05-03,2329.77,2326.4411070275305,
2017-05-04,2325.43,2324.656471972465,
2017-05-05,2320.6,2323.1003528642655,
2017-05-08,2326.1,2321.348397271633,
2017-05-09,2316.29,2320.211464356184,
2017-05-10,2324.92,2318.198193209171,
2017-05-11,2339.29,2314.2207902538776,
2017-05-12,2375.45,2312.5954675781727,
2017-05-15,2381.75,2314.5443409609793,
2017-05-16,2381.32,2319.0146991896627,
2017-05-17,2363.56,2325.0827467250824,
2017-05-18,2354.75,2331.8690215635297,
2017-05-19,2361.66,2336.9610104489325,
2017-05-22,2381.55,2341.0954430270194,
2017-05-23,2411.8,2345.2736084151265,
2017-05-24,2407.57,2350.45498524189,
2017-05-25,2473.5,2357.3346128094195,
2017-05-26,2471.21,2370.80203553915,
2017-05-31,2479.08,2386.813650535345,
2017-06-01,2496.45,2403.8553894686697,
2017-06-02,2475.46,2421.3924865770337,
2017-06-05,2450.35,2436.564287446737,
2017-06-06,2466.01,2447.3972889530655,
2017-06-07,2484.03,2451.9230340647696,
2017-06-08,2507.03,2454.97700191617,
2017-06-09,2519.27,2458.491485868692,
2017-06-12,2521.17,2463.8678581643103,
2017-06-13,2515.14,2472.9690884518623,
2017-06-14,2477.32,2479.52516531229,
2017-06-15,2461.97,2483.64469990015,
2017-06-16,2452.79,2484.373499970436,
2017-06-19,2484.12,2480.5636994051933,
2017-06-20,2474.43,2476.498109959364,
2017-06-21,2497.25,2470.091974161863,
2017-06-22,2516.67,2466.0198968815803,
2017-06-23,2529.1,2467.2209872710705,
2017-06-26,2543.32,2473.41386554718,
2017-06-27,2554.7,2482.9553074169157,
2017-06-28,2537.64,2492.803239392042,
2017-06-29,2552.98,2503.360147498846,
2017-06-30,2549.97,2511.0973706650734,
2017-07-03,2534.37,2457.802934401035,
2017-07-04,2511.15,2457.5530326294897,
2017-07-05,2548.1,2456.0331973361967,
2017-07-06,2553.88,2454.4084753859042,
2017-07-07,2543.66,2457.406816064119,
2017-07-10,2550.11,2458.5396640467643,
2017-07-11,2570.59,2462.2290792393683,
2017-07-12,2565.14,2467.0716469335553,
2017-07-13,2600.95,2475.436267720461,
2017-07-14,2622.98,2485.0333367633816,
2017-07-17,2631.41,2494.5728563117978,
2017-07-18,2624.31,2509.1636355626583,
2017-07-19,2657.89,2522.061090021133,
2017-07-20,2665.45,2532.8486766862866,
2017-07-21,2639.21,2540.7852205443382,
2017-07-24,2654.38,2544.5373514699936,
2017-07-25,2643.07,2546.434922902584,
2017-07-26,2636.2,2549.379078148603,
2017-07-27,2636.63,2552.3860692727562,
2017-07-28,2636.39,2553.988444237709,
2017-07-31,2638.12,2550.801716070175,
2017-08-01,2681.81,2551.538686006069,
2017-08-02,2680.63,2551.6831003952025,
2017-08-03,2646.22,2559.2699019181728,
2017-08-04,2627.8,2566.2403591680527,
2017-08-07,2634.18,2569.0613657045365,
2017-08-08,2635.18,2567.9875089573857,
2017-08-09,2620.38,2563.8172731447216,
2017-08-10,2611.34,2558.022435526848,
2017-08-11,2570.26,2550.9068430173397,
2017-08-14,2591.45,2542.4038150954243,
2017-08-15,2605.24,2533.040308092832,
2017-08-16,2595.0,2525.147617189884,
2017-08-17,2604.08,2518.3752791810034,
2017-08-18,2613.26,2511.2062221097945,
2017-08-21,2616.82,2505.971020286083,
2017-08-22,2643.5,2503.9701240825652,
2017-08-23,2659.78,2507.262820212841,
2017-08-24,2646.4,2516.9839991259573,
2017-08-25,2706.24,2530.219061266184,
2017-08-28,2736.46,2547.9284464228153,
2017-08-29,2739.1299999999997,2570.602706967592,
2017-08-30,2728.23,2591.2343809652325,
2017-08-31,2714.63,2607.4686247992513,
2017-09-01,2710.12,2618.632025282383,
2017-09-04,2711.35,2625.0607483553886,
2017-09-05,2729.85,2624.9568228590488,
2017-09-06,2714.33,2622.1514351832866,
2017-09-07,2691.83,2618.8731564629074,
2017-09-08,2686.69,2613.6687117803094,
2017-09-11,2674.75,2609.815298550129,
2017-09-12,2692.54,2608.0816050100325,
2017-09-13,2687.67,2603.5711183238027,
2017-09-14,2672.84,2599.9333655166624,
2017-09-15,2668.38,2597.0390704798697,
2017-09-18,2674.18,2595.9813131737706,
2017-09-19,2670.69,2594.2912322986126,
2017-09-20,2662.63,2592.155893747806,
2017-09-21,2675.55,2588.591429440975,
2017-09-22,2679.05,2585.04426602602,
2017-09-25,2680.65,2581.1113167512417,
2017-09-26,2678.99,2579.3629655110835,
2017-09-27,2661.55,2576.9469680476186,
2017-09-28,2661.28,2572.559149490595,
2017-09-29,2672.33,2569.527648769617,
2017-10-09,2692.08,2616.077500538826,
2017-10-10,2695.54,2617.7185622203347,
2017-10-11,2707.52,2621.0791403222083,
2017-10-12,2718.35,2625.172963862419,
2017-10-13,2713.38,2630.3876208770275,
2017-10-16,2726.6399999999994,2635.6846974182126,
2017-10-17,2723.53,2641.973811905384,
2017-10-18,2753.0099999999998,2647.5326845812797,
2017-10-19,2756.0399999999995,2654.4422282743453,
2017-10-20,2737.64,2662.280253164768,
2017-10-23,2734.37,2668.751387451887,
2017-10-24,2753.6499999999996,2674.9543579149245,
2017-10-25,2752.14,2679.988436870575,
2017-10-26,2771.04,2683.7362425732613,
2017-10-27,2814.2699999999995,2688.8606706309315,
2017-10-30,2809.1099999999997,2696.2594450998304,
2017-10-31,2793.71,2706.518513547182,
2017-11-01,2789.4,2716.124233036041,
2017-11-02,2794.1,2725.1170924592016,
2017-11-03,2800.47,2731.8968794631955,
2017-11-06,2792.22,2736.423465590477,
2017-11-07,2821.96,2738.7696587610244,
2017-11-08,2819.96,2741.2929457831383,
2017-11-09,2832.9599999999996,2744.1531196165083,
2017-11-10,2862.3399999999997,2747.8377290058133,
2017-11-13,2873.5099999999998,2753.1157024788854,
2017-11-14,2861.42,2762.2714786338806,
2017-11-15,2850.0499999999997,2771.7023870277403,
2017-11-16,2879.3999999999996,2780.434771912098,
2017-11-17,2938.8,2787.270065944195,
2017-11-20,2941.15,2797.2644547748564,
2017-11-21,2987.1699999999996,2808.665502231121,
2017-11-22,3012.3599999999997,2824.280758600235,
2017-11-23,2940.7299999999996,2845.188405852318,
2017-11-24,2936.83,2864.9018109846115,
2017-11-27,2917.31,2878.591862552166,
2017-11-28,2897.11,2885.2457375097274,
2017-11-29,2893.2799999999997,2883.521415286064,
2017-11-30,2863.45,2875.798969964981,
2017-12-01,2842.18,2862.89394636631,
2017-12-04,2861.3599999999997,2847.2414450216293,
2017-12-05,2910.48,2829.348237888813,
2017-12-06,2875.73,2816.8985641527174,
2017-12-07,2848.8899999999994,2808.197657279968,
2017-12-08,2865.3399999999997,2803.0323798942563,
2017-12-11,2899.1,2797.3930100131033,
2017-12-12,2850.2,2794.808689289093,
2017-12-13,2872.94,2792.8548899579046,
2017-12-14,2850.0499999999997,2791.61811647892,
2017-12-15,2820.1699999999996,2790.3823041605947,
2017-12-18,2829.0599999999995,2787.3892498660084,
2017-12-19,2873.03,2781.702302532196,
2017-12-20,2879.6399999999994,2777.4727150487897,
2017-12-21,2895.37,2776.0127120065686,
2017-12-22,2880.7699999999995,2777.8494900274277,
2017-12-25,2880.1,2781.047271542549,
2017-12-26,2894.34,2785.4628436136245,
2017-12-27,2839.63,2791.6604075479504,
2017-12-28,2859.05,2795.7107385683057,
2017-12-29,2860.44,2797.6753509569166,
2018-01-02,2908.73,2801.090354781151,
2018-01-03,2913.26,2805.8721290636063,
2018-01-04,2919.4799999999996,2811.3002838897705,
2018-01-05,2932.3599999999997,2817.7439049530026,
2018-01-08,2947.7599999999998,2823.286437897682,
2018-01-09,2969.32,2828.913552980423,
2018-01-10,2995.56,2835.261538558006,
2018-01-11,2997.04,2843.442697803974,
2018-01-12,3018.6,2855.2983742523193,
2018-01-15,3048.8099999999995,2866.4754712748527,
2018-01-16,3063.86,2879.1957117366787,
2018-01-17,3076.18,2898.76037725687,
2018-01-18,3106.55,2921.2402430582047,
2018-01-19,3117.82,2945.7130754876134,
2018-01-22,3130.3299999999995,2972.128413610458,
2018-01-23,3176.4999999999995,2996.0814984130857,
2018-01-24,3180.33,3013.036853032112,
2018-01-25,3157.4599999999996,3031.2671872663495,
2018-01-26,3172.78,3039.6177510786056,
2018-01-29,3120.6999999999994,3041.8017483878134,
2018-01-30,3079.1199999999994,3044.1462595272064,
2018-01-31,3116.8299999999995,3039.2693303394317,
2018-02-01,3141.2299999999996,3034.4048962402344,
2018-02-02,3149.6399999999994,3028.97626083374,
2018-02-05,3181.34,3025.203224663734,
2018-02-06,3117.49,3020.7429586219787,
2018-02-07,3029.6,3025.9928181457517,
2018-02-08,2945.8399999999997,3032.7466538119315,
2018-02-09,2810.0299999999997,3028.4293604183194,
2018-02-12,2805.21,3011.7359220790863,
2018-02-13,2852.72,2979.591105263233,
2018-02-14,2871.7899999999995,2936.289135508537,
2018-02-22,2931.88,2886.580789666176,
2018-02-23,2957.1699999999996,2842.7357641386984,
2018-02-26,2973.7899999999995,2802.559248559475,
2018-02-27,2927.0999999999995,2777.6298648166653,
2018-02-28,2878.67,2773.4139738726612,
2018-03-01,2891.3,2776.5045859742163,
2018-03-02,2864.18,2782.996745650768,
2018-03-05,2863.99,2802.2125098514557,
2018-03-06,2892.48,2806.4714127349853,
2018-03-07,2878.1499999999996,2806.1350065040588,
2018-03-08,2898.25,2800.5643596100804,
2018-03-09,2908.1999999999994,2794.1745635437965,
2018-03-12,2909.5799999999995,2787.474552874565,
2018-03-13,2883.3799999999997,2786.9105918574332,
2018-03-14,2871.33,2789.76235553503,
2018-03-15,2894.98,2793.383528320789,
2018-03-16,2870.7299999999996,2792.679237847328,
2018-03-19,2897.2599999999998,2791.608504872322,
2018-03-20,2904.3999999999996,2789.8668817567823,
2018-03-21,2894.1799999999994,2792.4617752480503,
2018-03-22,2866.67,2794.323303155899,
2018-03-23,2791.47,2794.6315954375264,
2018-03-26,2738.87,2794.2838955688476,
2018-03-27,2747.59,2792.1856818485257,
2018-03-28,2694.83,2784.9034481096264,
2018-03-29,2738.7899999999995,2769.960043041706,
2018-03-30,2722.15,2748.3726149129866,
2018-04-02,2711.37,2753.731325881481,
2018-04-03,2697.27,2726.553066484928,
2018-04-04,2702.37,2701.7477926123142,
2018-04-09,2715.73,2682.7635479855535,
2018-04-10,2780.7999999999997,2667.9073682475087,
2018-04-11,2785.3399999999997,2673.7651618885993,
2018-04-12,2749.6999999999994,2682.4574183154105,
2018-04-13,2726.3999999999996,2691.9971781539916,
2018-04-16,2664.7,2699.590347366333,
2018-04-17,2635.7,2705.7677269268033,
2018-04-18,2653.77,2700.578901104927,
2018-04-19,2682.55,2691.497374610901,
2018-04-20,2647.38,2678.8910316872593,
2018-04-23,2664.92,2664.380028771162,
2018-04-24,2722.85,2650.6486472952365,
2018-04-25,2702.98,2645.8629082250595,
2018-04-26,2666.02,2645.121853356361,
2018-04-27,2653.54,2642.921276025772,
2018-05-02,2652.73,2639.5908543395994,
2018-05-03,2663.98,2641.7693249750137,
2018-05-04,2646.35,2639.9515298771857,
2018-05-07,2683.85,2637.5755407261845,
2018-05-08,2722.8799999999997,2633.119359617233,
2018-05-09,2717.24,2634.9900185513493,
2018-05-10,2729.3999999999996,2639.129136787653,
2018-05-11,2724.72,2649.2556852090356,
2018-05-14,2753.5399999999995,2656.9448503422736,
2018-05-15,2750.8299999999995,2669.108698927164,
2018-05-16,2716.78,2684.5085351634025,
2018-05-17,2700.88,2696.567136656046,
2018-05-18,2740.5299999999997,2703.933351807594,
2018-05-21,2745.7999999999997,2706.5739004302022,
2018-05-22,2727.9999999999995,2711.1790614414213,
2018-05-23,2683.69,2715.646656333208,
2018-05-24,2665.68,2714.388016449213,
2018-05-25,2661.29,2708.708878545761,
2018-05-28,2673.2,2700.2982421922684,
2018-05-29,2663.4,2689.9237143206597,
2018-05-30,2605.9,2678.705287389755,
2018-05-31,2658.29,2666.7655093836784,
2018-06-01,2647.19,2654.5660978543756,
2018-06-04,2694.58,2645.0009874033926,
2018-06-05,2707.02,2639.46121779561,
2018-06-06,2692.18,2638.2394624519347,
2018-06-07,2695.24,2642.1946385669708,
2018-06-08,2652.08,2647.399563829899,
2018-06-11,2660.41,2652.2125758337975,
2018-06-12,2687.7,2653.309260146618,
2018-06-13,2671.63,2655.1639397847653,
