DEA2,DEA1,netAsset
17,-29,512372.0273250009
17,-28,520515.44448000076
17,-27,540087.0756850009
17,-26,542499.2039550011
17,-25,550262.1708500009
17,-24,601935.4205100012
17,-23,601935.4205100012
17,-22,601935.4205100012
17,-21,640396.081625002
17,-20,640396.081625002
17,-19,757975.643195002
17,-18,680119.0341200021
17,-17,652956.333995002
17,-16,660091.2640800015
17,-15,660091.2640800015
17,-14,660091.2640800015
17,-13,576456.9851750014
17,-12,576456.9851750014
17,-11,614341.3177850014
17,-10,614341.3177850014
17,-9,614341.3177850014
17,-8,643426.4038400013
17,-7,771223.485330002
17,-6,771223.485330002
17,-5,771223.485330002
17,-4,771223.485330002
17,-3,802614.6367800023
17,-2,787644.4876650022
17,-1,787644.4876650022
17,0,787644.4876650022
17,1,787644.4876650022
17,2,787644.4876650022
17,3,787644.4876650022
17,4,733657.9074000021
17,5,733657.9074000021
17,6,733657.9074000021
17,7,920860.5108750021
17,8,927442.2615700024
17,9,1117208.2208400033
17,10,1117884.7792350033
17,11,1094197.5303550046
17,12,1066012.652530004
17,13,1073773.1389500038
17,14,1240209.759200004
17,15,1255157.1429100041
17,16,1255157.1429100041
17,17,1227424.9430300042
17,18,1227424.9430300042
17,19,1284228.5042650048
17,20,1284228.5042650048
17,21,1284228.5042650048
17,22,1284228.5042650048
17,23,1284228.5042650048
17,24,1260621.9906500045
17,25,1260621.9906500045
17,26,1743562.904520007
17,27,1743562.904520007
17,28,1886522.603650007
17,29,2827777.277660008
17,30,2827777.277660008
17,31,2769544.1060050093
17,32,2879066.7625050102
17,33,2879066.7625050102
17,34,3493656.3749250094
17,35,3493656.3749250094
17,36,3493656.3749250094
17,37,3493656.3749250094
17,38,3493656.3749250094
17,39,3493656.3749250094
17,40,3455827.1640850096
17,41,3455827.1640850096
17,42,3455827.1640850096
17,43,3388350.2604300138
17,44,3388350.2604300138
17,45,3388350.2604300138
17,46,3388350.2604300138
17,47,3388350.2604300138
17,48,3388350.2604300138
17,49,3388350.2604300138
17,50,3388350.2604300138
17,51,3290095.996480014
17,52,3220006.937120014
17,53,3220006.937120014
17,54,3220006.937120014
17,55,3220006.937120014
17,56,3254680.043345013
17,57,3192257.7332100123
17,58,3192257.7332100123
17,59,3192257.7332100123
17,60,3192257.7332100123
17,61,3192257.7332100123
17,62,3192257.7332100123
17,63,3192257.7332100123
17,64,3192257.7332100123
17,65,3192257.7332100123
17,66,3192257.7332100123
17,67,4349197.644905014
17,68,4349197.644905014
17,69,4338692.51780502
17,70,4338692.51780502
17,71,5156845.357740021
17,72,5156845.357740021
17,73,5156845.357740021
17,74,5156845.357740021
17,75,5156845.357740021
17,76,5156845.357740021
17,77,5156845.357740021
17,78,5156845.357740021
17,79,5156845.357740021
17,80,4864472.91876502
17,81,4864472.91876502
17,82,4864472.91876502
17,83,4864472.91876502
17,84,4864472.91876502
17,85,4864472.91876502
17,86,4864472.91876502
17,87,4864472.91876502
17,88,4872557.2270350205
17,89,4872557.2270350205
17,90,4872557.2270350205
17,91,4872557.2270350205
17,92,4872557.2270350205
17,93,4608746.010160022
17,94,4608746.010160022
17,95,4608746.010160022
17,96,4608746.010160022
17,97,4608746.010160022
17,98,4608746.010160022
17,99,4608746.010160022
17,100,4608746.010160022
18,-100,466269.8918350005
18,-99,466269.8918350005
18,-98,514246.34671000054
18,-97,514246.34671000054
18,-96,514246.34671000054
18,-95,514246.34671000054
18,-94,514246.34671000054
18,-93,548892.8952850007
18,-92,548892.8952850007
18,-91,548892.8952850007
18,-90,548892.8952850007
18,-89,548892.8952850007
18,-88,548892.8952850007
18,-87,548892.8952850007
18,-86,548892.8952850007
18,-85,548892.8952850007
18,-84,548892.8952850007
18,-83,548892.8952850007
18,-82,594868.6065250007
18,-81,594868.6065250007
18,-80,594868.6065250007
18,-79,594868.6065250007
18,-78,594868.6065250007
18,-77,594868.6065250007
18,-76,594868.6065250007
18,-75,583717.1210750006
18,-74,583717.1210750006
18,-73,583717.1210750006
18,-72,583717.1210750006
18,-71,583717.1210750006
18,-70,645030.1500300005
18,-69,645030.1500300005
18,-68,645030.1500300005
18,-67,645030.1500300005
18,-66,645030.1500300005
18,-65,645030.1500300005
18,-64,645030.1500300005
18,-63,672350.1606550007
18,-62,662705.7910300008
18,-61,662705.7910300008
18,-60,662705.7910300008
18,-59,590023.2113550009
18,-58,535407.1640750009
18,-57,535407.1640750009
18,-56,535407.1640750009
18,-55,535407.1640750009
18,-54,535407.1640750009
18,-53,535407.1640750009
18,-52,535407.1640750009
18,-51,520312.78235500085
18,-50,520312.78235500085
18,-49,520312.78235500085
18,-48,520312.78235500085
18,-47,511417.03198000096
18,-46,511417.03198000096
18,-45,511417.03198000096
18,-44,511417.03198000096
18,-43,511417.03198000096
18,-42,593685.612085001
18,-41,575018.4594000006
18,-40,575018.4594000006
18,-39,567545.299660001
18,-38,567545.299660001
18,-37,567545.299660001
18,-36,567545.299660001
18,-35,543972.234435001
18,-34,543972.234435001
18,-33,543972.234435001
18,-32,543972.234435001
18,-31,552022.158150001
18,-30,512372.0273250009
18,-29,512372.0273250009
18,-28,520515.44448000076
18,-27,540087.0756850009
18,-26,542499.2039550011
18,-25,550262.1708500009
18,-24,601935.4205100012
18,-23,601935.4205100012
18,-22,601935.4205100012
18,-21,640396.081625002
18,-20,640396.081625002
18,-19,757975.643195002
18,-18,680119.0341200021
18,-17,652956.333995002
18,-16,660091.2640800015
18,-15,660091.2640800015
18,-14,660091.2640800015
18,-13,576456.9851750014
18,-12,576456.9851750014
18,-11,614341.3177850014
18,-10,614341.3177850014
18,-9,614341.3177850014
18,-8,643426.4038400013
18,-7,771223.485330002
18,-6,771223.485330002
18,-5,771223.485330002
18,-4,771223.485330002
18,-3,802614.6367800023
18,-2,787644.4876650022
18,-1,787644.4876650022
18,0,787644.4876650022
18,1,787644.4876650022
18,2,787644.4876650022
18,3,787644.4876650022
18,4,733657.9074000021
18,5,733657.9074000021
18,6,733657.9074000021
18,7,920860.5108750021
18,8,927442.2615700024
18,9,1117208.2208400033
18,10,1117884.7792350033
18,11,1094197.5303550046
18,12,1066012.652530004
18,13,1073773.1389500038
18,14,1240209.759200004
18,15,1255157.1429100041
18,16,1255157.1429100041
18,17,1227424.9430300042
18,18,1227424.9430300042
18,19,1284228.5042650048
18,20,1284228.5042650048
18,21,1284228.5042650048
18,22,1284228.5042650048
18,23,1284228.5042650048
18,24,1260621.9906500045
18,25,1260621.9906500045
18,26,1743562.904520007
18,27,1743562.904520007
18,28,1886522.603650007
18,29,2827777.277660008
18,30,2827777.277660008
18,31,2769544.1060050093
18,32,2879066.7625050102
18,33,2879066.7625050102
18,34,3493656.3749250094
18,35,3493656.3749250094
18,36,3493656.3749250094
18,37,3493656.3749250094
18,38,3493656.3749250094
18,39,3493656.3749250094
18,40,3455827.1640850096
18,41,3455827.1640850096
18,42,3455827.1640850096
18,43,3388350.2604300138
18,44,3388350.2604300138
18,45,3388350.2604300138
18,46,3388350.2604300138
18,47,3388350.2604300138
18,48,3388350.2604300138
18,49,3388350.2604300138
18,50,3388350.2604300138
18,51,3290095.996480014
18,52,3220006.937120014
18,53,3220006.937120014
18,54,3220006.937120014
18,55,3220006.937120014
18,56,3254680.043345013
18,57,3192257.7332100123
18,58,3192257.7332100123
18,59,3192257.7332100123
18,60,3192257.7332100123
18,61,3192257.7332100123
18,62,3192257.7332100123
18,63,3192257.7332100123
18,64,3192257.7332100123
18,65,3192257.7332100123
18,66,3192257.7332100123
18,67,4349197.644905014
18,68,4349197.644905014
18,69,4338692.51780502
18,70,4338692.51780502
18,71,5156845.357740021
18,72,5156845.357740021
18,73,5156845.357740021
18,74,5156845.357740021
18,75,5156845.357740021
18,76,5156845.357740021
18,77,5156845.357740021
18,78,5156845.357740021
18,79,5156845.357740021
18,80,4864472.91876502
18,81,4864472.91876502
18,82,4864472.91876502
18,83,4864472.91876502
18,84,4864472.91876502
18,85,4864472.91876502
18,86,4864472.91876502
18,87,4864472.91876502
18,88,4872557.2270350205
18,89,4872557.2270350205
18,90,4872557.2270350205
18,91,4872557.2270350205
18,92,4872557.2270350205
18,93,4608746.010160022
18,94,4608746.010160022
18,95,4608746.010160022
18,96,4608746.010160022
18,97,4608746.010160022
18,98,4608746.010160022
18,99,4608746.010160022
18,100,4608746.010160022
19,-100,466269.8918350005
19,-99,466269.8918350005
19,-98,514246.34671000054
19,-97,514246.34671000054
19,-96,514246.34671000054
19,-95,514246.34671000054
19,-94,514246.34671000054
19,-93,548892.8952850007
19,-92,548892.8952850007
19,-91,548892.8952850007
19,-90,548892.8952850007
19,-89,548892.8952850007
19,-88,548892.8952850007
19,-87,548892.8952850007
19,-86,548892.8952850007
19,-85,548892.8952850007
19,-84,548892.8952850007
19,-83,548892.8952850007
19,-82,594868.6065250007
19,-81,594868.6065250007
19,-80,594868.6065250007
19,-79,594868.6065250007
19,-78,594868.6065250007
19,-77,594868.6065250007
19,-76,594868.6065250007
19,-75,583717.1210750006
19,-74,583717.1210750006
19,-73,583717.1210750006
19,-72,583717.1210750006
19,-71,583717.1210750006
19,-70,645030.1500300005
19,-69,645030.1500300005
19,-68,645030.1500300005
19,-67,645030.1500300005
19,-66,645030.1500300005
19,-65,645030.1500300005
19,-64,645030.1500300005
19,-63,672350.1606550007
19,-62,662705.7910300008
19,-61,662705.7910300008
19,-60,662705.7910300008
19,-59,590023.2113550009
19,-58,535407.1640750009
19,-57,535407.1640750009
19,-56,535407.1640750009
19,-55,535407.1640750009
19,-54,535407.1640750009
19,-53,535407.1640750009
19,-52,535407.1640750009
19,-51,520312.78235500085
19,-50,520312.78235500085
19,-49,520312.78235500085
19,-48,520312.78235500085
19,-47,511417.03198000096
19,-46,511417.03198000096
19,-45,511417.03198000096
19,-44,511417.03198000096
19,-43,511417.03198000096
19,-42,593685.612085001
19,-41,575018.4594000006
19,-40,575018.4594000006
19,-39,567545.299660001
19,-38,567545.299660001
19,-37,567545.299660001
19,-36,567545.299660001
19,-35,543972.234435001
19,-34,543972.234435001
19,-33,543972.234435001
19,-32,543972.234435001
19,-31,552022.158150001
19,-30,512372.0273250009
19,-29,512372.0273250009
19,-28,520515.44448000076
19,-27,540087.0756850009
19,-26,485581.3334050009
19,-25,492411.3877750011
19,-24,538634.4864600016
19,-23,538634.4864600016
19,-22,538634.4864600016
19,-21,573296.5023250015
19,-20,573296.5023250015
19,-19,678116.4792450019
19,-18,608698.9891200019
19,-17,584369.2006700018
19,-16,590780.1645250015
19,-15,590780.1645250015
19,-14,590780.1645250015
19,-13,516100.84648500156
19,-12,516100.84648500156
19,-11,549821.8642150012
19,-10,549821.8642150012
19,-9,549821.8642150012
19,-8,575605.108140001
19,-7,690304.8732900019
19,-6,690304.8732900019
19,-5,690304.8732900019
19,-4,690304.8732900019
19,-3,718140.1622100021
19,-2,704839.0572000019
19,-1,704839.0572000019
19,0,704839.0572000019
19,1,704839.0572000019
19,2,704839.0572000019
19,3,704839.0572000019
19,4,656471.6363300026
19,5,656471.6363300026
19,6,656471.6363300026
19,7,823780.6143550021
19,8,830015.4713350022
19,9,999650.8829700032
19,10,1000327.4413650034
19,11,979224.6107350044
19,12,953964.5025250041
19,13,960863.516195004
19,14,1109446.4606700037
19,15,1123183.662215004
19,16,1123183.662215004
19,17,1097768.7796000047
19,18,1097768.7796000047
19,19,1149281.6214550044
19,20,1149281.6214550044
19,21,1149281.6214550044
19,22,1149281.6214550044
19,23,1149281.6214550044
19,24,1127449.3267900047
19,25,1127449.3267900047
19,26,1559967.8559050066
19,27,1559967.8559050066
19,28,1688128.196240007
19,29,2529849.9722250076
19,30,2529849.9722250076
19,31,2477962.8829100095
19,32,2576580.6159750093
19,33,2576580.6159750093
19,34,3125237.8565550097
19,35,3125237.8565550097
19,36,3125237.8565550097
19,37,3125237.8565550097
19,38,3125237.8565550097
19,39,3125237.8565550097
19,40,3091341.3739400115
19,41,3091341.3739400115
19,42,3091341.3739400115
19,43,3031524.745655013
19,44,3031524.745655013
19,45,3031524.745655013
19,46,3031524.745655013
19,47,3031524.745655013
19,48,3031524.745655013
19,49,3031524.745655013
19,50,3031524.745655013
19,51,2944270.2331650136
19,52,2880717.8003900144
19,53,2880717.8003900144
19,54,2880717.8003900144
19,55,2880717.8003900144
19,56,2911782.3923100145
19,57,2856272.2606400116
19,58,2856272.2606400116
19,59,2856272.2606400116
19,60,2856272.2606400116
19,61,2856272.2606400116
19,62,2856272.2606400116
19,63,2856272.2606400116
19,64,2856272.2606400116
19,65,2856272.2606400116
19,66,2856272.2606400116
19,67,3891543.517460013
19,68,3891543.517460013
19,69,3881066.256475016
19,70,3881066.256475016
19,71,4613644.309660019
19,72,4613644.309660019
19,73,4613644.309660019
19,74,4613644.309660019
19,75,4613644.309660019
19,76,4613644.309660019
19,77,4613644.309660019
19,78,4613644.309660019
19,79,4613644.309660019
19,80,4352022.6750700185
19,81,4352022.6750700185
19,82,4352022.6750700185
19,83,4352022.6750700185
19,84,4352022.6750700185
19,85,4352022.6750700185
19,86,4352022.6750700185
19,87,4352022.6750700185
19,88,4359424.629470018
19,89,4359424.629470018
19,90,4359424.629470018
19,91,4359424.629470018
19,92,4359424.629470018
19,93,4123705.469070021
19,94,4123705.469070021
19,95,4123705.469070021
19,96,4123705.469070021
19,97,4123705.469070021
19,98,4123705.469070021
19,99,4123705.469070021
19,100,4123705.469070021
20,-100,466269.8918350005
20,-99,466269.8918350005
20,-98,514246.34671000054
20,-97,514246.34671000054
20,-96,514246.34671000054
20,-95,514246.34671000054
20,-94,514246.34671000054
20,-93,548892.8952850007
20,-92,548892.8952850007
20,-91,548892.8952850007
20,-90,548892.8952850007
20,-89,548892.8952850007
20,-88,548892.8952850007
20,-87,548892.8952850007
20,-86,548892.8952850007
20,-85,548892.8952850007
20,-84,548892.8952850007
20,-83,548892.8952850007
20,-82,594868.6065250007
20,-81,594868.6065250007
20,-80,594868.6065250007
20,-79,594868.6065250007
20,-78,594868.6065250007
20,-77,594868.6065250007
20,-76,594868.6065250007
20,-75,583717.1210750006
20,-74,583717.1210750006
20,-73,583717.1210750006
20,-72,583717.1210750006
20,-71,583717.1210750006
20,-70,645030.1500300005
20,-69,645030.1500300005
20,-68,645030.1500300005
20,-67,645030.1500300005
20,-66,645030.1500300005
20,-65,645030.1500300005
20,-64,645030.1500300005
20,-63,672350.1606550007
20,-62,662705.7910300008
20,-61,662705.7910300008
20,-60,662705.7910300008
20,-59,590023.2113550009
20,-58,535407.1640750009
20,-57,535407.1640750009
20,-56,535407.1640750009
20,-55,535407.1640750009
20,-54,535407.1640750009
20,-53,535407.1640750009
20,-52,535407.1640750009
20,-51,520312.78235500085
20,-50,520312.78235500085
20,-49,520312.78235500085
20,-48,520312.78235500085
20,-47,511417.03198000096
20,-46,511417.03198000096
20,-45,511417.03198000096
20,-44,511417.03198000096
20,-43,511417.03198000096
20,-42,593685.612085001
20,-41,575018.4594000006
20,-40,575018.4594000006
20,-39,567545.299660001
20,-38,567545.299660001
20,-37,567545.299660001
20,-36,567545.299660001
20,-35,543972.234435001
20,-34,543972.234435001
20,-33,543972.234435001
20,-32,543972.234435001
20,-31,552022.158150001
20,-30,512372.0273250009
20,-29,512372.0273250009
20,-28,520515.44448000076
20,-27,540087.0756850009
20,-26,485581.3334050009
20,-25,492411.3877750011
20,-24,538634.4864600016
20,-23,538634.4864600016
20,-22,538634.4864600016
20,-21,573296.5023250015
20,-20,573296.5023250015
20,-19,678116.4792450019
20,-18,608698.9891200019
20,-17,584369.2006700018
20,-16,590780.1645250015
20,-15,590780.1645250015
20,-14,590780.1645250015
20,-13,516100.84648500156
20,-12,516100.84648500156
20,-11,549821.8642150012
20,-10,549821.8642150012
20,-9,549821.8642150012
20,-8,575605.108140001
20,-7,690304.8732900019
20,-6,690304.8732900019
20,-5,690304.8732900019
20,-4,690304.8732900019
20,-3,718140.1622100021
20,-2,704839.0572000019
20,-1,704839.0572000019
20,0,704839.0572000019
20,1,704839.0572000019
20,2,704839.0572000019
20,3,704839.0572000019
20,4,656471.6363300026
20,5,656471.6363300026
20,6,656471.6363300026
20,7,823780.6143550021
20,8,830015.4713350022
20,9,1002094.237375003
20,10,1002376.1193850029
20,11,980857.7490800039
20,12,955943.3728250043
20,13,962656.2240550038
20,14,1111813.0963200044
20,15,1126184.5402450042
20,16,1126184.5402450042
20,17,1100665.403890004
20,18,1100665.403890004
20,19,1151979.5159800039
20,20,1151979.5159800039
20,21,1151979.5159800039
20,22,1151979.5159800039
20,23,1151979.5159800039
20,24,1130458.3622250038
20,25,1130458.3622250038
20,26,1563099.0163550067
20,27,1563099.0163550067
20,28,1691082.640715007
20,29,2535578.591545007
20,30,2535578.591545007
20,31,2482957.86697501
20,32,2581746.905545008
20,33,2581746.905545008
20,34,3132529.8430900075
20,35,3132529.8430900075
20,36,3132529.8430900075
20,37,3132529.8430900075
20,38,3132529.8430900075
20,39,3132529.8430900075
20,40,3097719.200555011
20,41,3097719.200555011
20,42,3097719.200555011
20,43,3038580.377430012
20,44,3038580.377430012
20,45,3038580.377430012
20,46,3038580.377430012
20,47,3038580.377430012
20,48,3038580.377430012
20,49,3038580.377430012
20,50,3038580.377430012
20,51,2950762.9450100143
20,52,2887418.8614150155
20,53,2887418.8614150155
20,54,2887418.8614150155
20,55,2887418.8614150155
20,56,2918170.858600013
20,57,2861560.8975200118
20,58,2861560.8975200118
20,59,2861560.8975200118
20,60,2861560.8975200118
20,61,2861560.8975200118
20,62,2861560.8975200118
20,63,2861560.8975200118
20,64,2861560.8975200118
20,65,2861560.8975200118
20,66,2861560.8975200118
20,67,3899519.2642650143
20,68,3899519.2642650143
20,69,3889874.5891500167
20,70,3889874.5891500167
20,71,4623244.019860021
20,72,4623244.019860021
20,73,4623244.019860021
20,74,4623244.019860021
20,75,4623244.019860021
20,76,4623244.019860021
20,77,4623244.019860021
20,78,4623244.019860021
20,79,4623244.019860021
20,80,4360949.691720019
20,81,4360949.691720019
20,82,4360949.691720019
20,83,4360949.691720019
20,84,4360949.691720019
20,85,4360949.691720019
20,86,4360949.691720019
20,87,4360949.691720019
20,88,4368359.80352502
20,89,4368359.80352502
20,90,4368359.80352502
20,91,4368359.80352502
20,92,4368359.80352502
20,93,4132164.2818750213
20,94,4132164.2818750213
20,95,4132164.2818750213
20,96,4132164.2818750213
20,97,4132164.2818750213
20,98,4132164.2818750213
20,99,4132164.2818750213
20,100,4132164.2818750213
21,-100,466269.8918350005
21,-99,466269.8918350005
21,-98,514246.34671000054
21,-97,514246.34671000054
21,-96,514246.34671000054
21,-95,514246.34671000054
21,-94,514246.34671000054
21,-93,548892.8952850007
21,-92,548892.8952850007
21,-91,548892.8952850007
21,-90,548892.8952850007
21,-89,548892.8952850007
21,-88,548892.8952850007
21,-87,548892.8952850007
21,-86,548892.8952850007
21,-85,548892.8952850007
21,-84,548892.8952850007
21,-83,548892.8952850007
21,-82,594868.6065250007
21,-81,594868.6065250007
21,-80,594868.6065250007
21,-79,594868.6065250007
21,-78,594868.6065250007
21,-77,594868.6065250007
21,-76,594868.6065250007
21,-75,583717.1210750006
21,-74,583717.1210750006
21,-73,583717.1210750006
21,-72,583717.1210750006
21,-71,583717.1210750006
21,-70,645030.1500300005
21,-69,645030.1500300005
21,-68,645030.1500300005
21,-67,645030.1500300005
21,-66,645030.1500300005
21,-65,645030.1500300005
21,-64,645030.1500300005
21,-63,672350.1606550007
21,-62,662705.7910300008
21,-61,662705.7910300008
21,-60,662705.7910300008
21,-59,590023.2113550009
21,-58,535407.1640750009
21,-57,535407.1640750009
21,-56,535407.1640750009
21,-55,535407.1640750009
21,-54,535407.1640750009
21,-53,535407.1640750009
21,-52,535407.1640750009
21,-51,520312.78235500085
21,-50,520312.78235500085
21,-49,520312.78235500085
21,-48,520312.78235500085
21,-47,511417.03198000096
21,-46,511417.03198000096
21,-45,511417.03198000096
21,-44,511417.03198000096
21,-43,511417.03198000096
21,-42,593685.612085001
21,-41,575018.4594000006
21,-40,575018.4594000006
21,-39,567545.299660001
21,-38,567545.299660001
21,-37,567545.299660001
21,-36,567545.299660001
21,-35,543972.234435001
21,-34,543972.234435001
21,-33,543972.234435001
21,-32,543972.234435001
21,-31,552022.158150001
21,-30,512372.0273250009
21,-29,512372.0273250009
21,-28,520515.44448000076
21,-27,540087.0756850009
21,-26,485581.3334050009
21,-25,492411.3877750011
21,-24,538634.4864600016
21,-23,538634.4864600016
21,-22,538634.4864600016
21,-21,573296.5023250015
21,-20,573296.5023250015
21,-19,678116.4792450019
21,-18,641050.4529700018
21,-17,615268.4887950019
21,-16,622208.6708750016
21,-15,622208.6708750016
21,-14,622208.6708750016
21,-13,543524.1564350018
21,-12,543524.1564350018
21,-11,579247.7723650015
21,-10,579247.7723650015
21,-9,579247.7723650015
21,-8,606282.640165001
21,-7,727036.1697400018
21,-6,727036.1697400018
21,-5,727036.1697400018
21,-4,727036.1697400018
21,-3,756373.4073100019
21,-2,742286.8697800019
21,-1,742286.8697800019
21,0,742286.8697800019
21,1,742286.8697800019
21,2,742286.8697800019
21,3,742286.8697800019
21,4,691616.5577000023
21,5,691616.5577000023
21,6,691616.5577000023
21,7,867963.5552950021
21,8,874272.0210750023
21,9,1055462.4154850033
21,10,1055994.6222700032
21,11,1033601.7006050043
21,12,1007008.6597250042
21,13,1014021.8039650035
21,14,1171239.0372650041
21,15,1170582.5720000041
21,16,1170582.5720000041
21,17,1144260.3296850037
21,18,1144260.3296850037
21,19,1197796.8358900037
21,20,1197796.8358900037
21,21,1197796.8358900037
21,22,1197796.8358900037
21,23,1197796.8358900037
21,24,1175042.364720004
21,25,1175042.364720004
21,26,1625118.9476100064
21,27,1625118.9476100064
21,28,1758313.1767650065
21,29,2636291.4758750075
21,30,2636291.4758750075
21,31,2581875.3979400084
21,32,2684247.8488050075
21,33,2684247.8488050075
21,34,3256769.240895007
21,35,3256769.240895007
21,36,3256769.240895007
21,37,3256769.240895007
21,38,3256769.240895007
21,39,3256769.240895007
21,40,3220617.64790001
21,41,3220617.64790001
21,42,3220617.64790001
21,43,3158766.5940650105
21,44,3158766.5940650105
21,45,3158766.5940650105
21,46,3158766.5940650105
21,47,3158766.5940650105
21,48,3158766.5940650105
21,49,3158766.5940650105
21,50,3158766.5940650105
21,51,3067775.599080013
21,52,3002537.660515013
21,53,3002537.660515013
21,54,3002537.660515013
21,55,3002537.660515013
21,56,3033881.7174900137
21,57,2975573.1269450122
21,58,2975573.1269450122
21,59,2975573.1269450122
21,60,2975573.1269450122
21,61,2975573.1269450122
21,62,2975573.1269450122
21,63,2975573.1269450122
21,64,2975573.1269450122
21,65,2975573.1269450122
21,66,2975573.1269450122
21,67,4054152.854435016
21,68,4054152.854435016
21,69,4044136.237840018
21,70,4044136.237840018
21,71,4806946.36144002
21,72,4806946.36144002
21,73,4806946.36144002
21,74,4806946.36144002
21,75,4806946.36144002
21,76,4806946.36144002
21,77,4806946.36144002
21,78,4806946.36144002
21,79,4806946.36144002
21,80,4534289.6495800195
21,81,4534289.6495800195
21,82,4534289.6495800195
21,83,4534289.6495800195
21,84,4534289.6495800195
21,85,4534289.6495800195
21,86,4534289.6495800195
21,87,4534289.6495800195
21,88,4541669.860870022
21,89,4541669.860870022
21,90,4541669.860870022
21,91,4541669.860870022
21,92,4541669.860870022
21,93,4296089.012460021
21,94,4296089.012460021
21,95,4296089.012460021
21,96,4296089.012460021
21,97,4296089.012460021
21,98,4296089.012460021
21,99,4296089.012460021
21,100,4296089.012460021
22,-100,466269.8918350005
22,-99,466269.8918350005
22,-98,514246.34671000054
22,-97,514246.34671000054
22,-96,514246.34671000054
22,-95,514246.34671000054
22,-94,514246.34671000054
22,-93,548892.8952850007
22,-92,548892.8952850007
22,-91,548892.8952850007
22,-90,548892.8952850007
22,-89,548892.8952850007
22,-88,548892.8952850007
22,-87,548892.8952850007
22,-86,548892.8952850007
22,-85,548892.8952850007
22,-84,548892.8952850007
22,-83,548892.8952850007
22,-82,594868.6065250007
22,-81,594868.6065250007
22,-80,594868.6065250007
22,-79,594868.6065250007
22,-78,594868.6065250007
22,-77,594868.6065250007
22,-76,594868.6065250007
22,-75,583717.1210750006
22,-74,583717.1210750006
22,-73,583717.1210750006
22,-72,583717.1210750006
22,-71,583717.1210750006
22,-70,645030.1500300005
22,-69,645030.1500300005
22,-68,645030.1500300005
22,-67,645030.1500300005
22,-66,645030.1500300005
22,-65,645030.1500300005
22,-64,645030.1500300005
22,-63,672350.1606550007
22,-62,662705.7910300008
22,-61,662705.7910300008
22,-60,662705.7910300008
22,-59,590023.2113550009
22,-58,464105.6687850007
22,-57,464105.6687850007
22,-56,464105.6687850007
22,-55,464105.6687850007
22,-54,464105.6687850007
22,-53,464105.6687850007
22,-52,464105.6687850007
22,-51,450966.87230000086
22,-50,450966.87230000086
22,-49,450966.87230000086
22,-48,450966.87230000086
22,-47,482219.3276200008
22,-46,482219.3276200008
22,-45,482219.3276200008
22,-44,482219.3276200008
22,-43,482219.3276200008
22,-42,559117.3455550012
22,-41,541424.9010800013
22,-40,541424.9010800013
22,-39,535513.7724800011
22,-38,535513.7724800011
22,-37,535513.7724800011
22,-36,535513.7724800011
22,-35,513066.9411400009
22,-34,513066.9411400009
22,-33,513066.9411400009
22,-32,513066.9411400009
22,-31,520680.4221650008
22,-30,483833.3219950009
22,-29,483833.3219950009
22,-28,491323.71167500096
22,-27,510067.0670700011
22,-26,458219.66359500104
22,-25,464791.7187100011
22,-24,507948.95590500097
22,-23,507948.95590500097
22,-22,507948.95590500097
22,-21,540704.329335001
22,-20,540704.329335001
22,-19,639727.2380550017
22,-18,604440.1182950014
22,-17,580038.8900700016
22,-16,587369.4936100013
22,-15,587369.4936100013
22,-14,587369.4936100013
22,-13,512580.9446100009
22,-12,512580.9446100009
22,-11,546134.3833650008
22,-10,546134.3833650008
22,-9,546134.3833650008
22,-8,571788.3135450012
22,-7,686146.8511350018
22,-6,686146.8511350018
22,-5,686146.8511350018
22,-4,686146.8511350018
22,-3,713731.6326550016
22,-2,700528.7067100016
22,-1,700528.7067100016
22,0,700528.7067100016
22,1,700528.7067100016
22,2,700528.7067100016
22,3,700528.7067100016
22,4,652197.6832450014
22,5,652197.6832450014
22,6,652197.6832450014
22,7,818607.5846450017
22,8,824577.2948400023
22,9,995879.858260004
22,10,996550.2792650039
22,11,975472.4141900042
22,12,950101.7573450044
22,13,957097.0720250041
22,14,1105039.6215700037
22,15,1104263.4333400042
22,16,1104263.4333400042
22,17,1078566.7992950033
22,18,1078566.7992950033
22,19,1128641.7294750034
22,20,1128641.7294750034
22,21,1128641.7294750034
22,22,1128641.7294750034
22,23,1128641.7294750034
22,24,1107903.5220950046
22,25,1107903.5220950046
22,26,1533971.1961600054
22,27,1533971.1961600054
22,28,1659457.4537500055
22,29,2486446.9631200065
22,30,2486446.9631200065
22,31,2436503.381725008
22,32,2532896.0367700076
22,33,2532896.0367700076
22,34,3074638.3573250095
22,35,3074638.3573250095
22,36,3074638.3573250095
22,37,3074638.3573250095
22,38,3074638.3573250095
22,39,3074638.3573250095
22,40,3040822.4781350093
22,41,3040822.4781350093
22,42,3040822.4781350093
22,43,2982418.590675009
22,44,2982418.590675009
22,45,2982418.590675009
22,46,2982418.590675009
22,47,2982418.590675009
22,48,2982418.590675009
22,49,2982418.590675009
22,50,2982418.590675009
22,51,2896107.234885009
22,52,2833894.0878700097
22,53,2833894.0878700097
22,54,2833894.0878700097
22,55,2833894.0878700097
22,56,2861594.205035012
22,57,2808384.069925012
22,58,2808384.069925012
22,59,2808384.069925012
22,60,2808384.069925012
22,61,2808384.069925012
22,62,2808384.069925012
22,63,2808384.069925012
22,64,2808384.069925012
22,65,2808384.069925012
22,66,2808384.069925012
22,67,3824083.0584900132
22,68,3824083.0584900132
