sellD,buyD,netAsset
48,73,987323.5002500211
48,74,981426.09713002
48,75,1015190.9950400197
48,76,1006639.0792000202
48,77,1101605.603590022
48,78,1104584.1105050228
48,79,1017352.7871850217
48,80,1040639.9845150217
48,81,1044236.0800550224
48,82,1005070.6594650212
48,83,1020040.0282700236
48,84,1017316.8402750238
48,85,1163502.2847450278
48,86,1186834.18597003
48,87,1137391.137935028
48,88,1144095.563265028
48,89,1070470.9681800283
48,90,1064509.274195025
49,10,996009.12556
49,11,925830.0723700003
49,12,925830.0723700003
49,13,922754.4682400004
49,14,775427.9453250008
49,15,717455.1929100013
49,16,722548.2437550013
49,17,860947.1051850019
49,18,775442.111710002
49,19,692750.4694350021
49,20,692246.6088150021
49,21,638076.2865700021
49,22,741490.9208450026
49,23,547700.6957750022
49,24,549381.6341200032
49,25,465015.4429950028
49,26,472467.8502350031
49,27,469224.6669300031
49,28,502038.86682500306
49,29,691132.4920550052
49,30,741229.5079700053
49,31,690397.8609150052
49,32,691829.3134100055
49,33,670496.013680004
49,34,697917.096210006
49,35,633818.197590005
49,36,595346.7388750064
49,37,590379.4427000058
49,38,710670.5807800071
49,39,701485.9715500072
49,40,586449.8696900066
49,41,616735.2706550068
49,42,631339.9441000064
49,43,616920.5667800076
49,44,592607.8908150074
49,45,658569.6733350077
49,46,649156.9511750076
49,47,598727.1139500076
49,48,599713.3614150084
49,49,579830.3201500077
49,50,606350.1289450076
49,51,651064.8522900089
49,52,662850.4580000098
49,53,682081.9783050093
49,54,679393.1238550099
49,55,687316.7868950083
49,56,703034.7035900091
49,57,658743.8431000101
49,58,777386.24148501
49,59,724917.1842750106
49,60,721305.3920550107
49,61,879108.4482250136
49,62,858402.8768200156
49,63,826214.1101150136
49,64,836698.9345050151
49,65,793289.8877800141
49,66,829016.156755015
49,67,824468.8446800145
49,68,815538.8882650161
49,69,805223.0605100155
49,70,946172.0867450162
49,71,975976.3165650164
49,72,988893.136350017
49,73,1145455.136045019
49,74,1137611.3436200195
49,75,1178167.14255002
49,76,1168700.9071350212
49,77,1276784.329735022
49,78,1283912.3527800231
49,79,1181172.4785600263
49,80,1208151.540035025
49,81,1212660.9841650217
49,82,1166180.080285024
49,83,1183437.7053550258
49,84,1180026.8806850242
49,85,1350252.992805024
49,86,1377951.376895029
49,87,1318595.3928900314
49,88,1328901.727090028
49,89,1243289.0791450294
49,90,1234812.623720032
50,10,996009.12556
50,11,925830.0723700003
50,12,925830.0723700003
50,13,922754.4682400004
50,14,805886.5772950009
50,15,745786.8699700013
50,16,751004.4875500016
50,17,894609.5575050018
50,18,805972.520080002
50,19,720054.168210002
50,20,719530.548350002
50,21,663044.1648600025
50,22,770750.072335003
50,23,569415.5276350022
50,24,570613.9144550036
50,25,483396.6795900028
50,26,490932.60410500324
50,27,493563.47847500315
50,28,527854.3258150034
50,29,727157.9099350051
50,30,780499.2532150053
50,31,726336.492740005
50,32,728026.9184600046
50,33,699691.1465850055
50,34,728191.8640100055
50,35,661648.9476900061
50,36,621281.0048900067
50,37,615587.6692400064
50,38,740991.4596350065
50,39,731387.7033200066
50,40,612344.5797500066
50,41,643316.6994600067
50,42,659079.3146600073
50,43,643716.1979250073
50,44,617513.2470750072
50,45,686304.130935007
50,46,676978.0733000084
50,47,624724.6973800078
50,48,626233.237080009
50,49,605558.0467200077
50,50,632622.4352250088
50,51,675941.389695009
50,52,688059.2276150086
50,53,707415.9925350093
50,54,705130.2536650101
50,55,712884.03959501
50,56,729467.3991850098
50,57,683222.3002950092
50,58,806630.8312500104
50,59,751139.4148000107
50,60,748354.7446400106
50,61,910987.3448800138
50,62,889665.7400150149
50,63,857132.3065250143
50,64,867702.3125200163
50,65,821896.4238900164
50,66,858854.2583500177
50,67,854213.0859900165
50,68,845784.4484050168
50,69,835162.1621700156
50,70,981561.0373100167
50,71,1011478.8508500169
50,72,1025561.3379550186
50,73,1188714.75356502
50,74,1179897.4867200206
50,75,1221875.5784600205
50,76,1212271.187590019
50,77,1324796.3703150235
50,78,1330769.3123600238
50,79,1223554.6061500243
50,80,1253220.0548100253
50,81,1257554.0119050248
50,82,1208834.3382300227
50,83,1227724.2447850248
50,84,1223543.255400023
50,85,1399788.931010025
50,86,1429311.1330550325
50,87,1367576.9643450326
50,88,1378380.2224900287
50,89,1289811.377605029
50,90,1280156.2407500306
51,10,996009.12556
51,11,925830.0723700003
51,12,925830.0723700003
51,13,922754.4682400004
51,14,805886.5772950009
51,15,745786.8699700013
51,16,751004.4875500016
51,17,894609.5575050018
51,18,805972.520080002
51,19,720054.168210002
51,20,719530.548350002
51,21,663044.1648600025
51,22,770750.072335003
51,23,570680.341635002
51,24,572270.5464850035
51,25,484432.9589000029
51,26,492059.6726850031
51,27,494672.288965003
51,28,528983.5901800034
51,29,729065.1448200054
51,30,782074.8977050052
51,31,728255.6419150052
51,32,729528.1921650044
51,33,691361.2465600058
51,34,719464.2840350051
51,35,653302.5349500062
51,36,590576.193880005
51,37,586196.1635200056
51,38,705456.609175007
51,39,696338.397905007
51,40,581958.2703500058
51,41,611179.9725350059
51,42,626479.6260050071
51,43,611867.454540007
51,44,587828.2183450076
51,45,653242.6100350076
51,46,645021.1711900069
51,47,594068.4911800066
51,48,621948.3072600065
51,49,607955.5294300077
51,50,635557.6370650074
51,51,678767.9040800092
51,52,690147.784000008
51,53,690147.784000008
51,54,687892.580460008
51,55,696391.6565150095
51,56,712484.2810000092
51,57,667517.7117750094
51,58,788204.45765001
51,59,734839.83948501
51,60,731214.073045011
51,61,890375.9167100124
51,62,868930.6671950137
51,63,837381.200165012
51,64,846852.2957250151
51,65,804497.1719700131
51,66,840818.340285013
51,67,835394.4164150133
51,68,826603.1179150133
51,69,815962.3493000137
51,70,958802.7163400142
51,71,988359.2969550149
51,72,1000726.869680016
51,73,1161765.2232900213
51,74,1153177.417890019
51,75,1193881.8248950194
51,76,1183322.4910500213
51,77,1294032.2713050218
51,78,1301304.2763050229
51,79,1196718.6024350203
51,80,1225289.6750600212
51,81,1228525.4815850235
51,82,1181638.7988700229
51,83,1198716.8070800235
51,84,1196300.9976750247
51,85,1369855.2060100292
51,86,1397295.0520150284
51,87,1336636.3634850283
51,88,1347438.6935150295
51,89,1260616.3551700287
51,90,1250638.049465025
52,10,996009.12556
52,11,925830.0723700003
52,12,925830.0723700003
52,13,922754.4682400004
52,14,805886.5772950009
52,15,745786.8699700013
52,16,751004.4875500016
52,17,894609.5575050018
52,18,805972.520080002
52,19,720054.168210002
52,20,719530.548350002
52,21,663044.1648600025
52,22,770750.072335003
52,23,570680.341635002
52,24,572270.5464850035
52,25,484432.9589000029
52,26,492059.6726850031
52,27,494672.288965003
52,28,528983.5901800034
52,29,729065.1448200054
52,30,782074.8977050052
52,31,728255.6419150052
52,32,729528.1921650044
52,33,673178.4173500052
52,34,700391.5024850053
52,35,635837.5315800054
52,36,575954.1186200054
52,37,570564.1222450052
52,38,686870.613945006
52,39,678017.9945150061
52,40,566382.5349500068
52,41,595586.6600500057
52,42,610836.953435006
52,43,596542.0606600066
52,44,572224.7543900064
52,45,636125.521560007
52,46,627624.8370000083
52,47,578823.0607600063
52,48,605504.544230007
52,49,592187.0606500075
52,50,618984.3539900065
52,51,661511.6782850089
52,52,672308.2109850099
52,53,672308.2109850099
52,54,670614.8787250097
52,55,678079.0822950094
52,56,694199.7728200093
52,57,698704.2017700098
52,58,824407.9971350115
52,59,768934.340305009
52,60,765085.6849050098
52,61,931439.7407000128
52,62,910552.9460550125
52,63,875887.0106100112
52,64,886055.7598000137
52,65,841771.6410150137
52,66,879974.4337000138
52,67,875077.4706050132
52,68,865975.8161950142
52,69,854182.3187100147
52,70,1003330.2918150142
52,71,1035119.3311300143
52,72,1045993.3620250185
52,73,1215930.4661500193
52,74,1207139.2655400182
52,75,1249385.9740800196
52,76,1238585.7303550206
52,77,1353647.982950021
52,78,1361968.1178150226
52,79,1253143.0251250204
52,80,1282153.0544700224
52,81,1285666.0582500228
52,82,1236456.744810022
52,83,1255969.054145024
52,84,1252577.9034400226
52,85,1432136.6959900272
52,86,1462143.3566300299
52,87,1398567.36543503
52,88,1409945.8693650286
52,89,1319450.395080029
52,90,1310301.3679650265
53,10,996009.12556
53,11,925830.0723700003
53,12,925830.0723700003
53,13,922754.4682400004
53,14,805886.5772950009
53,15,745786.8699700013
53,16,751004.4875500016
53,17,894609.5575050018
53,18,805972.520080002
53,19,720054.168210002
53,20,719530.548350002
53,21,663044.1648600025
53,22,781937.2798800033
53,23,578721.6087000023
53,24,579987.8432900032
53,25,491433.1354750028
53,26,499032.696530003
53,27,501942.27885500307
53,28,536699.9670200034
53,29,739717.7665650048
53,30,793698.7879250052
53,31,738813.526475005
53,32,740332.3628200056
53,33,683350.9212450057
53,34,710848.8446650057
53,35,645866.6610050059
53,36,584441.4191100057
53,37,579005.3772800056
53,38,696419.2607100063
53,39,687413.0860350066
53,40,574783.4936050066
53,41,603668.0943700061
53,42,618767.6280500069
53,43,592170.5119600063
53,44,568213.5664700067
53,45,631412.4231650068
53,46,637715.5859150068
53,47,587509.9985150071
53,48,614576.2343950073
53,49,601295.2714250066
53,50,628595.2281500075
53,51,671468.2703000078
53,52,682775.8212450078
53,53,682775.8212450078
53,54,680860.0882100086
53,55,688714.456035008
53,56,704796.6882200092
53,57,709471.3048250093
53,58,836607.0769550108
53,59,780467.7077500105
53,60,776687.4437050105
53,61,947033.1193550132
53,62,924562.5048700131
53,63,889513.1008650134
53,64,900913.6235950161
53,65,854257.6757500141
53,66,892901.5270700144
53,67,887740.5061400146
53,68,878511.6124150148
53,69,868598.6743700146
53,70,1018924.0219250143
53,71,1050574.5232950135
53,72,1064166.3286600176
53,73,1233633.3070350208
53,74,1226215.9317000208
53,75,1269374.9896350207
53,76,1258289.9928950206
53,77,1374591.3094800224
53,78,1382234.9628550236
53,79,1273123.932850021
53,80,1301872.9332850236
53,81,1304928.4038300244
53,82,1256100.311260023
53,83,1276219.5126450236
53,84,1272301.7014200226
53,85,1455836.2639800278
53,86,1484892.5574500293
53,87,1419254.1355000278
53,88,1431552.3649700275
53,89,1339579.0690550304
53,90,1329320.8482000264
54,10,996009.12556
54,11,925830.0723700003
54,12,925830.0723700003
54,13,922754.4682400004
54,14,805886.5772950009
54,15,745786.8699700013
54,16,751004.4875500016
54,17,894609.5575050018
54,18,805972.520080002
54,19,768370.9297100023
54,20,767812.7311800024
54,21,707476.6170650022
54,22,834299.2747650024
54,23,617608.2443100029
54,24,623416.0150750034
54,25,527974.6645200028
54,26,536473.6392550037
54,27,538696.651070004
54,28,576819.4350500045
54,29,793846.2466750051
54,30,852385.1588900057
54,31,793811.8599600061
54,32,795152.3547800055
54,33,702893.1436750053
54,34,730620.4494700052
54,35,663968.1914100057
54,36,600878.0903850064
54,37,595862.1452900054
54,38,716953.0320450071
54,39,707702.0248550074
54,40,628550.2474050066
54,41,631034.3882000066
54,42,646529.6237700073
54,43,617985.0546850073
54,44,593227.5243000066
54,45,659193.373320007
54,46,665911.0919800074
54,47,613115.6465650068
54,48,641501.6117350071
54,49,635664.5887700075
54,50,663573.4885450081
54,51,708818.7182650083
54,52,721557.432860009
54,53,721557.432860009
54,54,718620.266805009
54,55,727306.0155750097
54,56,744438.9108350095
54,57,749131.6052250098
54,58,884253.2949300109
54,59,824775.3415600107
54,60,820116.2934900117
54,61,999873.3524650129
54,62,976756.4966200133
54,63,939696.3835850123
54,64,950478.6732500142
54,65,902459.1611100134
54,66,943752.1000750134
54,67,937901.132205014
54,68,927713.6803650146
54,69,917074.645720015
54,70,1077847.550070015
54,71,1110058.810200016
54,72,1123925.9404200162
54,73,1303620.9162000204
54,74,1294482.8340500216
54,75,1339291.5843900212
54,76,1328619.6107800219
54,77,1451374.8942450217
54,78,1460391.229530023
54,79,1343448.5182850221
54,80,1374598.2325250246
54,81,1378789.5565350244
54,82,1326685.9502300215
54,83,1348219.6469500237
54,84,1344212.3168300232
54,85,1536253.7006650276
54,86,1568384.9506400304
54,87,1499797.2531750312
54,88,1511219.7875400307
54,89,1413980.4991200306
54,90,1404093.192040027
55,10,996009.12556
55,11,925830.0723700003
55,12,925830.0723700003
55,13,922754.4682400004
55,14,805886.5772950009
55,15,745786.8699700013
55,16,751004.4875500016
55,17,894609.5575050018
55,18,805972.520080002
55,19,768370.9297100023
55,20,767812.7311800024
55,21,707476.6170650022
55,22,834299.2747650024
55,23,617608.2443100029
55,24,623416.0150750034
55,25,527974.6645200028
55,26,536473.6392550037
55,27,499771.1416200038
55,28,534858.1194650043
55,29,736139.6815950053
55,30,790397.1870200057
55,31,736221.378410006
55,32,737665.8628800054
55,33,651392.9533550055
55,34,678000.5221800054
55,35,616153.1349300052
55,36,557179.1171400058
55,37,552680.3240550056
55,38,665191.8240150065
55,39,656672.5988450068
55,40,582733.5665950058
55,41,584948.756175006
55,42,599397.8754850066
55,43,617255.5832200071
55,44,592654.6438500064
55,45,658644.3640800066
55,46,664209.6913900072
55,47,612309.8465250067
55,48,640321.4188450074
55,49,650064.7070500066
55,50,679409.5136300074
55,51,724727.878580008
55,52,738238.0840450097
55,53,738238.0840450097
55,54,734804.1746050091
55,55,743823.6854950093
55,56,734506.95499001
55,57,747588.2134050095
55,58,882109.7254000102
55,59,794525.4717750103
55,60,790317.2266550097
55,61,962988.3202800123
55,62,940218.5161900129
55,63,904489.9426750132
55,64,915290.2661350141
55,65,869587.6770050144
55,66,908561.589255014
55,67,902957.6116800145
55,68,893554.0670850147
55,69,883472.162290013
55,70,1037262.8409600137
55,71,1070155.5909150136
55,72,1081611.6650450164
55,73,1255273.5547450196
55,74,1246513.493475021
55,75,1289682.1425150207
55,76,1279542.3435900202
55,77,1398302.61598502
55,78,1406757.4396050235
55,79,1294657.182680023
55,80,1324927.4027250225
55,81,1327953.0413450226
55,82,1279037.5861650212
55,83,1296913.1386050256
55,84,1294484.3030050239
55,85,1479709.5125600274
55,86,1511074.8731500262
55,87,1444646.8575250262
55,88,1454793.6063050255
55,89,1363088.2286900287
55,90,1352965.4091350245
56,10,996009.12556
56,11,925830.0723700003
56,12,925830.0723700003
56,13,922754.4682400004
56,14,805886.5772950009
56,15,745786.8699700013
56,16,751004.4875500016
56,17,894609.5575050018
56,18,805972.520080002
56,19,768370.9297100023
56,20,767812.7311800024
56,21,707476.6170650022
56,22,778578.7384300027
56,23,576651.3660000027
56,24,581585.2364250036
56,25,492235.89941000286
56,26,520798.9419500032
56,27,484964.2471700035
56,28,518909.45683500305
56,29,715509.5520600041
56,30,767162.3386100045
56,31,714593.453780005
56,32,715901.1452100048
56,33,633222.570385006
56,34,658641.3788400047
56,35,598060.3424650057
56,36,541286.7277500055
56,37,536406.771395005
56,38,646021.8295700059
56,39,637747.4369150058
56,40,566198.5977550059
56,41,568177.3281850059
56,42,582001.2289900068
56,43,599411.7344350066
56,44,575488.1065550067
56,45,639058.1271600069
56,46,645814.5311500068
56,47,628512.048340007
56,48,657799.7069950073
56,49,666281.1090250079
56,50,697015.9733200071
56,51,744515.7990000091
56,52,757617.1013100087
56,53,757617.1013100087
56,54,754984.8121150087
56,55,763433.2373600085
56,56,753549.0680300075
56,57,767193.0765700082
56,58,906032.1449300103
56,59,815411.8481100107
56,60,797559.3318250112
56,61,972227.8056150128
56,62,949497.3359850125
56,63,913276.5667150124
56,64,923872.7472500132
56,65,878365.154865013
56,66,917426.6237800132
56,67,911438.2293900136
56,68,902360.0387300136
56,69,890505.0629200136
56,70,1045694.3988600138
56,71,1079693.1026300131
56,72,1091081.4855500169
56,73,1266739.4277700188
56,74,1257729.9339900187
56,75,1303393.4896500192
56,76,1291253.7834150183
56,77,1411341.6145300223
56,78,1418899.6986250214
56,79,1306218.529215021
56,80,1337776.8912950214
56,81,1339706.903825024
56,82,1289060.486115019
56,83,1309565.3207100236
56,84,1305623.832605025
56,85,1494491.5587900258
56,86,1524936.0543900267
56,87,1457840.3238750298
56,88,1468456.3730950279
56,89,1374347.7344000281
56,90,1364284.7297150255
57,10,996009.12556
57,11,925830.0723700003
57,12,925830.0723700003
57,13,922754.4682400004
57,14,805886.5772950009
57,15,745786.8699700013
57,16,751004.4875500016
57,17,894609.5575050018
57,18,805972.520080002
57,19,768370.9297100023
57,20,767812.7311800024
57,21,707476.6170650022
57,22,778578.7384300027
57,23,576651.3660000027
57,24,581585.2364250036
57,25,492969.20766500244
57,26,521172.80986000336
57,27,485585.4677400031
57,28,519606.58146000333
57,29,715625.1325850041
57,30,768045.6779800043
57,31,715173.051565005
57,32,716534.4041350045
57,33,633400.5284250057
57,34,659283.7071150047
57,35,598608.7586700054
57,36,541546.2023600055
57,37,536812.413215005
57,38,646098.3556200059
57,39,637823.9629650058
57,40,570467.2498250062
57,41,572687.217950006
57,42,586498.3771750067
57,43,603978.9055350065
57,44,579881.1337900065
57,45,644073.3140800073
57,46,650969.4080400068
57,47,633424.599220007
57,48,662804.2550300079
57,49,672288.7629300078
57,50,702354.8633450068
57,51,750361.9519050084
57,52,763492.5105900096
57,53,763492.5105900096
57,54,760736.17878001
57,55,769672.0583800075
57,56,760082.8358400087
57,57,757738.1509950089
57,58,894571.547555011
57,59,805281.2049350097
57,60,786786.3144550095
57,61,959736.2396800106
57,62,936501.6658400118
57,63,900845.1719050118
57,64,912272.8290950126
57,65,867087.1561200126
57,66,905156.534665013
57,67,900130.928095014
57,68,890633.1144200136
57,69,879446.9019500135
57,70,1033030.9850750128
57,71,1065197.2369400137
57,72,1076508.9131350156
57,73,1251255.1962200182
57,74,1242919.1923350194
57,75,1285176.697710019
57,76,1274397.9249350172
57,77,1392933.3682200208
57,78,1399866.763750021
57,79,1290055.8628400208
57,80,1320902.5920700198
57,81,1323129.0251000214
57,82,1272393.9577300195
57,83,1292200.3162400215
57,84,1289163.8958400232
57,85,1473578.2850700258
57,86,1505252.2840500295
57,87,1439205.6875350312
57,88,1451072.5163750264
57,89,1358185.172160029
57,90,1347491.3717800246
58,10,996009.12556
58,11,925830.0723700003
58,12,925830.0723700003
58,13,922754.4682400004
58,14,805886.5772950009
58,15,745786.8699700013
58,16,751004.4875500016
58,17,894609.5575050018
58,18,805972.520080002
58,19,768370.9297100023
58,20,767812.7311800024
58,21,707476.6170650022
58,22,778578.7384300027
58,23,576651.3660000027
58,24,593987.6181400038
58,25,503595.2978150024
58,26,532381.5685300034
58,27,496045.0811700029
58,28,530828.8173300034
58,29,730859.175570004
58,30,784584.3076150044
58,31,730623.8802450049
58,32,731972.8724500042
58,33,647018.5626700056
58,34,673383.442525004
58,35,611675.8028600048
58,36,553133.0615850056
58,37,548478.604345005
58,38,660242.3102950059
58,39,651740.192960006
58,40,582839.8191400059
58,41,582839.8191400059
58,42,596986.837030006
58,43,614883.1251300069
58,44,590049.6815800073
58,45,655319.7779000077
58,46,662390.7173500076
58,47,644485.437330006
58,48,674820.5220050077
58,49,684262.606070007
58,50,715069.3120600064
58,51,763488.700225009
58,52,777088.9758050092
58,53,777088.9758050092
58,54,774105.1404250095
58,55,783542.3000900077
58,56,840867.0022350095
58,57,838819.5793450098
58,58,918412.5543100092
58,59,825896.3675500103
58,60,808551.3487950095
58,61,984285.3890150123
58,62,961025.160490012
58,63,924308.4566400119
58,64,935913.6501700125
58,65,889434.9722750119
58,66,929195.4380100131
58,67,923852.9052750138
58,68,914310.5662750135
58,69,903150.3924150137
58,70,1060035.5195950137
58,71,1093172.5648350136
58,72,1104689.6559350146
58,73,1284081.280450019
58,74,1274615.1984900187
58,75,1319236.3261900207
58,76,1308869.7608250196
58,77,1429254.389535022
58,78,1438014.1504850236
58,79,1323276.4699800184
58,80,1354895.00453502
58,81,1358120.0517300225
58,82,1305739.3813150201
58,83,1326880.472125023
58,84,1323268.8712250215
58,85,1512605.5134100255
58,86,1544279.855960027
58,87,1477695.0201050267
58,88,1489373.6965500254
58,89,1393326.2131650297
58,90,1381922.8158600258
59,10,996009.12556
59,11,925830.0723700003
59,12,925830.0723700003
59,13,922754.4682400004
59,14,805886.5772950009
59,15,745786.8699700013
59,16,751004.4875500016
59,17,894609.5575050018
59,18,805972.520080002
59,19,768370.9297100023
59,20,767812.7311800024
59,21,707476.6170650022
59,22,778578.7384300027
59,23,576651.3660000027
59,24,593987.6181400038
59,25,503595.2978150024
59,26,532381.5685300034
59,27,496045.0811700029
59,28,530828.8173300034
59,29,730859.175570004
59,30,784584.3076150044
59,31,730623.8802450049
59,32,731972.8724500042
59,33,647018.5626700056
59,34,673383.442525004
59,35,611675.8028600048
59,36,553133.0615850056
59,37,548478.604345005
59,38,660242.3102950059
59,39,651740.192960006
59,40,582839.8191400059
59,41,582839.8191400059
59,42,596986.837030006
59,43,614883.1251300069
59,44,590049.6815800073
59,45,655319.7779000077
59,46,662390.7173500076
59,47,644485.437330006
59,48,674820.5220050077
59,49,684262.606070007
59,50,715069.3120600064
59,51,763488.700225009
59,52,777088.9758050092
59,53,777088.9758050092
59,54,774105.1404250095
59,55,783542.3000900077
59,56,840867.0022350095
59,57,838819.5793450098
59,58,918412.5543100092
59,59,825896.3675500103
59,60,808551.3487950095
59,61,984285.3890150123
59,62,961025.160490012
59,63,924308.4566400119
59,64,935913.6501700125
59,65,889434.9722750119
59,66,929195.4380100131
59,67,923852.9052750138
59,68,914310.5662750135
59,69,903150.3924150137
59,70,1060035.5195950137
59,71,1093172.5648350136
59,72,1104689.6559350146
59,73,1284081.280450019
59,74,1274615.1984900187
59,75,1319236.3261900207
59,76,1308869.7608250196
59,77,1429254.389535022
59,78,1438014.1504850236
59,79,1323276.4699800184
59,80,1354895.00453502
59,81,1358120.0517300225
59,82,1305739.3813150201
59,83,1326880.472125023
59,84,1323268.8712250215
59,85,1512605.5134100255
59,86,1544279.855960027
59,87,1477695.0201050267
59,88,1489373.6965500254
59,89,1393326.2131650297
59,90,1381922.8158600258
60,10,996009.12556
60,11,925830.0723700003
60,12,925830.0723700003
60,13,922754.4682400004
60,14,805886.5772950009
60,15,778552.7289550015
60,16,784227.4682950015
60,17,934303.9246150022
60,18,841587.4131600021
60,19,802375.6783150021
60,20,801676.8273200021
60,21,738890.9159500025
60,22,817691.7941650028
60,23,605186.5396600025
60,24,623843.1853450031
60,25,528675.8013550024
60,26,582939.2231400023
60,27,543331.599575003
60,28,581196.6907050029
60,29,800552.4064400049
60,30,858704.7712450053
60,31,799971.0556850053
60,32,801858.5830200054
60,33,708062.9186250054
60,34,736693.7555550052
60,35,669473.4854500054
60,36,605887.4141900057
60,37,600795.0379000057
60,38,722750.7643300064
60,39,713433.3591800064
60,40,637884.6160850062
60,41,637884.6160850062
60,42,653454.489840007
60,43,673531.8268400069
60,44,646502.6450900082
60,45,718256.8147850079
60,46,725350.7265100075
60,47,705828.5566800067
60,48,739184.9339900074
60,49,749122.068530007
60,50,783234.5487350075
60,51,835601.881130008
60,52,850762.1879450084
60,53,850762.1879450084
60,54,847586.5576250089
60,55,857161.1378400101
60,56,921767.7817600091
60,57,918438.6761050086
60,58,1004856.2457300113
60,59,921456.364265009
60,60,851246.9482700088
60,61,1037287.4210050115
60,62,1012944.5527100117
60,63,969880.9428650119
60,64,981590.6501850124
60,65,931247.9770100127
60,66,973894.3618150139
60,67,967397.0602800123
60,68,957473.6187150128
60,69,946072.0965450126
60,70,1111463.885445014
60,71,1146471.3654650135
60,72,1159248.0492550142
60,73,1344893.845515018
60,74,1336032.6200950171
60,75,1383994.7577750185
60,76,1372846.0680500192
60,77,1500425.9070450217
60,78,1506058.6806150225
60,79,1385611.9587000208
60,80,1419293.5433750225
60,81,1423523.9266050227
60,82,1369538.8239900232
60,83,1390520.7437700226
60,84,1385762.4476450207
60,85,1584755.538335025
60,86,1617680.5855350292
60,87,1547073.3575600267
60,88,1559099.5857900283
60,89,1461169.0668450298
60,90,1447794.9867550274
61,10,996009.12556
61,11,925830.0723700003
61,12,925830.0723700003
61,13,922754.4682400004
61,14,805886.5772950009
61,15,778552.7289550015
61,16,784227.4682950015
61,17,934303.9246150022
61,18,841587.4131600021
61,19,802375.6783150021
61,20,801676.8273200021
61,21,737953.2350250026
61,22,816650.6450000029
61,23,637925.2076850022
61,24,657674.6473850033
61,25,557388.2916100028
61,26,614692.1063750023
61,27,574684.8493300034
61,28,615385.9435800032
61,29,847865.9789650048
61,30,909260.8535050055
61,31,846978.7205050058
61,32,848599.4917800047
61,33,749627.3680150053
61,34,779977.2423700051
61,35,704176.0136150053
61,36,637075.7366200062
61,37,631851.6472100057
61,38,760385.217305006
61,39,760385.217305006
61,40,680331.0480150058
61,41,680331.0480150058
61,42,697783.0890650065
61,43,718227.0174350071
61,44,689575.3773350078
61,45,766338.3707150077
61,46,773135.5285600072
61,47,752878.5186100058
61,48,787508.6929750083
61,49,797935.847210007
61,50,834212.7895400076
61,51,891271.5879850085
61,52,905980.399815009
61,53,905980.399815009
61,54,902354.3234400091
61,55,914274.9643250088
61,56,981933.1142600101
61,57,1008161.5166700097
61,58,1072495.5184850108
61,59,982679.0762200105
61,60,908303.1810600096
61,61,1106556.875455012
61,62,1116566.796385012
61,63,1068584.8864250127
61,64,1082560.2698950104
61,65,1027799.2628000131
61,66,1073978.5742100135
61,67,1066831.8024950142
61,68,1055293.3562350138
61,69,1043550.9550350121
61,70,1226376.7398250136
61,71,1263943.7992400143
61,72,1277908.7131400139
61,73,1483742.9980500191
61,74,1473979.1730300179
61,75,1525068.8353800192
61,76,1512658.476825019
61,77,1652361.3773850224
61,78,1661595.2929900216
61,79,1528454.41455002
61,80,1565309.8003350224
61,81,1568126.9973900213
61,82,1511640.1881550213
61,83,1533504.6829600208
61,84,1529278.0105600224
61,85,1747749.1010700255
61,86,1784170.1955000276
61,87,1706377.220880028
61,88,1717966.4936450305
61,89,1609963.7287750274
61,90,1596726.686810025
62,10,996009.12556
62,11,924473.1995650001
62,12,924473.1995650001
62,13,921407.1227050003
62,14,830121.1018750007
62,15,802031.1339500016
62,16,809186.4914550012
62,17,964465.2000250022
62,18,868449.6470050022
62,19,827932.2195100022
62,20,827213.6092750021
62,21,761452.5743200026
62,22,842623.027185003
62,23,658958.1391550028
62,24,689617.2879300029
62,25,584265.6266900029
62,26,643473.2355550027
62,27,602851.2738900036
62,28,624925.8670250035
62,29,862173.7329100044
62,30,924883.9361750052
62,31,861287.0284250055
62,32,863098.0641350052
62,33,762181.2696800053
62,34,803961.9776650047
62,35,725802.6957100052
62,36,655896.107495005
62,37,652149.114140005
62,38,784722.811435006
62,39,784722.811435006
62,40,702237.8724450059
62,41,702237.8724450059
62,42,719944.5933850062
62,43,741018.210935006
62,44,715855.7001150064
62,45,794944.3238250065
62,46,803197.5064150066
62,47,821172.9151300067
62,48,859051.1854750072
62,49,870933.2947750076
62,50,909378.866080009
62,51,971202.0079850098
62,52,989061.6027700092
62,53,989061.6027700092
62,54,985545.6872200082
62,55,995989.6965300093
62,56,1070023.2861150098
62,57,1098575.5601550103
62,58,1168499.9621850112
62,59,1062069.0190350104
62,60,981442.2174300088
62,61,1212704.8474100113
62,62,1223319.3499700127
62,63,1175812.483085012
62,64,1191087.990590013
62,65,1130617.7762900128
62,66,1181765.9808350122
62,67,1173891.6052450105
62,68,1161832.1905750113
62,69,1147973.6010800125
62,70,1348325.9129050141
62,71,1390579.2116750132
62,72,1406963.3285050148
62,73,1634636.7521100193
62,74,1622730.1495750172
62,75,1679747.8275250187
62,76,1664108.974040019
62,77,1819743.1372800209
62,78,1829198.2708950217
62,79,1682573.129650022
62,80,1721550.2309000222
62,81,1728862.387375021
62,82,1662778.9780350204
62,83,1687361.0824200248
62,84,1683529.324210024
62,85,1923641.809810024
62,86,1962806.411735028
62,87,1879676.7845450281
62,88,1892148.793740031
62,89,1772409.6955100265
62,90,1757585.6806050274
63,10,996009.12556
63,11,924473.1995650001
63,12,924473.1995650001
63,13,921407.1227050003
