Date,Open,Close,DIF,DEA
2009-09-10,3179.19,3162.91,-71.82307473239234,-98.21126174702479
2009-09-11,3152.81,3238.13,-56.64755348296967,-89.89852009421378
2009-09-14,3248.35,3293.39,-39.70413878917134,-79.8596438332053
2009-09-15,3298.81,3302.64,-25.23902313119106,-68.93551969280246
2009-09-16,3290.39,3258.24,-17.16021145463992,-58.58045804516995
2009-09-17,3274.58,3320.1,-5.700399326805382,-48.00444630149703
2009-09-18,3325.06,3199.69,-6.262308351130741,-39.656018711423776
2009-09-21,3163.51,3208.6,-5.920415896101986,-32.90889814835942
2009-09-22,3196.01,3131.03,-11.773002537932825,-28.681719026274102
2009-09-23,3130.14,3060.07,-21.88482395204028,-27.32234001142734
2009-09-24,3041.82,3080.93,-27.893745869623217,-27.436621183066514
2009-09-25,3057.11,3058.53,-34.070607817932796,-28.763418510039774
2009-09-28,3066.37,2972.64,-45.3733844689682,-32.085411701825464
2009-09-29,2975.53,2972.29,-53.7396808825265,-36.41626553796567
2009-09-30,2992.98,3004.8,-57.08866319078379,-40.550745068529295
2009-10-09,3078.75,3163.71,-46.38534547570589,-41.71766514996462
2009-10-12,3181.58,3151.63,-38.43459404109308,-41.06105092819031
2009-10-13,3144.02,3198.52,-28.02685893943226,-38.4542125304387
2009-10-14,3209.06,3227.4,-17.24943845876396,-34.213257716103755
2009-10-15,3258.55,3239.64,-7.6326054501632825,-28.89712726291566
2009-10-16,3250.1,3241.71,0.1540597896255349,-23.086889852407424
2009-10-19,3238.85,3329.16,13.229036147982697,-15.8237046523294
2009-10-20,3355.36,3377.57,27.18397162934025,-7.222169395995472
2009-10-21,3375.03,3369.28,37.14622624716276,1.6515097326361738
2009-10-22,3364.15,3347.32,42.77629779962035,9.87646734603301
2009-10-23,3354.98,3413.25,51.95921656237624,18.293017189301658
2009-10-26,3421.7,3414.24,58.64065756952277,26.362545265345883
2009-10-27,3384.29,3314.72,55.26821781649505,32.14367977557572
2009-10-28,3303.77,3329.33,53.16162578416288,36.347268977293155
2009-10-29,3265.19,3247.05,44.34168472425381,37.946152126685284
2009-10-30,3305.38,3280.37,39.584161845701146,38.27375407048846
2009-11-02,3205.83,3392.8,44.37443125030268,39.4938895064513
2009-11-03,3402.53,3435.43,51.0224835615968,41.799608317480406
2009-11-04,3443.52,3453.89,57.12221134324773,44.86412892263387
2009-11-05,3458.86,3464.32,62.08225776655536,48.30775469141817
2009-11-06,3491.07,3483.02,66.7525817988735,51.99672011290924
2009-11-09,3487.11,3495.79,70.66964385497567,55.73130486132253
2009-11-10,3520.4,3503.78,73.57059396895875,59.299162682849776
2009-11-11,3500.59,3495.67,74.35805523810313,62.31094119390045
2009-11-12,3506.95,3499.99,74.47224221263923,64.7432013976482
2009-11-13,3489.54,3518.72,75.2071494751658,66.83599101315173
2009-11-16,3541.05,3625.8,83.46786428796986,70.16236566811536
2009-11-17,3644.96,3628.35,89.19215236879427,73.96832300825113
2009-11-18,3633.85,3630.23,92.81053018290095,77.7367644431811
2009-11-19,3638.07,3642.44,95.56178881010237,81.30176931656536
2009-11-20,3630.58,3631.01,95.71651521249578,84.18471849575144
2009-11-23,3636.53,3665.51,97.49908985582397,86.84759276776595
2009-11-24,3680.75,3548.08,88.41695785437605,87.16146578508797
2009-11-25,3541.51,3629.63,86.79913981501522,87.08900059107341
2009-11-26,3635.79,3485.77,73.06644317659857,84.28448910817845
2009-11-27,3440.34,3382.51,53.237276942208155,78.07504667498439
2009-11-30,3415.08,3511.67,47.398274599683646,71.93969225992424
2009-12-01,3507.56,3560.83,46.20500182876367,66.79275417369213
2009-12-02,3578.87,3597.33,47.655229693954425,62.96524927774459
2009-12-03,3596.95,3590.88,47.733838651651695,59.918967152526015
2009-12-04,3581.63,3643.49,51.448260613931325,58.22482584480708
2009-12-07,3644.63,3668.83,55.7935398081504,57.738568637475744
2009-12-08,3670.81,3624.02,54.98755011919775,57.188364933820154
2009-12-09,3579.28,3554.48,48.182087541024885,55.387109455261104
2009-12-10,3579.83,3577.24,44.11670133258713,53.13302783072631
2009-12-11,3589.41,3575.02,40.25172123956554,50.556766512494164
2009-12-14,3572.53,3612.75,39.77469442891197,48.400352095777734
2009-12-15,3594.51,3583.34,36.60158573761419,46.04059882414503
2009-12-16,3568.28,3560.72,31.893975387024057,43.21127413672083
2009-12-17,3571.05,3480.15,21.41497610508577,38.85201453039382
2009-12-18,3450.04,3391.74,5.908239048239011,32.26325943396286
2009-12-21,3386.33,3396.62,-5.91895652676385,24.62681624181752
2009-12-22,3402.23,3305.54,-22.383466375819808,15.224759718290054
2009-12-23,3303.73,3336.48,-32.5597807433046,5.667851625971124
2009-12-24,3346.76,3438.82,-31.997750338989135,-1.865268767020928
2009-12-25,3434.33,3424.78,-32.312766400120836,-7.954768293640909
2009-12-28,3432.82,3478.43,-27.911565121518834,-11.946127659216495
2009-12-29,3481.9,3500.74,-22.365534887611375,-14.030009104895473
2009-12-30,3503.82,3558.86,-13.129123338109366,-13.849831951538253
2009-12-31,3561.37,3575.68,-4.401232541911213,-11.960112069612846
2010-01-04,3592.47,3535.23,-0.7397655928452878,-9.716042774259336
2010-01-05,3545.19,3564.04,4.43556908910432,-6.885720401586605
2010-01-06,3558.7,3541.73,6.660055588192336,-4.176565203630817
2010-01-07,3543.16,3471.46,2.7214047759312052,-2.7969712077184132
2010-01-08,3456.91,3480.13,0.2961780167415782,-2.178341362826415
2010-01-11,3593.11,3482.05,-1.4541412734124606,-2.0335013449436246
2010-01-12,3477.84,3534.92,1.4086472174740265,-1.3450716324600944
2010-01-13,3448.29,3421.14,-5.44094752291312,-2.1642468105507
2010-01-14,3433.47,3469.05,-6.923553686773175,-3.116108185795195
2010-01-15,3472.52,3482.74,-6.9141590437943705,-3.87571835739503
2010-01-18,3471.78,3500.68,-5.396893622158132,-4.17995341034765
2010-01-19,3506.81,3507.48,-3.6041997035295026,-4.06480266898402
2010-01-20,3512.25,3394.43,-11.176827548438723,-5.487207644874961
2010-01-21,3397.04,3408.57,-15.854449620109335,-7.560656039921836
2010-01-22,3364.45,3366.2,-22.718518768909234,-10.592228585719317
2010-01-25,3340.01,3328.01,-30.883945950802172,-14.650572058735888
2010-01-26,3328.11,3242.8,-43.726785526919684,-20.465814752372648
2010-01-27,3243.04,3198.57,-56.818847468015065,-27.73642129550113
2010-01-28,3195.29,3206.57,-65.79047608319843,-35.347232253040595
2010-01-29,3190.31,3204.16,-72.26203153859069,-42.73019211015061
2010-02-01,3198.23,3152.71,-80.61311308867198,-50.30677630585488
2010-02-02,3170.78,3146.19,-86.75742925367922,-57.59690689541975
2010-02-03,3160.71,3230.72,-83.83952961938348,-62.8454314402125
2010-02-04,3206.43,3218.8,-81.5488728732048,-66.58611972681096
2010-02-05,3147.72,3153.09,-84.06669026154668,-70.08223383375811
2010-02-08,3152.25,3150.99,-85.24883561980278,-73.11555419096705
2010-02-09,3147.76,3169.19,-83.75166932647244,-75.24277721806813
2010-02-10,3195.14,3214.13,-78.03928354877507,-75.80207848420952
2010-02-11,3216.69,3220.4,-72.17426012124906,-75.07651481161743
2010-02-12,3232.88,3251.28,-64.29329578206125,-72.9198710057062
2010-02-22,3248.95,3233.34,-58.81717505156348,-70.09933181487766
2010-02-23,3225.39,3198.63,-56.625374763548734,-67.40454040461188
2010-02-24,3177.08,3244.48,-50.605299042015304,-64.04469213209256
2010-02-25,3252.15,3292.13,-41.510877333782446,-59.537929172430545
2010-02-26,3286.09,3281.67,-34.74697568392685,-54.57973847472981
2010-03-01,3290.01,3324.42,-25.64138919832658,-48.79206861944917
2010-03-02,3327.1,3311.24,-19.266569140396314,-42.8869687236386
2010-03-03,3313.02,3335.08,-12.150723577739882,-36.739719694458856
2010-03-04,3338.67,3250.57,-13.178699577621956,-32.02751567109148
2010-03-05,3253.16,3259.76,-13.100803855847062,-28.2421733080426
2010-03-08,3268.4,3286.18,-10.782899186583563,-24.750318483750792
2010-03-09,3285.62,3305.86,-7.274080437883185,-21.255070874577275
2010-03-10,3304.04,3279.69,-6.529745743740477,-18.310005848409915
2010-03-11,3282.2,3276.71,-6.109885276890509,-15.869981734106034
2010-03-12,3277.31,3233.13,-9.187773682898296,-14.533540123864487
2010-03-15,3231.22,3183.18,-15.47913612426737,-14.722659323945065
2010-03-16,3183.77,3203.97,-18.573404292014857,-15.492808317559025
2010-03-17,3214.22,3273.92,-15.205968761993972,-15.435440406446016
2010-03-18,3277.88,3267.55,-12.902525326654995,-14.928857390487813
2010-03-19,3270.98,3293.87,-8.85119471120015,-13.713324854630283
2010-03-22,3297.82,3302.63,-4.877403548536677,-11.946140593411563
2010-03-23,3305.55,3275.57,-3.8670839362102924,-10.33032926197131
2010-03-24,3282.05,3276.67,-2.9437043660259405,-8.853004282782235
2010-03-25,3270.39,3229.13,-5.979077017693271,-8.278218829764443
2010-03-26,3226.8,3275.0,-4.629935055123042,-7.548562074836163
2010-03-29,3295.76,3358.54,3.144007337832136,-5.410048192302503
2010-03-30,3361.35,3366.71,9.850611693134852,-2.3579162152150315
2010-03-31,3369.19,3345.61,13.309625228564983,0.7755920735409714
2010-04-01,3349.88,3391.94,19.5638423833484,4.533242135502458
2010-04-02,3400.14,3407.35,25.470208047257074,8.720635317853382
2010-04-06,3422.85,3405.15,29.631945156619167,12.902897285606539
2010-04-07,3403.09,3386.95,31.103027562453917,16.542923340976017
2010-04-08,3381.31,3346.74,28.69349921873527,18.97303851652787
2010-04-09,3348.77,3379.17,29.065709214753497,20.991572656172995
2010-04-12,3388.35,3351.48,26.81720469066795,22.156699063071986
2010-04-13,3350.73,3391.72,27.95997516677562,23.317354283812715
2010-04-14,3394.64,3403.71,29.493143201711973,24.552512067392566
2010-04-15,3407.02,3394.57,29.62912222393561,25.567834098701177
2010-04-16,3388.29,3356.33,26.347520349906517,25.723771348942243
2010-04-19,3313.5,3176.42,9.124413236636883,22.403899726481175
2010-04-20,3176.41,3173.37,-4.716760863350828,16.979767608514774
2010-04-21,3178.88,3236.68,-10.45686295464202,11.492441495883416
2010-04-22,3222.68,3201.54,-17.638118291640694,5.666329538378594
2010-04-23,3198.78,3190.0,-23.98402354664904,-0.2637410786269321
2010-04-26,3195.46,3172.0,-30.118461868417853,-6.234685236585117
2010-04-27,3163.1,3108.41,-39.654121956773,-12.918572580622694
2010-04-28,3080.32,3097.35,-47.555461092016685,-19.845950282901494
2010-04-29,3114.94,3060.06,-56.17872723966366,-27.112505674253928
2010-04-30,3060.12,3067.36,-61.71229784263869,-34.032464107930885
2010-05-04,3005.49,3019.45,-69.1663226986143,-41.05923582606757
2010-05-05,2981.78,3036.39,-72.86681142966518,-47.420750946787095
2010-05-06,3014.91,2896.86,-86.06626201462359,-55.1498531603544
2010-05-07,2835.88,2836.79,-100.21880863230217,-64.16364425474396
2010-05-10,2842.37,2858.23,-108.45457810618336,-73.02183102503184
2010-05-11,2916.33,2800.82,-118.2508695389256,-82.0676387278106
2010-05-12,2781.71,2818.16,-123.19519052424903,-90.29314908709829
2010-05-13,2818.58,2886.91,-120.18068200250264,-96.27065567017915
2010-05-14,2865.58,2868.02,-117.9562017418466,-100.60776488451265
2010-05-17,2828.88,2714.72,-127.09820493658208,-105.90585289492654
2010-05-18,2711.41,2771.35,-128.29483758275228,-110.3836498324917
2010-05-19,2748.95,2762.17,-128.50262854390894,-114.00744557477515
2010-05-20,2739.22,2726.02,-130.08477099445736,-117.2229106587116
2010-05-21,2656.42,2768.79,-126.4300419059191,-119.06433690815311
2010-05-24,2787.75,2873.47,-113.77531066098527,-118.00653165871955
2010-05-25,2851.26,2813.94,-107.31288235613965,-115.86780179820359
2010-05-26,2814.44,2813.94,-101.02678744657533,-112.89959892787793
2010-05-27,2808.05,2859.98,-91.27777533855124,-108.5752342100126
2010-05-28,2885.86,2850.3,-83.37165160333507,-103.5345176886771
2010-05-31,2835.33,2773.26,-82.37293184949522,-99.30220052084073
2010-06-01,2755.28,2744.16,-82.9731037591705,-96.0363811685067
2010-06-02,2729.33,2757.53,-81.43120877376896,-93.11534668955915
2010-06-03,2769.1,2736.08,-81.00629151997828,-90.69353565564298
2010-06-04,2721.36,2744.39,-79.08732453743642,-88.37229343200167
2010-06-07,2692.83,2695.72,-80.56508744812345,-86.81085223522604
2010-06-08,2694.11,2699.34,-80.51598331891137,-85.5518784519631
2010-06-09,2711.64,2782.13,-72.9556198750106,-83.03262673657261
2010-06-10,2755.94,2750.02,-68.76233660842172,-80.17856871094244
2010-06-11,2766.2,2758.87,-63.987401438206234,-76.9403352563952
2010-06-17,2778.53,2742.73,-60.80467557620614,-73.7132033203574
2010-06-18,2739.03,2696.17,-61.33234419627752,-71.23703149554143
2010-06-21,2698.98,2780.66,-54.30687266845598,-67.85099973012434
2010-06-22,2772.89,2783.72,-47.93960155499508,-63.868720095098496
2010-06-23,2768.7,2758.5,-44.416530436984885,-59.97828216347578
2010-06-24,2753.71,2757.5,-41.22989032530177,-56.22860379584098
2010-06-25,2744.12,2736.29,-39.95534447910768,-52.97395193249432
2010-06-28,2734.51,2716.78,-40.05779038902256,-50.39071962379997
2010-06-29,2717.47,2592.02,-49.63391991514936,-50.239359682069846
2010-06-30,2572.91,2563.07,-58.880358490716844,-51.967559443799246
2010-07-01,2557.92,2526.07,-68.40528491327586,-55.25510453769457
2010-07-02,2523.03,2534.1,-74.44771689775098,-59.093627009705855
2010-07-05,2507.35,2512.65,-80.04452011182366,-63.28380563012942
2010-07-06,2504.87,2562.9,-79.50874462299953,-66.52879342870344
2010-07-07,2561.11,2580.48,-76.78050177992691,-68.57913509894814
2010-07-08,2591.51,2575.92,-74.13175879142318,-69.68965983744314
2010-07-09,2578.55,2647.1,-65.53354979710957,-68.85843782937644
2010-07-12,2647.42,2676.22,-55.72727722552918,-66.232205708607
2010-07-13,2649.66,2634.59,-50.73014313411386,-63.131793193708376
2010-07-14,2640.93,2653.61,-44.71962334016598,-59.4493592229999
2010-07-15,2650.33,2608.52,-43.09782437521926,-56.17905225344377
2010-07-16,2597.0,2616.13,-40.72897533572859,-53.08903686990074
2010-07-19,2592.09,2682.47,-33.11681183942392,-49.09459186380538
2010-07-20,2685.46,2741.5,-22.066520646143545,-43.68897762027301
2010-07-21,2744.7,2747.33,-12.692343550028,-37.48965080622401
2010-07-22,2738.03,2781.29,-2.4942008844095653,-30.490560821861123
2010-07-23,2787.52,2793.08,6.464733692748723,-23.099501918939154
2010-07-26,2798.76,2811.05,14.843674074365936,-15.510866720278138
2010-07-27,2803.75,2795.72,20.016306292734043,-8.405432117675701
2010-07-28,2796.48,2863.72,29.265333742535404,-0.8712789456334802
2010-07-29,2866.77,2877.98,37.31576455086952,6.766129753667119
2010-07-30,2871.48,2868.85,42.46951216935531,13.906806236804758
2010-08-02,2868.28,2917.27,49.88592968048442,21.102630925540694
2010-08-03,2925.25,2865.97,51.03570488515197,27.08924571746295
2010-08-04,2858.35,2876.43,52.18933839439069,32.109264252848504
2010-08-05,2874.66,2850.83,50.45626677462769,35.778664757204346
2010-08-06,2848.16,2897.66,52.25917343407673,39.074766492578824
2010-08-09,2894.1,2918.24,54.71787040733125,42.20338727552931
2010-08-10,2920.4,2832.64,49.19214444156387,43.60113870873622
2010-08-11,2823.15,2850.21,45.703873164206925,44.02168559983036
2010-08-12,2822.79,2816.39,39.75216349489074,43.16778117884244
2010-08-13,2818.41,2855.55,37.76000163437311,42.08622526994857
2010-08-16,2851.22,2922.08,41.076114118191526,41.88420303959717
2010-08-17,2927.26,2942.29,44.81829781214401,42.471021994106536
2010-08-18,2945.98,2937.36,46.846181927780435,43.34605398084132
2010-08-19,2940.77,2955.4,49.34020872005658,44.54488492868437
2010-08-20,2943.33,2898.33,46.17934414169622,44.87177677128674
2010-08-23,2895.71,2896.19,43.005910706893246,44.49860355840804
2010-08-24,2892.13,2911.83,41.277141939376634,43.85431123460176
2010-08-25,2893.99,2843.02,33.9631818857456,41.87608536483053
2010-08-26,2853.1,2850.09,28.409815098590116,39.182831311582454
2010-08-27,2847.45,2858.57,24.41159536394025,36.228584122054016
2010-08-30,2874.25,2915.01,25.503228388201023,34.08351297528342
2010-08-31,2905.15,2903.19,25.124955362899072,32.29180145280655
2010-09-01,2907.66,2884.04,23.01462800275749,30.43636676279674
2010-09-02,2917.74,2921.39,24.078449837372318,29.164783377711856
2010-09-03,2926.94,2920.21,24.543399139849953,28.240506530139477
2010-09-06,2935.89,2975.09,29.005870540482647,28.393579332208112
2010-09-07,2979.3,2983.11,32.81132966587347,29.277129398941184
2010-09-08,2970.0,2980.97,35.24818419812118,30.471340358777184
2010-09-09,2986.87,2926.46,32.40733593480354,30.858539473982454
2010-09-10,2928.0,2932.55,30.29809771214923,30.74645112161581
2010-09-13,2933.59,2962.32,30.675097991128496,30.73218049551835
2010-09-14,2971.55,2965.01,30.835481708378666,30.752840738090416
2010-09-15,2965.54,2913.19,26.475947792167972,29.89746214890593
2010-09-16,2908.32,2857.79,18.339265119442643,27.585822743013274
2010-09-17,2864.72,2861.37,12.040960858823382,24.4768503661753
2010-09-20,2865.04,2849.83,6.048603265930069,20.791200946126256
2010-09-21,2859.43,2857.48,1.8950626644791555,17.01197328979684
2010-09-27,2869.93,2905.03,2.412430425000366,14.092064716837545
2010-09-28,2900.54,2880.91,0.8661808878023294,11.4468879510305
2010-09-29,2877.27,2874.81,-0.8417488736808991,8.989160586088222
2010-09-30,2859.06,2935.57,2.67667366502792,7.726663201876161
2010-10-08,2965.65,3044.23,14.070803304585752,8.99549122241808
2010-10-11,3069.19,3132.9,29.910867229543328,13.17856642384313
2010-10-12,3121.64,3172.73,45.15763107696557,19.574379354467617
2010-10-13,3176.89,3217.58,60.166262227202424,27.69275592901458
2010-10-14,3245.13,3224.14,71.76281070984169,36.50676688518
2010-10-15,3204.72,3327.68,88.29021694883477,46.86345689791096
2010-10-18,3345.8,3306.16,98.5161880255514,57.194003123439046
2010-10-19,3300.52,3375.67,110.95025439020901,67.94525337679303
2010-10-20,3304.22,3396.88,121.11961972559448,78.58012664655332
2010-10-21,3404.72,3374.69,125.93664818237039,88.05143095371675
2010-10-22,3365.6,3378.66,128.59219300540144,96.15958336405369
2010-10-25,3386.85,3481.08,137.37756637950997,104.40317996714495
2010-10-26,3491.47,3466.08,141.49855615831848,111.82225520537966
2010-10-27,3451.43,3403.87,138.1521116128456,117.08822648687286
2010-10-28,3390.43,3397.69,133.4628788594082,120.36315696137993
2010-10-29,3400.26,3379.98,126.8552705328193,121.66157967566781
2010-11-01,3390.41,3473.0,127.65312417400628,122.85988857533552
2010-11-02,3484.23,3463.13,126.03613629546044,123.49513811936052
2010-11-03,3462.74,3420.34,119.91950891146644,122.78001227778171
2010-11-04,3426.46,3480.5,118.55976370849157,121.93596256392368
2010-11-05,3538.99,3520.8,119.35814266674743,121.42039858448842
2010-11-08,3534.19,3548.57,120.83871714781162,121.30406229715307
2010-11-09,3547.44,3523.95,118.65764339767338,120.77477851725713
2010-11-10,3507.2,3499.11,113.6150626145427,119.34283533671424
2010-11-11,3490.74,3509.98,109.23668664354773,117.32160559808095
2010-11-12,3484.61,3291.83,87.15919337118976,111.28912315270271
2010-11-15,3298.74,3314.89,70.70828903106667,103.1729563283755
2010-11-16,3311.62,3169.54,45.41873960184148,91.6221129830687
2010-11-17,3124.11,3103.91,19.85195597949314,77.26808158235359
2010-11-18,3134.94,3147.96,3.108727147402533,62.43621069536338
2010-11-19,3168.17,3178.85,-7.580454725573418,48.432877611176025
2010-11-22,3148.22,3171.94,-16.420007991003786,35.46230049074006
2010-11-23,3156.48,3107.18,-28.324501199065253,22.704940152779002
2010-11-24,3088.99,3177.04,-31.755719510804738,11.812808220062255
2010-11-25,3197.97,3223.48,-30.377492039821846,3.3747481680854357
2010-11-26,3214.13,3194.85,-31.23537659059275,-3.547276783650202
2010-11-29,3183.54,3190.05,-31.934455636460825,-9.224712554212328
2010-11-30,3187.53,3136.99,-36.35094827198145,-14.649959697766153
2010-12-01,3127.26,3136.02,-39.47428639642658,-19.61482503749824
2010-12-02,3185.76,3155.06,-39.95263636405252,-23.682387302809097
2010-12-03,3161.93,3158.16,-39.624817833114776,-26.870873408870235
2010-12-06,3168.88,3165.57,-38.32530396604852,-29.161759520305893
2010-12-07,3152.73,3200.34,-34.09673550648313,-30.14875471754134
2010-12-08,3194.9,3171.88,-32.66550112355844,-30.652103998744764
2010-12-09,3156.0,3123.37,-35.041650810742794,-31.530013361144373
2010-12-10,3107.38,3161.98,-33.42397149659109,-31.90880498823372
2010-12-13,3176.33,3261.06,-23.871841304630834,-30.301412251513142
2010-12-14,3270.2,3269.47,-15.44505165218743,-27.330140131648
2010-12-15,3270.78,3247.64,-10.408278543837696,-23.94576781408594
2010-12-16,3246.01,3230.67,-7.697208119417155,-20.696055875152183
2010-12-17,3229.3,3225.66,-5.885090742798184,-17.733862848681383
2010-12-20,3239.02,3178.66,-8.147561849517842,-15.816602648848676
2010-12-21,3184.7,3249.51,-4.175451612908091,-13.488372441660559
2010-12-22,3253.82,3215.45,-3.7328529761007303,-11.537268548548592
2010-12-23,3210.67,3188.61,-5.4846306483896115,-10.326740968516797
2010-12-24,3170.64,3162.96,-8.840756965444143,-10.029544167902266
2010-12-27,3176.11,3099.71,-16.41503533959849,-11.306642402241511
2010-12-28,3084.82,3044.93,-26.532147623171113,-14.351743446427431
2010-12-29,3049.93,3061.83,-32.808151291233116,-18.04302501538857
2010-12-30,3063.05,3064.1,-37.17028349508564,-21.868476711327986
2010-12-31,3069.05,3128.26,-35.04613882864351,-24.504009134791094
2011-01-04,3155.56,3189.68,-28.082935584808638,-25.219794424794603
2011-01-05,3170.18,3175.66,-23.425805572290756,-24.860996654293835
2011-01-06,3177.83,3159.64,-20.78804495767099,-24.046406314969268
2011-01-07,3156.36,3166.62,-17.927713479462454,-22.822667747867907
2011-01-10,3162.08,3108.19,-20.143491227539016,-22.28683244380213
2011-01-11,3096.25,3124.92,-20.315357084550214,-21.892537371951747
2011-01-12,3135.18,3142.34,-18.828866151045077,-21.279803127770414
2011-01-13,3153.99,3141.28,-17.534220933615416,-20.530686688939415
2011-01-14,3129.67,3091.86,-20.262413758322964,-20.477032102816125
2011-01-17,3067.43,2974.35,-31.54299316505012,-22.690224315262924
2011-01-18,2965.42,2977.65,-39.75834178097557,-26.103847808405455
2011-01-19,2978.46,3044.85,-40.38109819765805,-28.959297886255975
2011-01-20,3037.86,2944.71,-48.39720538226493,-32.84687938545777
2011-01-21,2935.23,2983.46,-51.034928043910895,-36.4844891171484
2011-01-24,2986.09,2954.23,-54.851663142990674,-40.157923922316854
2011-01-25,2949.65,2938.65,-58.45974148964342,-43.81828743578217
2011-01-26,2939.77,2978.43,-57.447042285572024,-46.544038405740146
2011-01-27,2953.59,3026.47,-52.16669912243242,-47.66857054907861
2011-01-28,3020.12,3036.74,-46.615926568719715,-47.45804175300683
2011-01-31,3035.42,3076.51,-38.56325945035542,-45.67908529247655
2011-02-01,3083.49,3077.28,-31.753297925137304,-42.89392781900871
2011-02-09,3055.4,3040.95,-28.95411669683108,-40.10596559457319
2011-02-10,3034.08,3104.16,-21.388671384661393,-36.36250675259083
2011-02-11,3100.27,3120.96,-13.877411708349882,-31.865487743742644
2011-02-14,3123.25,3219.14,-0.0023517145632467873,-25.492860537906765
2011-02-15,3223.22,3217.67,10.751183627743558,-18.2440517047767
2011-02-16,3211.14,3248.53,21.51556392581506,-10.29212857865835
2011-02-17,3255.63,3245.91,29.495000752785472,-2.3347027123695856
2011-02-18,3240.05,3211.88,32.69592703314311,4.671423236732954
2011-02-21,3192.15,3257.91,38.50308093333069,11.437754776052502
2011-02-22,3267.61,3163.58,35.08916355104657,16.168036531051314
2011-02-23,3152.44,3174.74,32.904821857792285,19.51539359639951
2011-02-24,3170.24,3190.94,32.110767005723574,22.034468278264324
2011-02-25,3190.87,3197.62,31.655587084521812,23.95869203951582
2011-02-28,3200.68,3239.56,34.283858233613955,26.023725278335448
2011-03-01,3241.71,3254.89,37.17525177511243,28.254030577690845
2011-03-02,3237.12,3243.3,38.092380597937336,30.221700581740144
2011-03-03,3248.16,3221.72,36.655346136071785,31.508429692606473
2011-03-04,3223.51,3270.67,39.01658299773226,33.01006035363163
2011-03-07,3287.41,3334.51,45.51457104606743,35.51096249211879
2011-03-08,3335.71,3337.46,50.32223038825532,38.4732160713461
2011-03-09,3344.1,3338.86,53.62712325876373,41.50399750882963
2011-03-10,3330.44,3280.26,50.93064760735297,43.389327528534295
2011-03-11,3263.08,3247.38,45.61471201029508,43.83440442488646
2011-03-14,3238.91,3262.92,42.16963754524568,43.5014510489583
2011-03-15,3250.59,3203.96,34.28657763621595,41.65847636640983
2011-03-16,3204.92,3248.2,31.248777677446924,39.57653662861725
2011-03-17,3216.29,3197.1,24.436270271830836,36.54848335725997
2011-03-18,3228.92,3215.69,20.30332264325034,33.299451214458045
2011-03-21,3220.68,3207.11,16.149436921220058,29.86944835581045
2011-03-22,3217.8,3222.96,13.975316347877197,26.690621954223804
2011-03-23,3222.32,3264.93,15.460716851977395,24.444640933774526
2011-03-24,3269.57,3251.36,15.365794547760288,22.628871656571683
2011-03-25,3256.18,3294.48,18.556088531091063,21.814315031475562
2011-03-28,3307.41,3290.57,20.532232380925052,21.55789850136546
2011-03-29,3288.56,3257.98,19.24673559796429,21.095665920685228
2011-03-30,3256.72,3256.08,17.868677029000082,20.4502681423482
2011-03-31,3257.16,3223.29,13.96964336922565,19.15414318772369
2011-04-01,3227.56,3272.73,14.699578326732535,18.26323021552546
2011-04-06,3269.19,3311.07,18.162409665785162,18.2430661055774
2011-04-07,3313.47,3324.42,21.733432399620597,18.941139364386043
2011-04-08,3321.54,3353.36,26.592171779126147,20.471345847334064
2011-04-11,3363.37,3333.43,28.50597417869176,22.078271513605603
2011-04-12,3324.75,3326.77,29.149255555232685,23.49246832193102
2011-04-13,3311.32,3372.03,32.93155001770447,25.380284661085714
2011-04-14,3374.32,3353.56,34.046207502345624,27.113469229337696
2011-04-15,3345.13,3358.94,34.96069746891817,28.682914877253793
2011-04-18,3346.15,3359.44,35.31865174507675,30.010062250818386
2011-04-19,3334.91,3295.81,30.120711058362303,30.032192012327172
2011-04-20,3300.42,3295.76,25.701005835912838,29.165954777044306
2011-04-21,3312.27,3317.37,23.669259512501867,28.06661572413582
2011-04-22,3317.08,3299.94,20.417272968376437,26.536747172983944
2011-04-25,3292.48,3249.57,13.618625129322481,23.953122764251653
2011-04-26,3242.53,3230.96,6.652292775313072,20.492956766463937
2011-04-27,3242.62,3209.5,-0.5933783598829905,16.275689741194554
2011-04-28,3224.41,3161.78,-10.070147729511064,11.00652224705343
2011-04-29,3161.16,3192.72,-14.912059369765757,5.822805923689594
2011-05-03,3192.84,3211.13,-17.067037898515082,1.2448371592486591
2011-05-04,3192.84,3129.03,-25.110202980601116,-4.026170868721296
2011-05-05,3115.0,3126.12,-31.35780863772652,-9.492498422522342
2011-05-06,3093.81,3121.4,-36.27182664672546,-14.848364067362965
2011-05-09,3126.26,3129.76,-39.04159201962557,-19.687009657815487
2011-05-10,3135.15,3153.22,-38.89526469617567,-23.528660665487525
2011-05-11,3153.65,3145.08,-38.98671463140772,-26.620271458671564
2011-05-12,3123.16,3101.6,-42.082560425320025,-29.71272925200126
2011-05-13,3105.3,3128.09,-41.91534490288268,-32.15325238217755
2011-05-16,3120.44,3100.46,-43.51077040635346,-34.42475598701273
2011-05-17,3097.07,3116.03,-43.02284713521158,-36.1443742166525
2011-05-18,3109.29,3139.38,-40.28760414915723,-36.97302020315345
2011-05-19,3148.35,3120.64,-39.18041828658943,-37.41449981984065
2011-05-20,3120.58,3121.6,-37.78988328558444,-37.48957651298941
2011-05-23,3115.31,3022.98,-44.136901352767836,-38.819041480945096
