Date,Open,Close,EMA120
2009-04-23,2555.53,2593.56,2339.1653070782113
2009-04-24,2605.7,2572.89,2343.0285251430346
2009-04-27,2566.92,2513.29,2345.842764396869
2009-04-28,2490.53,2518.53,2348.697098869648
2009-04-29,2518.85,2605.37,2352.939626161059
2009-04-30,2616.49,2622.93,2357.4022769683143
2009-05-04,2635.13,2714.3,2363.3014128861932
2009-05-05,2733.11,2727.01,2369.3131250698925
2009-05-06,2721.82,2764.98,2375.853073415845
2009-05-07,2783.58,2767.08,2382.319634185831
2009-05-08,2751.5,2789.22,2389.0452600670574
2009-05-11,2808.14,2725.32,2394.6035202312382
2009-05-12,2702.74,2788.56,2401.1151975827884
2009-05-13,2792.42,2814.0,2407.9397397715024
2009-05-14,2781.05,2792.6,2414.2977606017257
2009-05-15,2800.57,2796.12,2420.6088719967383
2009-05-18,2782.58,2810.57,2427.0545104761313
2009-05-19,2836.34,2840.08,2433.8813780715673
2009-05-20,2843.54,2812.86,2440.1454875249296
2009-05-21,2795.83,2750.01,2445.2672150038566
2009-05-22,2733.02,2740.68,2450.150070954206
2009-05-25,2684.21,2752.72,2455.151226806203
2009-05-26,2757.31,2719.76,2459.524925536679
2009-05-27,2734.42,2759.71,2464.486662304668
2009-06-01,2798.93,2858.34,2470.9966348285575
2009-06-02,2878.53,2865.1,2477.510740038003
2009-06-03,2865.73,2939.39,2485.145107971259
2009-06-04,2924.27,2953.75,2492.890643376693
2009-06-05,2966.06,2939.31,2500.269475717574
2009-06-08,2937.64,2948.48,2507.677914135466
2009-06-09,2948.95,2960.56,2515.1635684472762
2009-06-10,2972.42,2989.59,2523.005327646495
2009-06-11,2982.97,2961.63,2530.2553222308507
2009-06-12,2955.57,2906.29,2536.4707714501756
2009-06-15,2911.42,2966.19,2543.5735686162884
2009-06-16,2936.51,2961.22,2550.4768154160192
2009-06-17,2957.58,3010.59,2558.0819920207136
2009-06-18,3014.44,3057.43,2566.335678103016
2009-06-19,3061.9,3080.0,2574.8259974732146
2009-06-22,3106.39,3082.56,2583.218295035641
2009-06-23,3036.4,3083.9,2591.494025696209
2009-06-24,3079.5,3120.73,2600.2417277508175
2009-06-25,3125.66,3117.92,2608.798393407829
2009-06-26,3126.23,3128.42,2617.38718029365
2009-06-29,3132.11,3179.97,2626.6860698755736
2009-06-30,3191.64,3166.47,2635.6081183073825
2009-07-01,3153.54,3237.9,2645.56335602131
2009-07-02,3248.2,3282.36,2656.088920384594
2009-07-03,3254.93,3327.14,2667.180673766667
2009-07-06,3333.1,3374.75,2678.876034530854
2009-07-07,3368.33,3340.49,2689.811802555138
2009-07-08,3306.43,3352.27,2700.761524826954
2009-07-09,3348.22,3396.3,2712.258028548823
2009-07-10,3398.91,3398.31,2723.5977305562806
2009-07-13,3382.57,3361.01,2734.133470547086
2009-07-14,3375.87,3454.75,2746.044487562837
2009-07-15,3467.13,3493.3,2758.395818346922
2009-07-16,3516.78,3501.24,2770.674234572593
2009-07-17,3499.51,3519.81,2783.0566439185004
2009-07-20,3532.52,3591.12,2796.4130630272857
2009-07-21,3603.4,3539.83,2808.7009462830333
2009-07-22,3532.63,3606.92,2821.8946496502563
2009-07-23,3613.6,3651.97,2835.6149033750457
2009-07-24,3672.21,3667.56,2849.366061996946
2009-07-27,3680.15,3743.63,2864.1472841126993
2009-07-28,3745.55,3755.82,2878.885676110837
2009-07-29,3741.78,3558.51,2890.1191360098314
2009-07-30,3587.05,3634.82,2902.428241199752
2009-07-31,3670.19,3734.62,2916.183476882401
2009-08-03,3754.22,3787.03,2930.5776342893037
2009-08-04,3803.06,3786.61,2944.726929590307
2009-08-05,3781.4,3740.94,2957.887476208649
2009-08-06,3707.91,3663.12,2969.5442121390843
2009-08-07,3655.46,3555.09,2979.2226549136453
2009-08-10,3589.72,3544.54,2988.56674326218
2009-08-11,3558.65,3556.38,2997.9520863487555
2009-08-12,3546.5,3397.4,3004.5545312024956
2009-08-13,3398.89,3440.82,3011.765530686752
2009-08-14,3437.95,3344.46,3017.264612824161
2009-08-17,3283.44,3140.27,3019.2977597196295
2009-08-18,3110.71,3171.99,3021.82159840195
2009-08-19,3178.28,3014.57,3021.701737271339
2009-08-20,3021.25,3144.39,3023.729642440408
2009-08-21,3135.37,3203.62,3026.703036780236
2009-08-24,3222.4,3229.6,3030.056705593786
2009-08-25,3210.85,3109.83,3031.3752724434753
2009-08-26,3082.68,3172.39,3033.7060943865586
2009-08-27,3149.57,3156.3,3035.732439933888
2009-08-28,3152.04,3046.78,3035.9150442325017
2009-08-31,3003.54,2830.27,3032.5159525922954
2009-09-01,2804.58,2843.7,3029.395027756059
2009-09-02,2824.64,2890.93,3027.1063496113306
2009-09-03,2898.45,3051.96,3027.5171537499864
2009-09-04,3055.35,3077.14,3028.337366084698
2009-09-07,3097.79,3104.21,3029.591459207265
2009-09-08,3084.2,3170.97,3031.928294592269
2009-09-09,3188.31,3194.91,3034.622207078348
2009-09-10,3179.19,3162.91,3036.7426664654827
2009-09-11,3152.81,3238.13,3040.0713827222517
2009-09-14,3248.35,3293.39,3044.258467305355
2009-09-15,3298.81,3302.64,3048.529236440804
2009-09-16,3290.39,3258.24,3051.995530053353
2009-09-17,3274.58,3320.1,3056.4270088954463
2009-09-18,3325.06,3199.69,3058.7949922194884
2009-09-21,3163.51,3208.6,3061.2711080505715
2009-09-22,3196.01,3131.03,3062.4241475869258
2009-09-23,3130.14,3060.07,3062.385236056564
2009-09-24,3041.82,3080.93,3062.6917610804226
2009-09-25,3057.11,3058.53,3062.622971641077
2009-09-28,3066.37,2972.64,3061.13564979577
2009-09-29,2975.53,2972.29,3059.66712665865
2009-09-30,2992.98,3004.8,3058.760232003135
2009-10-09,3078.75,3163.71,3060.4949389121743
2009-10-12,3181.58,3151.63,3062.001303558254
2009-10-13,3144.02,3198.52,3064.2578109374567
2009-10-14,3209.06,3227.4,3066.9543760459287
2009-10-15,3258.55,3239.64,3069.8086838798804
2009-10-16,3250.1,3241.71,3072.6500279479815
2009-10-19,3238.85,3329.16,3076.889862196775
2009-10-20,3355.36,3377.57,3081.8597818298863
2009-10-21,3375.03,3369.28,3086.610529237657
2009-10-22,3364.15,3347.32,3090.9197766882744
2009-10-23,3354.98,3413.25,3096.2475489744184
2009-10-26,3421.7,3414.24,3101.5036225450895
2009-10-27,3384.29,3314.72,3105.027860188972
2009-10-28,3303.77,3329.33,3108.7353335742787
2009-10-29,3265.19,3247.05,3111.021526407762
2009-10-30,3305.38,3280.37,3113.820674731601
2009-11-02,3205.83,3392.8,3118.431903248434
2009-11-03,3402.53,3435.43,3123.67154121127
2009-11-04,3443.52,3453.89,3129.1296975548853
2009-11-05,3458.86,3464.32,3134.6700331324905
2009-11-06,3491.07,3483.02,3140.427883824516
2009-11-09,3487.11,3495.79,3146.3016378108878
2009-11-10,3520.4,3503.78,3152.2103710702117
2009-11-11,3500.59,3495.67,3157.8873897302083
2009-11-12,3506.95,3499.99,3163.5419783297093
2009-11-13,3489.54,3518.72,3169.4126894316973
2009-11-16,3541.05,3625.8,3176.9562813419175
2009-11-17,3644.96,3628.35,3184.4173345428776
2009-11-18,3633.85,3630.23,3191.7861389305986
2009-11-19,3638.07,3642.44,3199.2349630805065
2009-11-20,3630.58,3631.01,3206.3717405502507
2009-11-23,3636.53,3665.51,3213.9608026899164
2009-11-24,3680.75,3548.08,3219.483434050414
2009-11-25,3541.51,3629.63,3226.2627161322257
2009-11-26,3635.79,3485.77,3230.552092725082
2009-11-27,3440.34,3382.51,3233.063793671775
2009-11-30,3415.08,3511.67,3237.6688549333985
2009-12-01,3507.56,3560.83,3243.010361463425
2009-12-02,3578.87,3597.33,3248.866884414443
2009-12-03,3596.95,3590.88,3254.519993762965
2009-12-04,3581.63,3643.49,3260.9492500644037
2009-12-07,3644.63,3668.83,3267.691080641852
2009-12-08,3670.81,3624.02,3273.580814846119
2009-12-09,3579.28,3554.48,3278.2237765842
2009-12-10,3579.83,3577.24,3283.166193500164
2009-12-11,3589.41,3575.02,3287.990223359666
2009-12-14,3572.53,3612.75,3293.3581535520684
2009-12-15,3594.51,3583.34,3298.151241923109
2009-12-16,3568.28,3560.72,3302.4912213954544
2009-12-17,3571.05,3480.15,3305.4277301327197
2009-12-18,3450.04,3391.74,3306.854379221435
2009-12-21,3386.33,3396.62,3308.3381084905022
2009-12-22,3402.23,3305.54,3308.2918587633867
2009-12-23,3303.73,3336.48,3308.757778453248
2009-12-24,3346.76,3438.82,3310.9075672391455
2009-12-25,3434.33,3424.78,3312.7897562103994
2009-12-28,3432.82,3478.43,3315.5276114796493
2009-12-29,3481.9,3500.74,3318.588973273374
2009-12-30,3503.82,3558.86,3322.5603952027395
2009-12-31,3561.37,3575.68,3326.7441903233557
2010-01-04,3592.47,3535.23,3330.190236764292
2010-01-05,3545.19,3564.04,3334.0555221070313
2010-01-06,3558.7,3541.73,3337.4881581052623
2010-01-07,3543.16,3471.46,3339.702568715093
2010-01-08,3456.91,3480.13,3342.023683281786
2010-01-11,3593.11,3482.05,3344.3381678556407
2010-01-12,3477.84,3534.92,3347.488280783647
2010-01-13,3448.29,3421.14,3348.7056645723474
2010-01-14,3433.47,3469.05,3350.6948271413994
2010-01-15,3472.52,3482.74,3352.877391982038
2010-01-18,3471.78,3500.68,3355.3204102963846
2010-01-19,3506.81,3507.48,3357.83544483694
2010-01-20,3512.25,3394.43,3358.4403135173216
2010-01-21,3397.04,3408.57,3359.2689033765396
2010-01-22,3364.45,3366.2,3359.383466957093
2010-01-25,3340.01,3328.01,3358.864897255323
2010-01-26,3328.11,3242.8,3356.946469201516
2010-01-27,3243.04,3198.57,3354.3286763221518
2010-01-28,3195.29,3206.57,3351.886384151538
2010-01-29,3190.31,3204.16,3349.4446257358104
2010-02-01,3198.23,3152.71,3346.1928137401774
2010-02-02,3170.78,3146.19,3342.8869821081084
2010-02-03,3160.71,3230.72,3341.032982403842
2010-02-04,3206.43,3218.8,3339.012602529399
2010-02-05,3147.72,3153.09,3335.9395016611447
2010-02-08,3152.25,3150.99,3332.882485104762
2010-02-09,3147.76,3169.19,3330.1768241939394
2010-02-10,3195.14,3214.13,3328.2586948684198
2010-02-11,3216.69,3220.4,3326.4759065234875
2010-02-12,3232.88,3251.28,3325.232998977645
2010-02-22,3248.95,3233.34,3323.71410643256
2010-02-23,3225.39,3198.63,3321.646600541113
2010-02-24,3177.08,3244.48,3320.3711195404335
2010-02-25,3252.15,3292.13,3319.9043241761287
2010-02-26,3286.09,3281.67,3319.272351875697
2010-03-01,3290.01,3324.42,3319.3574369686607
2010-03-02,3327.1,3311.24,3319.223264456782
2010-03-03,3313.02,3335.08,3319.4853592591494
2010-03-04,3338.67,3250.57,3318.3462624118906
2010-03-05,3253.16,3259.76,3317.3778944381406
2010-03-08,3268.4,3286.18,3316.8622267614774
2010-03-09,3285.62,3305.86,3316.6803717736843
2010-03-10,3304.04,3279.69,3316.0689606699875
2010-03-11,3282.2,3276.71,3315.4183993365996
2010-03-12,3277.31,3233.13,3314.0582605045897
2010-03-15,3231.22,3183.18,3311.8949834714563
2010-03-16,3183.77,3203.97,3310.111099447135
2010-03-17,3214.22,3273.92,3309.5128994562733
2010-03-18,3277.88,3267.55,3308.819297812368
2010-03-19,3270.98,3293.87,3308.572201980759
2010-03-22,3297.82,3302.63,3308.4739837662014
2010-03-23,3305.55,3275.57,3307.930116265934
2010-03-24,3282.05,3276.67,3307.4134201293073
2010-03-25,3270.39,3229.13,3306.119479300724
2010-03-26,3226.8,3275.0,3305.6051077420343
2010-03-29,3295.76,3358.54,3306.4800646388608
2010-03-30,3361.35,3366.71,3307.475600760533
2010-03-31,3369.19,3345.61,3308.1059214091197
2010-04-01,3349.88,3391.94,3309.4916086585563
2010-04-02,3400.14,3407.35,3311.1091027303155
2010-04-06,3422.85,3405.15,3312.6634977265085
2010-04-07,3403.09,3386.95,3313.8913737971448
2010-04-08,3381.31,3346.74,3314.4343262963657
2010-04-09,3348.77,3379.17,3315.504337431963
2010-04-12,3388.35,3351.48,3316.0989764826745
2010-04-13,3350.73,3391.72,3317.3489107556884
2010-04-14,3394.64,3403.71,3318.7763667762556
2010-04-15,3407.02,3394.57,3320.029154102268
2010-04-16,3388.29,3356.33,3320.6291680840486
2010-04-19,3313.5,3176.42,3318.2455454710894
2010-04-20,3176.41,3173.37,3315.8509083558647
2010-04-21,3178.88,3236.68,3314.542298300396
2010-04-22,3222.68,3201.54,3312.6744917169185
2010-04-23,3198.78,3190.0,3310.6468141678783
2010-04-26,3195.46,3172.0,3308.355131289071
2010-04-27,3163.1,3108.41,3305.050253085946
2010-04-28,3080.32,3097.35,3301.617191051468
2010-04-29,3114.94,3060.06,3297.6245102076423
2010-04-30,3060.12,3067.36,3293.818485245533
2010-05-04,3005.49,3019.45,3289.283468960483
2010-05-05,2981.78,3036.39,3285.103411622293
2010-05-06,3014.91,2896.86,3278.6861651491977
2010-05-07,2835.88,2836.79,3271.3820963037565
2010-05-10,2842.37,2858.23,3264.553136034273
2010-05-11,2916.33,2800.82,3256.88812552131
2010-05-12,2781.71,2818.16,3249.636420967239
2010-05-13,2818.58,2886.91,3243.6409429347223
2010-05-14,2865.58,2868.02,3237.4323323077024
2010-05-17,2828.88,2714.72,3228.7924590464186
2010-05-18,2711.41,2771.35,3221.231426665486
2010-05-19,2748.95,2762.17,3213.643634489197
2010-05-20,2739.22,2726.02,3205.583739704252
2010-05-21,2656.42,2768.79,3198.364008469471
2010-05-24,2787.75,2873.47,3192.993859569149
2010-05-25,2851.26,2813.94,3186.7285065184196
2010-05-26,2814.44,2813.94,3180.5667130222478
2010-05-27,2808.05,2859.98,3175.2677590879957
2010-05-28,2885.86,2850.3,3169.8963911691862
2010-05-31,2835.33,2773.26,3163.340417761431
2010-06-01,2755.28,2744.16,3156.4118158149613
2010-06-02,2729.33,2757.53,3149.8187279502517
2010-06-03,2769.1,2736.08,3142.9800712899173
2010-06-04,2721.36,2744.39,3136.391805648762
2010-06-07,2692.83,2695.72,3129.1079741504354
2010-06-08,2694.11,2699.34,3122.004371271916
2010-06-09,2711.64,2782.13,3116.3866130690744
2010-06-10,2755.94,2750.02,3110.330966572065
2010-06-11,2766.2,2758.87,3104.52169439732
2010-06-17,2778.53,2742.73,3098.5416663907527
2010-06-18,2739.03,2696.17,3091.890895045451
2010-06-21,2698.98,2780.66,3086.7465827306505
2010-06-22,2772.89,2783.72,3081.7378788838632
2010-06-23,2768.7,2758.5,3076.3951040262787
2010-06-24,2753.71,2757.5,3071.1241105712993
2010-06-25,2744.12,2736.29,3065.589662462683
2010-06-28,2734.51,2716.78,3059.824213496358
2010-06-29,2717.47,2592.02,3052.0919124468314
2010-06-30,2572.91,2563.07,3044.0089056295287
2010-07-01,2557.92,2526.07,3035.4479319827597
2010-07-02,2523.03,2534.1,3027.161189305359
2010-07-05,2507.35,2512.65,3018.6568721267586
2010-07-06,2504.87,2562.9,3011.123700686647
2010-07-07,2561.11,2580.48,3004.0056229893476
2010-07-08,2591.51,2575.92,2996.929827568036
2010-07-09,2578.55,2647.1,2991.1475163685645
2010-07-12,2647.42,2676.22,2985.9421028748693
2010-07-13,2649.66,2634.59,2980.1346301000785
2010-07-14,2640.93,2653.61,2974.7375287761106
2010-07-15,2650.33,2608.52,2968.684346482291
2010-07-16,2597.0,2616.13,2962.857001912336
2010-07-19,2592.09,2682.47,2958.2225060129585
2010-07-20,2685.46,2741.5,2954.6403158309263
2010-07-21,2744.7,2747.33,2951.213699040333
2010-07-22,2738.03,2781.29,2948.405042857848
2010-07-23,2787.52,2793.08,2945.8376867775532
2010-07-26,2798.76,2811.05,2943.6097911283377
2010-07-27,2803.75,2795.72,2941.1653317708447
2010-07-28,2796.48,2863.72,2939.885243642401
2010-07-29,2866.77,2877.98,2938.862016474758
2010-07-30,2871.48,2868.85,2937.7047930619524
2010-08-02,2868.28,2917.27,2937.3670278873747
2010-08-03,2925.25,2865.97,2936.1869117239476
2010-08-04,2858.35,2876.43,2935.1991941747915
2010-08-05,2874.66,2850.83,2933.8046620396713
2010-08-06,2848.16,2897.66,2933.207229609264
2010-08-09,2894.1,2918.24,2932.9598373843173
2010-08-10,2920.4,2832.64,2931.301658253998
2010-08-11,2823.15,2850.21,2929.9613002663286
2010-08-12,2822.79,2816.39,2928.084088691679
2010-08-13,2818.41,2855.55,2926.8851781347917
2010-08-16,2851.22,2922.08,2926.805753702812
2010-08-17,2927.26,2942.29,2927.061691658138
2010-08-18,2945.98,2937.36,2927.231911630731
2010-08-19,2940.77,2955.4,2927.69749986824
2010-08-20,2943.33,2898.33,2927.2120866472774
2010-08-23,2895.71,2896.19,2926.699324884513
2010-08-24,2892.13,2911.83,2926.4535509194798
2010-08-25,2893.99,2843.02,2925.0744839621334
2010-08-26,2853.1,2850.09,2923.835071004082
2010-08-27,2847.45,2858.57,2922.7563094998823
2010-08-30,2874.25,2915.01,2922.628271326331
2010-08-31,2905.15,2903.19,2922.3069775854
2010-09-01,2907.66,2884.04,2921.674465559195
2010-09-02,2917.74,2921.39,2921.6697636491263
2010-09-03,2926.94,2920.21,2921.6456353243475
2010-09-06,2935.89,2975.09,2922.5290132528708
2010-09-07,2979.3,2983.11,2923.5303518767905
2010-09-08,2970.0,2980.97,2924.4797675482487
2010-09-09,2986.87,2926.46,2924.5124986631536
2010-09-10,2928.0,2932.55,2924.64534992492
2010-09-13,2933.59,2962.32,2925.268071413764
2010-09-14,2971.55,2965.01,2925.924962795355
2010-09-15,2965.54,2913.19,2925.7144675425393
2010-09-16,2908.32,2857.79,2924.591749070762
2010-09-17,2864.72,2861.37,2923.546761482816
2010-09-20,2865.04,2849.83,2922.3283026153313
2010-09-21,2859.43,2857.48,2921.25642984483
2010-09-27,2869.93,2905.03,2920.9882243928496
2010-09-28,2900.54,2880.91,2920.325774402885
2010-09-29,2877.27,2874.81,2919.573447553251
2010-09-30,2859.06,2935.57,2919.8378533788173
2010-10-08,2965.65,3044.23,2921.8939219180106
2010-10-11,3069.19,3132.9,2925.381625687961
2010-10-12,3121.64,3172.73,2929.470028569152
2010-10-13,3176.89,3217.58,2934.2321768572656
2010-10-14,3245.13,3224.14,2939.0240417026002
2010-10-15,3204.72,3327.68,2945.448107129004
2010-10-18,3345.8,3306.16,2951.4102871764585
2010-10-19,3300.52,3375.67,2958.4228444132114
2010-10-20,3304.22,3396.88,2965.6700701253894
2010-10-21,3404.72,3374.69,2972.430730123317
2010-10-22,3365.6,3378.66,2979.145263509709
2010-10-25,3386.85,3481.08,2987.4417054351684
2010-10-26,3491.47,3466.08,2995.353082204835
2010-10-27,3451.43,3403.87,3002.1054279535156
2010-10-28,3390.43,3397.69,3008.6440159212266
2010-10-29,3400.26,3379.98,3014.781800782033
2010-11-01,3390.41,3473.0,3022.3556553145613
2010-11-02,3484.23,3463.13,3029.6411816729983
2010-11-03,3462.74,3420.34,3036.0990133808828
2010-11-04,3426.46,3480.5,3043.4444842340918
2010-11-05,3538.99,3520.8,3051.3346580484044
2010-11-08,3534.19,3548.57,3059.5534240310753
2010-11-09,3547.44,3523.95,3067.2294004933715
2010-11-10,3507.2,3499.11,3074.3679227992666
2010-11-11,3490.74,3509.98,3081.5681224224195
2010-11-12,3484.61,3291.83,3085.043525357586
2010-11-15,3298.74,3314.89,3088.842640640932
2010-11-16,3311.62,3169.54,3090.1764812914953
2010-11-17,3124.11,3103.91,3090.403481600727
2010-11-18,3134.94,3147.96,3091.354829012286
2010-11-19,3168.17,3178.85,3092.8010301856366
2010-11-22,3148.22,3171.94,3094.1091123313286
2010-11-23,3156.48,3107.18,3094.3251600613894
2010-11-24,3088.99,3177.04,3095.6923474983914
2010-11-25,3197.97,3223.48,3097.8045401017243
2010-11-26,3214.13,3194.85,3099.4085972901257
2010-11-29,3183.54,3190.05,3100.906802293595
2010-11-30,3187.53,3136.99,3101.50321878461
2010-12-01,3127.26,3136.02,3102.073744093955
2010-12-02,3185.76,3155.06,3102.9495499766995
2010-12-03,3161.93,3158.16,3103.8621193985723
2010-12-06,3168.88,3165.57,3104.882084367191
2010-12-07,3152.73,3200.34,3106.4599011545106
2010-12-08,3194.9,3171.88,3107.5412251023704
2010-12-09,3156.0,3123.37,3107.8028577453065
2010-12-10,3107.38,3161.98,3108.6983476999294
2010-12-13,3176.33,3261.06,3111.2167221181126
2010-12-14,3270.2,3269.47,3113.832478777317
2010-12-15,3270.78,3247.64,3116.0441733429816
2010-12-16,3246.01,3230.67,3117.938815105908
2010-12-17,3229.3,3225.66,3119.719330558703
2010-12-20,3239.02,3178.66,3120.6935564998817
2010-12-21,3184.7,3249.51,3122.8227539131067
2010-12-22,3253.82,3215.45,3124.353782774047
2010-12-23,3210.67,3188.61,3125.415869009187
2010-12-24,3170.64,3162.96,3126.0364331577957
2010-12-27,3176.11,3099.71,3125.601285502295
2010-12-28,3084.82,3044.93,3124.267875824571
2010-12-29,3049.93,3061.83,3123.2358448192067
2010-12-30,3063.05,3064.1,3122.2583928387244
2010-12-31,3069.05,3128.26,3122.357592957093
2011-01-04,3155.56,3189.68,3123.4703600156536
2011-01-05,3170.18,3175.66,3124.332998693081
2011-01-06,3177.83,3159.64,3124.9165854915427
2011-01-07,3156.36,3166.62,3125.605898128046
2011-01-10,3162.08,3108.19,3125.3180320432853
2011-01-11,3096.25,3124.92,3125.3114530012476
2011-01-12,3135.18,3142.34,3125.592916588004
2011-01-13,3153.99,3141.28,3125.852207222913
2011-01-14,3129.67,3091.86,3125.290352558072
2011-01-17,3067.43,2974.35,3122.795470697608
2011-01-18,2965.42,2977.65,3120.3963720083916
2011-01-19,2978.46,3044.85,3119.147671644617
2011-01-20,3037.86,2944.71,3116.2644043447062
2011-01-21,2935.23,2983.46,3114.0692902233063
2011-01-24,2986.09,2954.23,3111.4273184840786
2011-01-25,2949.65,2938.65,3108.5714950380607
2011-01-26,2939.77,2978.43,3106.4203959465226
2011-01-27,2953.59,3026.47,3105.0989017986462
2011-01-28,3020.12,3036.74,3103.9690025953632
2011-01-31,3035.42,3076.51,3103.51513478387
2011-02-01,3083.49,3077.28,3103.0814961924016
2011-02-09,3055.4,3040.95,3102.0545293131886
2011-02-10,3034.08,3104.16,3102.089330481566
2011-02-11,3100.27,3120.96,3102.4012423744325
2011-02-14,3123.25,3219.14,3104.3308086161774
2011-02-15,3223.22,3217.67,3106.204183680373
2011-02-16,3211.14,3248.53,3108.5566765121025
2011-02-17,3255.63,3245.91,3110.8269793796712
2011-02-18,3240.05,3211.88,3112.4972772411643
2011-02-21,3192.15,3257.91,3114.900793319823
2011-02-22,3267.61,3163.58,3115.7054083062726
2011-02-23,3152.44,3174.74,3116.681186681376
2011-02-24,3170.24,3190.94,3117.9086050833366
2011-02-25,3190.87,3197.62,3119.2261488009676
2011-02-28,3200.68,3239.56,3121.215138076985
2011-03-01,3241.71,3254.89,3123.4246399269523
2011-03-02,3237.12,3243.3,3125.406050837251
2011-03-03,3248.16,3221.72,3126.9980169391147
2011-03-04,3223.51,3270.67,3129.3727604607825
2011-03-07,3287.41,3334.51,3132.7634586349845
2011-03-08,3335.71,3337.46,3136.1468725418445
2011-03-09,3344.1,3338.86,3139.4975027477644
2011-03-10,3330.44,3280.26,3141.824155594909
2011-03-11,3263.08,3247.38,3143.56888029582
2011-03-14,3238.91,3262.92,3145.5416260760544
2011-03-15,3250.59,3203.96,3146.5072190334754
2011-03-16,3204.92,3248.2,3148.1880914461453
2011-03-17,3216.29,3197.1,3148.996552744556
2011-03-18,3228.92,3215.69,3150.098923773572
2011-03-21,3220.68,3207.11,3151.041255612026
2011-03-22,3217.8,3222.96,3152.2299951886866
2011-03-23,3222.32,3264.93,3154.0928051855676
2011-03-24,3269.57,3251.36,3155.7005274139055
2011-03-25,3256.18,3294.48,3157.994402993841
2011-03-28,3307.41,3290.57,3160.1857351757612
2011-03-29,3288.56,3257.98,3161.802169305088
2011-03-30,3256.72,3256.08,3163.3604805562436
2011-03-31,3257.16,3223.29,3164.3510511255618
2011-04-01,3227.56,3272.73,3166.1424387102634
2011-04-06,3269.19,3311.07,3168.5379355910854
2011-04-07,3313.47,3324.42,3171.114498639167
2011-04-08,3321.54,3353.36,3174.1268209757095
2011-04-11,3363.37,3333.43,3176.7599313728056
2011-04-12,3324.75,3326.77,3179.239436639371
2011-04-13,3311.32,3372.03,3182.4260575213652
2011-04-14,3374.32,3353.56,3185.254717727624
2011-04-15,3345.13,3358.94,3188.1255488395645
2011-04-18,3346.15,3359.44,3190.9571926603985
2011-04-19,3334.91,3295.81,3192.690296913946
2011-04-20,3300.42,3295.76,3194.3939283699137
2011-04-21,3312.27,3317.37,3196.426590710907
2011-04-22,3317.08,3299.94,3198.137556153702
2011-04-25,3292.48,3249.57,3198.987679192484
2011-04-26,3242.53,3230.96,3199.5161473050052
2011-04-27,3242.62,3209.5,3199.6811696636005
2011-04-28,3224.41,3161.78,3199.054704049326
2011-04-29,3161.16,3192.72,3198.9499981972713
2011-05-03,3192.84,3211.13,3199.151320541118
2011-05-04,3192.84,3129.03,3197.9922904495297
2011-05-05,3115.0,3126.12,3196.8043187065623
2011-05-06,3093.81,3121.4,3195.5579663312474
2011-05-09,3126.26,3129.76,3194.470396639822
2011-05-10,3135.15,3153.22,3193.7885719019737
2011-05-11,3153.65,3145.08,3192.983471539958
2011-05-12,3123.16,3101.6,3191.473000935992
2011-05-13,3105.3,3128.09,3190.425348027959
2011-05-16,3120.44,3100.46,3188.9383174820423
2011-05-17,3097.07,3116.03,3187.733221325315
2011-05-18,3109.29,3139.38,3186.933994526549
2011-05-19,3148.35,3120.64,3185.8382260219787
2011-05-20,3120.58,3121.6,3184.7764371621115
2011-05-23,3115.31,3022.98,3182.102115886705
2011-05-24,3013.72,3026.22,3179.5255519877514
2011-05-25,3020.32,2990.34,3176.398518070599
2011-05-26,3011.47,2978.38,3173.1254847140603
2011-05-27,2980.72,2963.31,3169.657460173332
2011-05-30,2956.58,2954.51,3166.1013038068304
2011-05-31,2958.61,3001.56,3163.3816128348167
2011-06-01,2996.09,3004.17,3160.750015928456
2011-06-02,2970.63,2955.71,3157.360924756085
2011-06-03,2951.58,2986.35,3154.5342979006127
2011-06-07,2977.68,3004.26,3152.050425208041
2011-06-08,3003.58,3008.65,3149.6801702459247
2011-06-09,3000.4,2951.89,3146.410911233596
2011-06-10,2947.93,2961.93,3143.361639973537
2011-06-13,2940.39,2950.35,3140.1713649326525
2011-06-14,2947.66,2993.56,3137.7480365866586
2011-06-15,2984.96,2963.12,3134.86162275878
2011-06-16,2939.68,2917.58,3131.2701909776433
2011-06-17,2916.41,2892.16,3127.3179564160296
2011-06-20,2888.94,2874.9,3123.1457587893183
2011-06-21,2883.35,2909.07,3119.60731649528
2011-06-22,2913.67,2908.58,3116.1192616771764
2011-06-23,2899.01,2957.63,3113.4996044593718
2011-06-24,2946.61,3027.47,3112.077627526159
2011-06-27,3028.5,3036.49,3110.8282452529997
2011-06-28,3040.18,3041.73,3109.686125496752
2011-06-29,3039.05,3000.17,3107.875941604244
2011-06-30,3003.23,3044.09,3106.8216285198764
2011-07-01,3052.12,3049.75,3105.8782958170686
2011-07-04,3064.94,3121.98,3106.144439687861
2011-07-05,3122.9,3122.5,3106.4147795277313
2011-07-06,3116.12,3113.71,3106.5353616842976
2011-07-07,3123.29,3101.68,3106.4551077721608
2011-07-08,3105.49,3109.18,3106.500147313117
2011-07-11,3097.87,3113.21,3106.611053969099
2011-07-12,3089.14,3056.91,3105.7895489448165
2011-07-13,3060.42,3106.25,3105.7971597060596
2011-07-14,3112.59,3115.75,3105.9616694629844
2011-07-15,3105.5,3128.89,3106.3406501330182
2011-07-18,3131.8,3122.6,3106.6093997175967
2011-07-19,3108.47,3095.13,3106.4196575735045
2011-07-20,3113.71,3091.57,3106.174208687992
