,shortEMA,mediumEMA,longEMA,netAsset
2101,3,5,147,1295794.6053350011
2102,3,5,148,1295794.6053350011
2103,3,5,149,1295794.6053350011
2104,3,5,150,1295794.6053350011
2105,3,5,151,1295794.6053350011
2106,3,5,152,1295794.6053350011
2107,3,5,153,1295794.6053350011
2108,3,5,154,1295794.6053350011
2109,3,5,155,1295794.6053350011
2110,3,5,156,1295794.6053350011
2111,3,5,157,1295794.6053350011
2112,3,5,158,1295794.6053350011
2113,3,5,159,1295794.6053350011
2114,3,5,160,1295794.6053350011
2115,3,5,161,1295794.6053350011
2116,3,5,162,1295794.6053350011
2117,3,5,163,1295794.6053350011
2118,3,5,164,1295794.6053350011
2119,3,5,165,1295794.6053350011
2120,3,5,166,1295794.6053350011
2121,3,5,167,1295794.6053350011
2122,3,5,168,1295794.6053350011
2123,3,5,169,1295794.6053350011
2124,3,5,170,1295794.6053350011
2125,3,5,171,1295794.6053350011
2126,3,5,172,1295794.6053350011
2127,3,5,173,1295794.6053350011
2128,3,5,174,1295794.6053350011
2129,3,5,175,1295794.6053350011
2130,3,5,176,1295794.6053350011
2131,3,5,177,1295794.6053350011
2132,3,5,178,1295794.6053350011
2133,3,5,179,1295794.6053350011
2134,3,5,180,1295794.6053350011
2135,3,6,120,1369063.3862050013
2136,3,6,121,1369063.3862050013
2137,3,6,122,1364231.1726600009
2138,3,6,123,1364231.1726600009
2139,3,6,124,1364231.1726600009
2140,3,6,125,1364231.1726600009
2141,3,6,126,1364231.1726600009
2142,3,6,127,1364231.1726600009
2143,3,6,128,1364231.1726600009
2144,3,6,129,1364231.1726600009
2145,3,6,130,1364231.1726600009
2146,3,6,131,1364231.1726600009
2147,3,6,132,1337645.5626300008
2148,3,6,133,1337645.5626300008
2149,3,6,134,1337645.5626300008
2150,3,6,135,1337645.5626300008
2151,3,6,136,1337645.5626300008
2152,3,6,137,1360754.499790001
2153,3,6,138,1360754.499790001
2154,3,6,139,1360754.499790001
2155,3,6,140,1364571.833885001
2156,3,6,141,1364571.833885001
2157,3,6,142,1364571.833885001
2158,3,6,143,1364571.833885001
2159,3,6,144,1364571.833885001
2160,3,6,145,1364571.833885001
2161,3,6,146,1366364.1471100012
2162,3,6,147,1366364.1471100012
2163,3,6,148,1366364.1471100012
2164,3,6,149,1366364.1471100012
2165,3,6,150,1366364.1471100012
2166,3,6,151,1366364.1471100012
2167,3,6,152,1366364.1471100012
2168,3,6,153,1366364.1471100012
2169,3,6,154,1366364.1471100012
2170,3,6,155,1366364.1471100012
2171,3,6,156,1366364.1471100012
2172,3,6,157,1366364.1471100012
2173,3,6,158,1366364.1471100012
2174,3,6,159,1366364.1471100012
2175,3,6,160,1366364.1471100012
2176,3,6,161,1366364.1471100012
2177,3,6,162,1366364.1471100012
2178,3,6,163,1366364.1471100012
2179,3,6,164,1366364.1471100012
2180,3,6,165,1366364.1471100012
2181,3,6,166,1366364.1471100012
2182,3,6,167,1366364.1471100012
2183,3,6,168,1366364.1471100012
2184,3,6,169,1366364.1471100012
2185,3,6,170,1366364.1471100012
2186,3,6,171,1366364.1471100012
2187,3,6,172,1366364.1471100012
2188,3,6,173,1366364.1471100012
2189,3,6,174,1366364.1471100012
2190,3,6,175,1366364.1471100012
2191,3,6,176,1366364.1471100012
2192,3,6,177,1366364.1471100012
2193,3,6,178,1366364.1471100012
2194,3,6,179,1366364.1471100012
2195,3,6,180,1366364.1471100012
2196,3,7,120,1379009.281200001
2197,3,7,121,1379009.281200001
2198,3,7,122,1373283.2184100007
2199,3,7,123,1373283.2184100007
2200,3,7,124,1373283.2184100007
2201,3,7,125,1373283.2184100007
2202,3,7,126,1373283.2184100007
2203,3,7,127,1373283.2184100007
2204,3,7,128,1373283.2184100007
2205,3,7,129,1373283.2184100007
2206,3,7,130,1373283.2184100007
2207,3,7,131,1373283.2184100007
2208,3,7,132,1347407.173270001
2209,3,7,133,1347407.173270001
2210,3,7,134,1347407.173270001
2211,3,7,135,1347407.173270001
2212,3,7,136,1347407.173270001
2213,3,7,137,1369823.6036150008
2214,3,7,138,1369823.6036150008
2215,3,7,139,1369823.6036150008
2216,3,7,140,1373560.8433700006
2217,3,7,141,1373560.8433700006
2218,3,7,142,1373560.8433700006
2219,3,7,143,1373560.8433700006
2220,3,7,144,1373560.8433700006
2221,3,7,145,1373560.8433700006
2222,3,7,146,1376279.8344450006
2223,3,7,147,1376279.8344450006
2224,3,7,148,1376279.8344450006
2225,3,7,149,1376279.8344450006
2226,3,7,150,1376279.8344450006
2227,3,7,151,1376279.8344450006
2228,3,7,152,1376279.8344450006
2229,3,7,153,1376279.8344450006
2230,3,7,154,1376279.8344450006
2231,3,7,155,1376279.8344450006
2232,3,7,156,1376279.8344450006
2233,3,7,157,1376279.8344450006
2234,3,7,158,1376279.8344450006
2235,3,7,159,1376279.8344450006
2236,3,7,160,1376279.8344450006
2237,3,7,161,1376279.8344450006
2238,3,7,162,1376279.8344450006
2239,3,7,163,1376279.8344450006
2240,3,7,164,1376279.8344450006
2241,3,7,165,1376279.8344450006
2242,3,7,166,1376279.8344450006
2243,3,7,167,1376279.8344450006
2244,3,7,168,1376279.8344450006
2245,3,7,169,1376279.8344450006
2246,3,7,170,1376279.8344450006
2247,3,7,171,1376279.8344450006
2248,3,7,172,1376279.8344450006
2249,3,7,173,1376279.8344450006
2250,3,7,174,1376279.8344450006
2251,3,7,175,1376279.8344450006
2252,3,7,176,1376279.8344450006
2253,3,7,177,1376279.8344450006
2254,3,7,178,1376279.8344450006
2255,3,7,179,1376279.8344450006
2256,3,7,180,1376279.8344450006
2257,3,8,120,1400731.813425001
2258,3,8,121,1400731.813425001
2259,3,8,122,1395555.4702250012
2260,3,8,123,1395555.4702250012
2261,3,8,124,1395555.4702250012
2262,3,8,125,1395555.4702250012
2263,3,8,126,1395555.4702250012
2264,3,8,127,1395555.4702250012
2265,3,8,128,1395555.4702250012
2266,3,8,129,1395555.4702250012
2267,3,8,130,1395555.4702250012
2268,3,8,131,1395555.4702250012
2269,3,8,132,1368721.4942550012
2270,3,8,133,1368721.4942550012
2271,3,8,134,1368721.4942550012
2272,3,8,135,1368721.4942550012
2273,3,8,136,1368721.4942550012
2274,3,8,137,1392070.9948650005
2275,3,8,138,1392070.9948650005
2276,3,8,139,1392070.9948650005
2277,3,8,140,1396092.725725001
2278,3,8,141,1396092.725725001
2279,3,8,142,1396092.725725001
2280,3,8,143,1396092.725725001
2281,3,8,144,1396092.725725001
2282,3,8,145,1396092.725725001
2283,3,8,146,1398602.2434650012
2284,3,8,147,1398602.2434650012
2285,3,8,148,1398602.2434650012
2286,3,8,149,1398602.2434650012
2287,3,8,150,1398602.2434650012
2288,3,8,151,1398602.2434650012
2289,3,8,152,1398602.2434650012
2290,3,8,153,1398602.2434650012
2291,3,8,154,1398602.2434650012
2292,3,8,155,1398602.2434650012
2293,3,8,156,1398602.2434650012
2294,3,8,157,1398602.2434650012
2295,3,8,158,1398602.2434650012
2296,3,8,159,1398602.2434650012
2297,3,8,160,1398602.2434650012
2298,3,8,161,1398602.2434650012
2299,3,8,162,1398602.2434650012
2300,3,8,163,1398602.2434650012
2301,3,8,164,1398602.2434650012
2302,3,8,165,1398602.2434650012
2303,3,8,166,1398602.2434650012
2304,3,8,167,1398602.2434650012
2305,3,8,168,1398602.2434650012
2306,3,8,169,1398602.2434650012
2307,3,8,170,1398602.2434650012
2308,3,8,171,1398602.2434650012
2309,3,8,172,1398602.2434650012
2310,3,8,173,1398602.2434650012
2311,3,8,174,1398602.2434650012
2312,3,8,175,1398602.2434650012
2313,3,8,176,1398602.2434650012
2314,3,8,177,1398602.2434650012
2315,3,8,178,1398602.2434650012
2316,3,8,179,1398602.2434650012
2317,3,8,180,1398602.2434650012
2318,3,9,120,1440435.0308250007
2319,3,9,121,1440435.0308250007
2320,3,9,122,1435354.6267450007
2321,3,9,123,1435354.6267450007
2322,3,9,124,1435354.6267450007
2323,3,9,125,1435354.6267450007
2324,3,9,126,1435354.6267450007
2325,3,9,127,1435354.6267450007
2326,3,9,128,1435354.6267450007
2327,3,9,129,1435354.6267450007
2328,3,9,130,1435354.6267450007
2329,3,9,131,1435354.6267450007
2330,3,9,132,1407592.5801150007
2331,3,9,133,1407592.5801150007
2332,3,9,134,1407592.5801150007
2333,3,9,135,1407592.5801150007
2334,3,9,136,1407592.5801150007
2335,3,9,137,1431777.6923250007
2336,3,9,138,1431777.6923250007
2337,3,9,139,1431777.6923250007
2338,3,9,140,1435703.4840650007
2339,3,9,141,1435703.4840650007
2340,3,9,142,1435703.4840650007
2341,3,9,143,1435703.4840650007
2342,3,9,144,1435703.4840650007
2343,3,9,145,1435703.4840650007
2344,3,9,146,1438493.859045001
2345,3,9,147,1438493.859045001
2346,3,9,148,1438493.859045001
2347,3,9,149,1438493.859045001
2348,3,9,150,1438493.859045001
2349,3,9,151,1438493.859045001
2350,3,9,152,1438493.859045001
2351,3,9,153,1438493.859045001
2352,3,9,154,1438493.859045001
2353,3,9,155,1438493.859045001
2354,3,9,156,1438493.859045001
2355,3,9,157,1438493.859045001
2356,3,9,158,1438493.859045001
2357,3,9,159,1438493.859045001
2358,3,9,160,1438493.859045001
2359,3,9,161,1438493.859045001
2360,3,9,162,1438493.859045001
2361,3,9,163,1438493.859045001
2362,3,9,164,1438493.859045001
2363,3,9,165,1438493.859045001
2364,3,9,166,1438493.859045001
2365,3,9,167,1438493.859045001
2366,3,9,168,1438493.859045001
2367,3,9,169,1438493.859045001
2368,3,9,170,1438493.859045001
2369,3,9,171,1438493.859045001
2370,3,9,172,1438493.859045001
2371,3,9,173,1438493.859045001
2372,3,9,174,1438493.859045001
2373,3,9,175,1438493.859045001
2374,3,9,176,1438493.859045001
2375,3,9,177,1438493.859045001
2376,3,9,178,1438493.859045001
2377,3,9,179,1438493.859045001
2378,3,9,180,1438493.859045001
2379,3,10,120,1436321.9139500007
2380,3,10,121,1436321.9139500007
2381,3,10,122,1431260.6995450004
2382,3,10,123,1431260.6995450004
2383,3,10,124,1431260.6995450004
2384,3,10,125,1431260.6995450004
2385,3,10,126,1431260.6995450004
2386,3,10,127,1431260.6995450004
2387,3,10,128,1431260.6995450004
2388,3,10,129,1431260.6995450004
2389,3,10,130,1431260.6995450004
2390,3,10,131,1431260.6995450004
2391,3,10,132,1403549.2746900008
2392,3,10,133,1403549.2746900008
2393,3,10,134,1403549.2746900008
2394,3,10,135,1403549.2746900008
2395,3,10,136,1403549.2746900008
2396,3,10,137,1427685.5188850008
2397,3,10,138,1427685.5188850008
2398,3,10,139,1427685.5188850008
2399,3,10,140,1431609.5568650004
2400,3,10,141,1431609.5568650004
2401,3,10,142,1431609.5568650004
2402,3,10,143,1431609.5568650004
2403,3,10,144,1431609.5568650004
2404,3,10,145,1431609.5568650004
2405,3,10,146,1433469.4803950004
2406,3,10,147,1433469.4803950004
2407,3,10,148,1433469.4803950004
2408,3,10,149,1433469.4803950004
2409,3,10,150,1433469.4803950004
2410,3,10,151,1433469.4803950004
2411,3,10,152,1433469.4803950004
2412,3,10,153,1433469.4803950004
2413,3,10,154,1433469.4803950004
2414,3,10,155,1433469.4803950004
2415,3,10,156,1433469.4803950004
2416,3,10,157,1433469.4803950004
2417,3,10,158,1433469.4803950004
2418,3,10,159,1433469.4803950004
2419,3,10,160,1433469.4803950004
2420,3,10,161,1433469.4803950004
2421,3,10,162,1433469.4803950004
2422,3,10,163,1433469.4803950004
2423,3,10,164,1433469.4803950004
2424,3,10,165,1433469.4803950004
2425,3,10,166,1433469.4803950004
2426,3,10,167,1433469.4803950004
2427,3,10,168,1433469.4803950004
2428,3,10,169,1433469.4803950004
2429,3,10,170,1433469.4803950004
2430,3,10,171,1433469.4803950004
2431,3,10,172,1433469.4803950004
2432,3,10,173,1433469.4803950004
2433,3,10,174,1433469.4803950004
2434,3,10,175,1433469.4803950004
2435,3,10,176,1433469.4803950004
2436,3,10,177,1433469.4803950004
2437,3,10,178,1433469.4803950004
2438,3,10,179,1433469.4803950004
2439,3,10,180,1433469.4803950004
2440,3,11,120,1481892.7476400007
2441,3,11,121,1481892.7476400007
2442,3,11,122,1475752.8596350003
2443,3,11,123,1475752.8596350003
2444,3,11,124,1475752.8596350003
2445,3,11,125,1475752.8596350003
2446,3,11,126,1475752.8596350003
2447,3,11,127,1475752.8596350003
2448,3,11,128,1475752.8596350003
2449,3,11,129,1475752.8596350003
2450,3,11,130,1475752.8596350003
2451,3,11,131,1475752.8596350003
2452,3,11,132,1447391.271635001
2453,3,11,133,1447391.271635001
2454,3,11,134,1447391.271635001
2455,3,11,135,1447391.271635001
2456,3,11,136,1447391.271635001
2457,3,11,137,1472090.0427000006
2458,3,11,138,1472090.0427000006
2459,3,11,139,1472090.0427000006
2460,3,11,140,1477162.8776250002
2461,3,11,141,1477162.8776250002
2462,3,11,142,1477162.8776250002
2463,3,11,143,1477162.8776250002
2464,3,11,144,1477162.8776250002
2465,3,11,145,1477162.8776250002
2466,3,11,146,1478952.6778100005
2467,3,11,147,1478952.6778100005
2468,3,11,148,1478952.6778100005
2469,3,11,149,1478952.6778100005
2470,3,11,150,1478952.6778100005
2471,3,11,151,1478952.6778100005
2472,3,11,152,1478952.6778100005
2473,3,11,153,1478952.6778100005
2474,3,11,154,1478952.6778100005
2475,3,11,155,1478952.6778100005
2476,3,11,156,1478952.6778100005
2477,3,11,157,1478952.6778100005
2478,3,11,158,1478952.6778100005
2479,3,11,159,1478952.6778100005
2480,3,11,160,1478952.6778100005
2481,3,11,161,1478952.6778100005
2482,3,11,162,1478952.6778100005
2483,3,11,163,1478952.6778100005
2484,3,11,164,1478952.6778100005
2485,3,11,165,1478952.6778100005
2486,3,11,166,1478952.6778100005
2487,3,11,167,1478952.6778100005
2488,3,11,168,1478952.6778100005
2489,3,11,169,1478952.6778100005
2490,3,11,170,1478952.6778100005
2491,3,11,171,1478952.6778100005
2492,3,11,172,1478952.6778100005
2493,3,11,173,1478952.6778100005
2494,3,11,174,1478952.6778100005
2495,3,11,175,1478952.6778100005
2496,3,11,176,1478952.6778100005
2497,3,11,177,1478952.6778100005
2498,3,11,178,1478952.6778100005
2499,3,11,179,1478952.6778100005
2500,3,11,180,1478952.6778100005
2501,3,12,120,1478101.9616800002
2502,3,12,121,1478101.9616800002
2503,3,12,122,1471973.6278450005
2504,3,12,123,1471973.6278450005
2505,3,12,124,1471973.6278450005
2506,3,12,125,1471973.6278450005
2507,3,12,126,1471973.6278450005
2508,3,12,127,1471973.6278450005
2509,3,12,128,1471973.6278450005
2510,3,12,129,1471973.6278450005
2511,3,12,130,1471973.6278450005
2512,3,12,131,1471973.6278450005
2513,3,12,132,1443692.3984050003
2514,3,12,133,1443692.3984050003
2515,3,12,134,1443692.3984050003
2516,3,12,135,1443692.3984050003
2517,3,12,136,1443692.3984050003
2518,3,12,137,1468316.5879950004
2519,3,12,138,1468316.5879950004
2520,3,12,139,1468316.5879950004
2521,3,12,140,1472322.4851650007
2522,3,12,141,1472322.4851650007
2523,3,12,142,1472322.4851650007
2524,3,12,143,1472322.4851650007
2525,3,12,144,1472322.4851650007
2526,3,12,145,1472322.4851650007
2527,3,12,146,1475175.0898700003
2528,3,12,147,1475175.0898700003
2529,3,12,148,1475175.0898700003
2530,3,12,149,1475175.0898700003
2531,3,12,150,1475175.0898700003
2532,3,12,151,1475175.0898700003
2533,3,12,152,1475175.0898700003
2534,3,12,153,1475175.0898700003
2535,3,12,154,1475175.0898700003
2536,3,12,155,1475175.0898700003
2537,3,12,156,1475175.0898700003
2538,3,12,157,1475175.0898700003
2539,3,12,158,1475175.0898700003
2540,3,12,159,1475175.0898700003
2541,3,12,160,1475175.0898700003
2542,3,12,161,1475175.0898700003
2543,3,12,162,1475175.0898700003
2544,3,12,163,1475175.0898700003
2545,3,12,164,1475175.0898700003
2546,3,12,165,1475175.0898700003
2547,3,12,166,1475175.0898700003
2548,3,12,167,1475175.0898700003
2549,3,12,168,1475175.0898700003
2550,3,12,169,1475175.0898700003
2551,3,12,170,1475175.0898700003
2552,3,12,171,1475175.0898700003
2553,3,12,172,1475175.0898700003
2554,3,12,173,1475175.0898700003
2555,3,12,174,1475175.0898700003
2556,3,12,175,1475175.0898700003
2557,3,12,176,1475175.0898700003
2558,3,12,177,1475175.0898700003
2559,3,12,178,1475175.0898700003
2560,3,12,179,1475175.0898700003
2561,3,12,180,1475175.0898700003
2562,3,13,120,1487897.7465950004
2563,3,13,121,1487897.7465950004
2564,3,13,122,1481746.1680050003
2565,3,13,123,1481746.1680050003
2566,3,13,124,1481746.1680050003
2567,3,13,125,1481746.1680050003
2568,3,13,126,1481746.1680050003
2569,3,13,127,1481746.1680050003
2570,3,13,128,1481746.1680050003
2571,3,13,129,1481746.1680050003
2572,3,13,130,1481746.1680050003
2573,3,13,131,1481746.1680050003
2574,3,13,132,1453342.275805
2575,3,13,133,1453342.275805
2576,3,13,134,1453342.275805
2577,3,13,135,1453342.275805
2578,3,13,136,1453342.275805
2579,3,13,137,1478073.79531
2580,3,13,138,1478073.79531
2581,3,13,139,1478073.79531
2582,3,13,140,1482095.0253250005
2583,3,13,141,1482095.0253250005
2584,3,13,142,1482095.0253250005
2585,3,13,143,1482095.0253250005
2586,3,13,144,1482095.0253250005
2587,3,13,145,1482095.0253250005
2588,3,13,146,1484955.5419400001
2589,3,13,147,1484955.5419400001
2590,3,13,148,1484955.5419400001
2591,3,13,149,1484955.5419400001
2592,3,13,150,1484955.5419400001
2593,3,13,151,1484955.5419400001
2594,3,13,152,1484955.5419400001
2595,3,13,153,1484955.5419400001
2596,3,13,154,1484955.5419400001
2597,3,13,155,1484955.5419400001
2598,3,13,156,1484955.5419400001
2599,3,13,157,1484955.5419400001
2600,3,13,158,1484955.5419400001
2601,3,13,159,1484955.5419400001
2602,3,13,160,1484955.5419400001
2603,3,13,161,1484955.5419400001
2604,3,13,162,1484955.5419400001
2605,3,13,163,1484955.5419400001
2606,3,13,164,1484955.5419400001
2607,3,13,165,1484955.5419400001
2608,3,13,166,1484955.5419400001
2609,3,13,167,1484955.5419400001
2610,3,13,168,1484955.5419400001
2611,3,13,169,1484955.5419400001
2612,3,13,170,1484955.5419400001
2613,3,13,171,1484955.5419400001
2614,3,13,172,1484955.5419400001
2615,3,13,173,1484955.5419400001
2616,3,13,174,1484955.5419400001
2617,3,13,175,1484955.5419400001
2618,3,13,176,1484955.5419400001
2619,3,13,177,1484955.5419400001
2620,3,13,178,1484955.5419400001
2621,3,13,179,1484955.5419400001
2622,3,13,180,1484955.5419400001
2623,3,14,120,1492108.5525150006
2624,3,14,121,1492108.5525150006
2625,3,14,122,1485942.152065
2626,3,14,123,1485942.152065
2627,3,14,124,1485942.152065
2628,3,14,125,1485942.152065
2629,3,14,126,1485942.152065
2630,3,14,127,1485942.152065
2631,3,14,128,1485942.152065
2632,3,14,129,1485942.152065
2633,3,14,130,1485942.152065
2634,3,14,131,1485942.152065
2635,3,14,132,1457478.972425
2636,3,14,133,1457478.972425
2637,3,14,134,1457478.972425
2638,3,14,135,1457478.972425
2639,3,14,136,1457478.972425
2640,3,14,137,1482262.3684400003
2641,3,14,138,1482262.3684400003
2642,3,14,139,1482262.3684400003
2643,3,14,140,1486291.009385
2644,3,14,141,1486291.009385
2645,3,14,142,1486291.009385
2646,3,14,143,1486291.009385
2647,3,14,144,1486291.009385
2648,3,14,145,1486291.009385
2649,3,14,146,1489158.93693
2650,3,14,147,1489158.93693
2651,3,14,148,1489158.93693
2652,3,14,149,1489158.93693
2653,3,14,150,1489158.93693
2654,3,14,151,1489158.93693
2655,3,14,152,1489158.93693
2656,3,14,153,1489158.93693
2657,3,14,154,1489158.93693
2658,3,14,155,1489158.93693
2659,3,14,156,1489158.93693
2660,3,14,157,1489158.93693
2661,3,14,158,1489158.93693
2662,3,14,159,1489158.93693
2663,3,14,160,1489158.93693
2664,3,14,161,1489158.93693
2665,3,14,162,1489158.93693
2666,3,14,163,1489158.93693
2667,3,14,164,1489158.93693
2668,3,14,165,1489158.93693
2669,3,14,166,1489158.93693
2670,3,14,167,1489158.93693
2671,3,14,168,1489158.93693
2672,3,14,169,1489158.93693
2673,3,14,170,1489158.93693
2674,3,14,171,1489158.93693
2675,3,14,172,1489158.93693
2676,3,14,173,1489158.93693
2677,3,14,174,1489158.93693
2678,3,14,175,1489158.93693
2679,3,14,176,1489158.93693
2680,3,14,177,1489158.93693
2681,3,14,178,1489158.93693
2682,3,14,179,1489158.93693
2683,3,14,180,1489158.93693
2684,3,15,120,1492108.5525150006
2685,3,15,121,1492108.5525150006
2686,3,15,122,1485942.152065
2687,3,15,123,1485942.152065
2688,3,15,124,1485942.152065
2689,3,15,125,1485942.152065
2690,3,15,126,1485942.152065
2691,3,15,127,1485942.152065
2692,3,15,128,1485942.152065
2693,3,15,129,1485942.152065
2694,3,15,130,1485942.152065
2695,3,15,131,1485942.152065
2696,3,15,132,1457478.972425
2697,3,15,133,1457478.972425
2698,3,15,134,1457478.972425
2699,3,15,135,1457478.972425
2700,3,15,136,1457478.972425
2701,3,15,137,1482262.3684400003
2702,3,15,138,1482262.3684400003
2703,3,15,139,1482262.3684400003
2704,3,15,140,1486291.009385
2705,3,15,141,1486291.009385
2706,3,15,142,1486291.009385
2707,3,15,143,1486291.009385
2708,3,15,144,1486291.009385
2709,3,15,145,1486291.009385
2710,3,15,146,1489158.93693
2711,3,15,147,1489158.93693
2712,3,15,148,1489158.93693
2713,3,15,149,1489158.93693
2714,3,15,150,1489158.93693
2715,3,15,151,1489158.93693
2716,3,15,152,1489158.93693
2717,3,15,153,1489158.93693
2718,3,15,154,1489158.93693
2719,3,15,155,1489158.93693
2720,3,15,156,1489158.93693
2721,3,15,157,1489158.93693
2722,3,15,158,1489158.93693
2723,3,15,159,1489158.93693
2724,3,15,160,1489158.93693
2725,3,15,161,1489158.93693
2726,3,15,162,1489158.93693
2727,3,15,163,1489158.93693
2728,3,15,164,1489158.93693
2729,3,15,165,1489158.93693
2730,3,15,166,1489158.93693
2731,3,15,167,1489158.93693
2732,3,15,168,1489158.93693
2733,3,15,169,1489158.93693
2734,3,15,170,1489158.93693
2735,3,15,171,1489158.93693
2736,3,15,172,1489158.93693
2737,3,15,173,1489158.93693
2738,3,15,174,1489158.93693
2739,3,15,175,1489158.93693
2740,3,15,176,1489158.93693
2741,3,15,177,1489158.93693
2742,3,15,178,1489158.93693
2743,3,15,179,1489158.93693
2744,3,15,180,1489158.93693
2745,3,16,120,1492108.5525150006
2746,3,16,121,1492108.5525150006
2747,3,16,122,1485942.152065
2748,3,16,123,1485942.152065
2749,3,16,124,1485942.152065
2750,3,16,125,1485942.152065
2751,3,16,126,1485942.152065
2752,3,16,127,1485942.152065
2753,3,16,128,1485942.152065
2754,3,16,129,1485942.152065
2755,3,16,130,1485942.152065
2756,3,16,131,1485942.152065
2757,3,16,132,1457478.972425
2758,3,16,133,1457478.972425
2759,3,16,134,1457478.972425
2760,3,16,135,1457478.972425
2761,3,16,136,1457478.972425
2762,3,16,137,1482262.3684400003
2763,3,16,138,1482262.3684400003
2764,3,16,139,1482262.3684400003
2765,3,16,140,1486291.009385
2766,3,16,141,1486291.009385
2767,3,16,142,1486291.009385
2768,3,16,143,1486291.009385
2769,3,16,144,1486291.009385
2770,3,16,145,1486291.009385
2771,3,16,146,1489158.93693
2772,3,16,147,1489158.93693
2773,3,16,148,1489158.93693
2774,3,16,149,1489158.93693
2775,3,16,150,1489158.93693
2776,3,16,151,1489158.93693
2777,3,16,152,1489158.93693
2778,3,16,153,1489158.93693
2779,3,16,154,1489158.93693
2780,3,16,155,1489158.93693
2781,3,16,156,1489158.93693
2782,3,16,157,1489158.93693
2783,3,16,158,1489158.93693
2784,3,16,159,1489158.93693
2785,3,16,160,1489158.93693
2786,3,16,161,1489158.93693
2787,3,16,162,1489158.93693
2788,3,16,163,1489158.93693
2789,3,16,164,1489158.93693
2790,3,16,165,1489158.93693
2791,3,16,166,1489158.93693
2792,3,16,167,1489158.93693
2793,3,16,168,1489158.93693
2794,3,16,169,1489158.93693
2795,3,16,170,1489158.93693
2796,3,16,171,1489158.93693
2797,3,16,172,1489158.93693
2798,3,16,173,1489158.93693
2799,3,16,174,1489158.93693
2800,3,16,175,1489158.93693
2801,3,16,176,1489158.93693
2802,3,16,177,1489158.93693
2803,3,16,178,1489158.93693
2804,3,16,179,1489158.93693
2805,3,16,180,1489158.93693
2806,3,17,120,1492108.5525150006
2807,3,17,121,1492108.5525150006
2808,3,17,122,1485942.152065
2809,3,17,123,1485942.152065
2810,3,17,124,1485942.152065
2811,3,17,125,1485942.152065
2812,3,17,126,1485942.152065
2813,3,17,127,1485942.152065
2814,3,17,128,1485942.152065
2815,3,17,129,1485942.152065
2816,3,17,130,1485942.152065
2817,3,17,131,1485942.152065
2818,3,17,132,1457478.972425
2819,3,17,133,1457478.972425
2820,3,17,134,1457478.972425
2821,3,17,135,1457478.972425
2822,3,17,136,1457478.972425
2823,3,17,137,1482262.3684400003
2824,3,17,138,1482262.3684400003
2825,3,17,139,1482262.3684400003
2826,3,17,140,1486291.009385
2827,3,17,141,1486291.009385
2828,3,17,142,1486291.009385
2829,3,17,143,1486291.009385
2830,3,17,144,1486291.009385
2831,3,17,145,1486291.009385
2832,3,17,146,1489158.93693
2833,3,17,147,1489158.93693
2834,3,17,148,1489158.93693
2835,3,17,149,1489158.93693
2836,3,17,150,1489158.93693
2837,3,17,151,1489158.93693
2838,3,17,152,1489158.93693
2839,3,17,153,1489158.93693
2840,3,17,154,1489158.93693
2841,3,17,155,1489158.93693
2842,3,17,156,1489158.93693
2843,3,17,157,1489158.93693
2844,3,17,158,1489158.93693
2845,3,17,159,1489158.93693
2846,3,17,160,1489158.93693
2847,3,17,161,1489158.93693
2848,3,17,162,1489158.93693
2849,3,17,163,1489158.93693
2850,3,17,164,1489158.93693
2851,3,17,165,1489158.93693
2852,3,17,166,1489158.93693
2853,3,17,167,1489158.93693
2854,3,17,168,1489158.93693
2855,3,17,169,1489158.93693
2856,3,17,170,1489158.93693
2857,3,17,171,1489158.93693
2858,3,17,172,1489158.93693
2859,3,17,173,1489158.93693
2860,3,17,174,1489158.93693
2861,3,17,175,1489158.93693
2862,3,17,176,1489158.93693
2863,3,17,177,1489158.93693
2864,3,17,178,1489158.93693
2865,3,17,179,1489158.93693
2866,3,17,180,1489158.93693
2867,3,18,120,1521029.4758300004
2868,3,18,121,1521029.4758300004
2869,3,18,122,1514786.6485100007
2870,3,18,123,1514786.6485100007
2871,3,18,124,1514786.6485100007
2872,3,18,125,1514786.6485100007
2873,3,18,126,1514786.6485100007
2874,3,18,127,1514786.6485100007
2875,3,18,128,1514786.6485100007
2876,3,18,129,1514786.6485100007
2877,3,18,130,1514786.6485100007
2878,3,18,131,1514786.6485100007
2879,3,18,132,1485931.30984
2880,3,18,133,1485931.30984
2881,3,18,134,1485931.30984
2882,3,18,135,1485931.30984
2883,3,18,136,1485931.30984
2884,3,18,137,1511060.006295
2885,3,18,138,1511060.006295
2886,3,18,139,1511060.006295
2887,3,18,140,1516217.6306500006
2888,3,18,141,1516217.6306500006
2889,3,18,142,1516217.6306500006
2890,3,18,143,1516217.6306500006
2891,3,18,144,1516217.6306500006
2892,3,18,145,1516217.6306500006
2893,3,18,146,1518050.2919650003
2894,3,18,147,1518050.2919650003
2895,3,18,148,1518050.2919650003
2896,3,18,149,1518050.2919650003
2897,3,18,150,1518050.2919650003
2898,3,18,151,1518050.2919650003
2899,3,18,152,1518050.2919650003
2900,3,18,153,1518050.2919650003
2901,3,18,154,1518050.2919650003
2902,3,18,155,1518050.2919650003
2903,3,18,156,1518050.2919650003
2904,3,18,157,1518050.2919650003
2905,3,18,158,1518050.2919650003
2906,3,18,159,1518050.2919650003
