,shortEMA,mediumEMA,longEMA,netAsset
5365,6,10,178,1010229.533
4511,5,11,178,1010229.533
3596,4,12,178,1010229.533
4572,5,12,178,1010229.533
3657,4,13,178,1010229.533
6098,7,8,179,1010229.533
5305,6,9,179,1010229.533
6159,7,9,179,1010229.533
4451,5,10,179,1010229.533
5366,6,10,179,1010229.533
4512,5,11,179,1010229.533
3597,4,12,179,1010229.533
4573,5,12,179,1010229.533
3658,4,13,179,1010229.533
6099,7,8,180,1010229.533
5306,6,9,180,1010229.533
6160,7,9,180,1010229.533
4452,5,10,180,1010229.533
5367,6,10,180,1010229.533
4513,5,11,180,1010229.533
3598,4,12,180,1010229.533
4574,5,12,180,1010229.533
3659,4,13,180,1010229.533
6771,7,20,120,1009956.205
6772,7,20,121,1009956.205
6773,7,20,122,1009956.205
6774,7,20,123,1009956.205
6775,7,20,124,1009956.205
6776,7,20,125,1009956.205
6777,7,20,126,1009956.205
6778,7,20,127,1009956.205
6779,7,20,128,1009956.205
6780,7,20,129,1009956.205
6781,7,20,130,1009956.205
6782,7,20,131,1009956.205
6783,7,20,132,1009956.205
6784,7,20,133,1009956.205
6785,7,20,134,1009956.205
6786,7,20,135,1009956.205
6787,7,20,136,1009956.205
6788,7,20,137,1009956.205
6789,7,20,138,1009956.205
6790,7,20,139,1009956.205
6791,7,20,140,1009956.205
6792,7,20,141,1009956.205
6793,7,20,142,1009956.205
6794,7,20,143,1009956.205
6795,7,20,144,1009956.205
6796,7,20,145,1009956.205
6797,7,20,146,1009956.205
6798,7,20,147,1009956.205
6799,7,20,148,1009956.205
6800,7,20,149,1009956.205
6801,7,20,150,1009956.205
6802,7,20,151,1009956.205
6803,7,20,152,1009956.205
6804,7,20,153,1009956.205
6805,7,20,154,1009956.205
6806,7,20,155,1009956.205
6807,7,20,156,1009956.205
6808,7,20,157,1009956.205
6809,7,20,158,1009956.205
6810,7,20,159,1009956.205
6811,7,20,160,1009956.205
6812,7,20,161,1009956.205
6813,7,20,162,1009956.205
6814,7,20,163,1009956.205
6815,7,20,164,1009956.205
6816,7,20,165,1009956.205
6817,7,20,166,1009956.205
6818,7,20,167,1009956.205
6819,7,20,168,1009956.205
6820,7,20,169,1009956.205
6821,7,20,170,1009956.205
6822,7,20,171,1009956.205
6823,7,20,172,1009956.205
1090,2,5,173,1009848.936
1091,2,5,174,1009848.936
1092,2,5,175,1009848.936
2623,3,14,120,1009774.676
2684,3,15,120,1009774.676
2624,3,14,121,1009774.676
2685,3,15,121,1009774.676
2625,3,14,122,1009774.676
2686,3,15,122,1009774.676
2626,3,14,123,1009774.676
2687,3,15,123,1009774.676
2627,3,14,124,1009774.676
2688,3,15,124,1009774.676
2628,3,14,125,1009774.676
2689,3,15,125,1009774.676
2629,3,14,126,1009774.676
2690,3,15,126,1009774.676
2630,3,14,127,1009774.676
2691,3,15,127,1009774.676
2631,3,14,128,1009774.676
2692,3,15,128,1009774.676
2632,3,14,129,1009774.676
2693,3,15,129,1009774.676
2633,3,14,130,1009774.676
2694,3,15,130,1009774.676
2634,3,14,131,1009774.676
2695,3,15,131,1009774.676
2635,3,14,132,1009774.676
2696,3,15,132,1009774.676
2636,3,14,133,1009774.676
2697,3,15,133,1009774.676
2637,3,14,134,1009774.676
2698,3,15,134,1009774.676
2638,3,14,135,1009774.676
2699,3,15,135,1009774.676
2639,3,14,136,1009774.676
2700,3,15,136,1009774.676
2640,3,14,137,1009774.676
2701,3,15,137,1009774.676
2641,3,14,138,1009774.676
2702,3,15,138,1009774.676
2642,3,14,139,1009774.676
2703,3,15,139,1009774.676
2643,3,14,140,1009774.676
2704,3,15,140,1009774.676
2644,3,14,141,1009774.676
2705,3,15,141,1009774.676
2645,3,14,142,1009774.676
2706,3,15,142,1009774.676
2646,3,14,143,1009774.676
2707,3,15,143,1009774.676
2647,3,14,144,1009774.676
2708,3,15,144,1009774.676
2648,3,14,145,1009774.676
2709,3,15,145,1009774.676
2649,3,14,146,1009774.676
2710,3,15,146,1009774.676
2650,3,14,147,1009774.676
2711,3,15,147,1009774.676
2651,3,14,148,1009774.676
2712,3,15,148,1009774.676
2652,3,14,149,1009774.676
2713,3,15,149,1009774.676
2653,3,14,150,1009774.676
2714,3,15,150,1009774.676
2654,3,14,151,1009774.676
2715,3,15,151,1009774.676
2655,3,14,152,1009774.676
2716,3,15,152,1009774.676
2656,3,14,153,1009774.676
2717,3,15,153,1009774.676
2657,3,14,154,1009774.676
2718,3,15,154,1009774.676
2658,3,14,155,1009774.676
2719,3,15,155,1009774.676
2659,3,14,156,1009774.676
2720,3,15,156,1009774.676
2660,3,14,157,1009774.676
2721,3,15,157,1009774.676
2661,3,14,158,1009774.676
2722,3,15,158,1009774.676
2662,3,14,159,1009774.676
2723,3,15,159,1009774.676
2663,3,14,160,1009774.676
2724,3,15,160,1009774.676
2664,3,14,161,1009774.676
2725,3,15,161,1009774.676
2665,3,14,162,1009774.676
2726,3,15,162,1009774.676
2666,3,14,163,1009774.676
2727,3,15,163,1009774.676
2667,3,14,164,1009774.676
2728,3,15,164,1009774.676
2668,3,14,165,1009774.676
2729,3,15,165,1009774.676
2669,3,14,166,1009774.676
2730,3,15,166,1009774.676
2670,3,14,167,1009774.676
2731,3,15,167,1009774.676
2671,3,14,168,1009774.676
2732,3,15,168,1009774.676
2672,3,14,169,1009774.676
2733,3,15,169,1009774.676
2673,3,14,170,1009774.676
2734,3,15,170,1009774.676
2674,3,14,171,1009774.676
2735,3,15,171,1009774.676
2675,3,14,172,1009774.676
2736,3,15,172,1009774.676
7498,8,18,176,1009394.968
7499,8,18,177,1009394.968
7500,8,18,178,1009394.968
7501,8,18,179,1009394.968
7502,8,18,180,1009394.968
53,1,5,173,1009373.876
54,1,5,174,1009373.876
55,1,5,175,1009373.876
2745,3,16,120,1008986.56
2746,3,16,121,1008986.56
2747,3,16,122,1008986.56
2748,3,16,123,1008986.56
2749,3,16,124,1008986.56
2750,3,16,125,1008986.56
2751,3,16,126,1008986.56
2752,3,16,127,1008986.56
2753,3,16,128,1008986.56
2754,3,16,129,1008986.56
2755,3,16,130,1008986.56
2756,3,16,131,1008986.56
2757,3,16,132,1008986.56
2758,3,16,133,1008986.56
2759,3,16,134,1008986.56
2760,3,16,135,1008986.56
2761,3,16,136,1008986.56
2762,3,16,137,1008986.56
2763,3,16,138,1008986.56
2764,3,16,139,1008986.56
2765,3,16,140,1008986.56
2766,3,16,141,1008986.56
2767,3,16,142,1008986.56
2768,3,16,143,1008986.56
2769,3,16,144,1008986.56
2770,3,16,145,1008986.56
2771,3,16,146,1008986.56
2772,3,16,147,1008986.56
2773,3,16,148,1008986.56
2774,3,16,149,1008986.56
2775,3,16,150,1008986.56
2776,3,16,151,1008986.56
2777,3,16,152,1008986.56
2778,3,16,153,1008986.56
2779,3,16,154,1008986.56
2780,3,16,155,1008986.56
2781,3,16,156,1008986.56
2782,3,16,157,1008986.56
2783,3,16,158,1008986.56
2784,3,16,159,1008986.56
2785,3,16,160,1008986.56
2786,3,16,161,1008986.56
2787,3,16,162,1008986.56
2788,3,16,163,1008986.56
2789,3,16,164,1008986.56
2790,3,16,165,1008986.56
2791,3,16,166,1008986.56
2792,3,16,167,1008986.56
2793,3,16,168,1008986.56
2794,3,16,169,1008986.56
2795,3,16,170,1008986.56
2796,3,16,171,1008986.56
2797,3,16,172,1008986.56
5490,6,13,120,1008833.437
5551,6,14,120,1008833.437
6405,7,14,120,1008833.437
4697,5,15,120,1008833.437
5612,6,15,120,1008833.437
3782,4,16,120,1008833.437
4758,5,16,120,1008833.437
5673,6,16,120,1008833.437
4819,5,17,120,1008833.437
5491,6,13,121,1008833.437
5552,6,14,121,1008833.437
6406,7,14,121,1008833.437
4698,5,15,121,1008833.437
5613,6,15,121,1008833.437
3783,4,16,121,1008833.437
4759,5,16,121,1008833.437
5674,6,16,121,1008833.437
4820,5,17,121,1008833.437
5492,6,13,122,1008833.437
5553,6,14,122,1008833.437
6407,7,14,122,1008833.437
4699,5,15,122,1008833.437
5614,6,15,122,1008833.437
3784,4,16,122,1008833.437
4760,5,16,122,1008833.437
5675,6,16,122,1008833.437
4821,5,17,122,1008833.437
5493,6,13,123,1008833.437
5554,6,14,123,1008833.437
6408,7,14,123,1008833.437
4700,5,15,123,1008833.437
5615,6,15,123,1008833.437
3785,4,16,123,1008833.437
4761,5,16,123,1008833.437
5676,6,16,123,1008833.437
4822,5,17,123,1008833.437
5494,6,13,124,1008833.437
5555,6,14,124,1008833.437
6409,7,14,124,1008833.437
4701,5,15,124,1008833.437
5616,6,15,124,1008833.437
3786,4,16,124,1008833.437
4762,5,16,124,1008833.437
5677,6,16,124,1008833.437
4823,5,17,124,1008833.437
5495,6,13,125,1008833.437
5556,6,14,125,1008833.437
6410,7,14,125,1008833.437
4702,5,15,125,1008833.437
5617,6,15,125,1008833.437
3787,4,16,125,1008833.437
4763,5,16,125,1008833.437
5678,6,16,125,1008833.437
4824,5,17,125,1008833.437
5496,6,13,126,1008833.437
5557,6,14,126,1008833.437
6411,7,14,126,1008833.437
4703,5,15,126,1008833.437
5618,6,15,126,1008833.437
3788,4,16,126,1008833.437
4764,5,16,126,1008833.437
5679,6,16,126,1008833.437
4825,5,17,126,1008833.437
5497,6,13,127,1008833.437
5558,6,14,127,1008833.437
6412,7,14,127,1008833.437
4704,5,15,127,1008833.437
5619,6,15,127,1008833.437
3789,4,16,127,1008833.437
4765,5,16,127,1008833.437
5680,6,16,127,1008833.437
4826,5,17,127,1008833.437
5498,6,13,128,1008833.437
5559,6,14,128,1008833.437
6413,7,14,128,1008833.437
4705,5,15,128,1008833.437
5620,6,15,128,1008833.437
3790,4,16,128,1008833.437
4766,5,16,128,1008833.437
5681,6,16,128,1008833.437
4827,5,17,128,1008833.437
5499,6,13,129,1008833.437
5560,6,14,129,1008833.437
6414,7,14,129,1008833.437
4706,5,15,129,1008833.437
5621,6,15,129,1008833.437
3791,4,16,129,1008833.437
4767,5,16,129,1008833.437
5682,6,16,129,1008833.437
4828,5,17,129,1008833.437
5500,6,13,130,1008833.437
5561,6,14,130,1008833.437
6415,7,14,130,1008833.437
4707,5,15,130,1008833.437
5622,6,15,130,1008833.437
3792,4,16,130,1008833.437
4768,5,16,130,1008833.437
5683,6,16,130,1008833.437
4829,5,17,130,1008833.437
5501,6,13,131,1008833.437
5562,6,14,131,1008833.437
6416,7,14,131,1008833.437
4708,5,15,131,1008833.437
5623,6,15,131,1008833.437
3793,4,16,131,1008833.437
4769,5,16,131,1008833.437
5684,6,16,131,1008833.437
4830,5,17,131,1008833.437
5502,6,13,132,1008833.437
5563,6,14,132,1008833.437
6417,7,14,132,1008833.437
4709,5,15,132,1008833.437
5624,6,15,132,1008833.437
3794,4,16,132,1008833.437
4770,5,16,132,1008833.437
5685,6,16,132,1008833.437
4831,5,17,132,1008833.437
5503,6,13,133,1008833.437
5564,6,14,133,1008833.437
6418,7,14,133,1008833.437
4710,5,15,133,1008833.437
5625,6,15,133,1008833.437
3795,4,16,133,1008833.437
4771,5,16,133,1008833.437
5686,6,16,133,1008833.437
4832,5,17,133,1008833.437
5504,6,13,134,1008833.437
5565,6,14,134,1008833.437
6419,7,14,134,1008833.437
4711,5,15,134,1008833.437
5626,6,15,134,1008833.437
3796,4,16,134,1008833.437
4772,5,16,134,1008833.437
5687,6,16,134,1008833.437
4833,5,17,134,1008833.437
5505,6,13,135,1008833.437
5566,6,14,135,1008833.437
6420,7,14,135,1008833.437
4712,5,15,135,1008833.437
5627,6,15,135,1008833.437
3797,4,16,135,1008833.437
4773,5,16,135,1008833.437
5688,6,16,135,1008833.437
4834,5,17,135,1008833.437
5506,6,13,136,1008833.437
5567,6,14,136,1008833.437
6421,7,14,136,1008833.437
4713,5,15,136,1008833.437
5628,6,15,136,1008833.437
3798,4,16,136,1008833.437
4774,5,16,136,1008833.437
5689,6,16,136,1008833.437
4835,5,17,136,1008833.437
5507,6,13,137,1008833.437
5568,6,14,137,1008833.437
6422,7,14,137,1008833.437
4714,5,15,137,1008833.437
5629,6,15,137,1008833.437
3799,4,16,137,1008833.437
4775,5,16,137,1008833.437
5690,6,16,137,1008833.437
4836,5,17,137,1008833.437
5508,6,13,138,1008833.437
5569,6,14,138,1008833.437
6423,7,14,138,1008833.437
4715,5,15,138,1008833.437
5630,6,15,138,1008833.437
3800,4,16,138,1008833.437
4776,5,16,138,1008833.437
5691,6,16,138,1008833.437
4837,5,17,138,1008833.437
5509,6,13,139,1008833.437
5570,6,14,139,1008833.437
6424,7,14,139,1008833.437
4716,5,15,139,1008833.437
5631,6,15,139,1008833.437
3801,4,16,139,1008833.437
4777,5,16,139,1008833.437
5692,6,16,139,1008833.437
4838,5,17,139,1008833.437
5510,6,13,140,1008833.437
5571,6,14,140,1008833.437
6425,7,14,140,1008833.437
4717,5,15,140,1008833.437
5632,6,15,140,1008833.437
3802,4,16,140,1008833.437
4778,5,16,140,1008833.437
5693,6,16,140,1008833.437
4839,5,17,140,1008833.437
5511,6,13,141,1008833.437
5572,6,14,141,1008833.437
6426,7,14,141,1008833.437
4718,5,15,141,1008833.437
5633,6,15,141,1008833.437
3803,4,16,141,1008833.437
4779,5,16,141,1008833.437
5694,6,16,141,1008833.437
4840,5,17,141,1008833.437
5512,6,13,142,1008833.437
5573,6,14,142,1008833.437
6427,7,14,142,1008833.437
4719,5,15,142,1008833.437
5634,6,15,142,1008833.437
3804,4,16,142,1008833.437
4780,5,16,142,1008833.437
5695,6,16,142,1008833.437
4841,5,17,142,1008833.437
5513,6,13,143,1008833.437
5574,6,14,143,1008833.437
6428,7,14,143,1008833.437
4720,5,15,143,1008833.437
5635,6,15,143,1008833.437
3805,4,16,143,1008833.437
4781,5,16,143,1008833.437
5696,6,16,143,1008833.437
4842,5,17,143,1008833.437
5514,6,13,144,1008833.437
5575,6,14,144,1008833.437
6429,7,14,144,1008833.437
4721,5,15,144,1008833.437
5636,6,15,144,1008833.437
3806,4,16,144,1008833.437
4782,5,16,144,1008833.437
5697,6,16,144,1008833.437
4843,5,17,144,1008833.437
5515,6,13,145,1008833.437
5576,6,14,145,1008833.437
6430,7,14,145,1008833.437
4722,5,15,145,1008833.437
5637,6,15,145,1008833.437
3807,4,16,145,1008833.437
4783,5,16,145,1008833.437
5698,6,16,145,1008833.437
4844,5,17,145,1008833.437
5516,6,13,146,1008833.437
5577,6,14,146,1008833.437
6431,7,14,146,1008833.437
4723,5,15,146,1008833.437
5638,6,15,146,1008833.437
3808,4,16,146,1008833.437
4784,5,16,146,1008833.437
5699,6,16,146,1008833.437
4845,5,17,146,1008833.437
5517,6,13,147,1008833.437
5578,6,14,147,1008833.437
6432,7,14,147,1008833.437
4724,5,15,147,1008833.437
5639,6,15,147,1008833.437
3809,4,16,147,1008833.437
4785,5,16,147,1008833.437
5700,6,16,147,1008833.437
4846,5,17,147,1008833.437
5518,6,13,148,1008833.437
5579,6,14,148,1008833.437
6433,7,14,148,1008833.437
4725,5,15,148,1008833.437
5640,6,15,148,1008833.437
3810,4,16,148,1008833.437
4786,5,16,148,1008833.437
5701,6,16,148,1008833.437
4847,5,17,148,1008833.437
5519,6,13,149,1008833.437
5580,6,14,149,1008833.437
6434,7,14,149,1008833.437
4726,5,15,149,1008833.437
5641,6,15,149,1008833.437
3811,4,16,149,1008833.437
4787,5,16,149,1008833.437
5702,6,16,149,1008833.437
4848,5,17,149,1008833.437
5520,6,13,150,1008833.437
5581,6,14,150,1008833.437
6435,7,14,150,1008833.437
4727,5,15,150,1008833.437
5642,6,15,150,1008833.437
3812,4,16,150,1008833.437
4788,5,16,150,1008833.437
5703,6,16,150,1008833.437
4849,5,17,150,1008833.437
5521,6,13,151,1008833.437
5582,6,14,151,1008833.437
6436,7,14,151,1008833.437
4728,5,15,151,1008833.437
5643,6,15,151,1008833.437
3813,4,16,151,1008833.437
4789,5,16,151,1008833.437
5704,6,16,151,1008833.437
4850,5,17,151,1008833.437
5522,6,13,152,1008833.437
5583,6,14,152,1008833.437
6437,7,14,152,1008833.437
4729,5,15,152,1008833.437
5644,6,15,152,1008833.437
3814,4,16,152,1008833.437
4790,5,16,152,1008833.437
5705,6,16,152,1008833.437
4851,5,17,152,1008833.437
5523,6,13,153,1008833.437
5584,6,14,153,1008833.437
6438,7,14,153,1008833.437
4730,5,15,153,1008833.437
5645,6,15,153,1008833.437
3815,4,16,153,1008833.437
4791,5,16,153,1008833.437
5706,6,16,153,1008833.437
4852,5,17,153,1008833.437
5524,6,13,154,1008833.437
5585,6,14,154,1008833.437
6439,7,14,154,1008833.437
4731,5,15,154,1008833.437
5646,6,15,154,1008833.437
3816,4,16,154,1008833.437
4792,5,16,154,1008833.437
5707,6,16,154,1008833.437
4853,5,17,154,1008833.437
5525,6,13,155,1008833.437
5586,6,14,155,1008833.437
6440,7,14,155,1008833.437
4732,5,15,155,1008833.437
5647,6,15,155,1008833.437
3817,4,16,155,1008833.437
4793,5,16,155,1008833.437
5708,6,16,155,1008833.437
4854,5,17,155,1008833.437
5526,6,13,156,1008833.437
5587,6,14,156,1008833.437
6441,7,14,156,1008833.437
4733,5,15,156,1008833.437
5648,6,15,156,1008833.437
3818,4,16,156,1008833.437
4794,5,16,156,1008833.437
5709,6,16,156,1008833.437
4855,5,17,156,1008833.437
5527,6,13,157,1008833.437
5588,6,14,157,1008833.437
6442,7,14,157,1008833.437
4734,5,15,157,1008833.437
5649,6,15,157,1008833.437
3819,4,16,157,1008833.437
4795,5,16,157,1008833.437
5710,6,16,157,1008833.437
4856,5,17,157,1008833.437
5528,6,13,158,1008833.437
5589,6,14,158,1008833.437
6443,7,14,158,1008833.437
4735,5,15,158,1008833.437
5650,6,15,158,1008833.437
3820,4,16,158,1008833.437
4796,5,16,158,1008833.437
5711,6,16,158,1008833.437
4857,5,17,158,1008833.437
5529,6,13,159,1008833.437
5590,6,14,159,1008833.437
6444,7,14,159,1008833.437
4736,5,15,159,1008833.437
5651,6,15,159,1008833.437
3821,4,16,159,1008833.437
4797,5,16,159,1008833.437
5712,6,16,159,1008833.437
4858,5,17,159,1008833.437
5530,6,13,160,1008833.437
5591,6,14,160,1008833.437
6445,7,14,160,1008833.437
4737,5,15,160,1008833.437
5652,6,15,160,1008833.437
3822,4,16,160,1008833.437
4798,5,16,160,1008833.437
5713,6,16,160,1008833.437
4859,5,17,160,1008833.437
5531,6,13,161,1008833.437
5592,6,14,161,1008833.437
6446,7,14,161,1008833.437
4738,5,15,161,1008833.437
5653,6,15,161,1008833.437
3823,4,16,161,1008833.437
4799,5,16,161,1008833.437
5714,6,16,161,1008833.437
4860,5,17,161,1008833.437
5532,6,13,162,1008833.437
5593,6,14,162,1008833.437
6447,7,14,162,1008833.437
4739,5,15,162,1008833.437
5654,6,15,162,1008833.437
3824,4,16,162,1008833.437
4800,5,16,162,1008833.437
5715,6,16,162,1008833.437
4861,5,17,162,1008833.437
5533,6,13,163,1008833.437
5594,6,14,163,1008833.437
6448,7,14,163,1008833.437
4740,5,15,163,1008833.437
5655,6,15,163,1008833.437
3825,4,16,163,1008833.437
4801,5,16,163,1008833.437
5716,6,16,163,1008833.437
4862,5,17,163,1008833.437
5534,6,13,164,1008833.437
5595,6,14,164,1008833.437
6449,7,14,164,1008833.437
4741,5,15,164,1008833.437
5656,6,15,164,1008833.437
3826,4,16,164,1008833.437
4802,5,16,164,1008833.437
5717,6,16,164,1008833.437
4863,5,17,164,1008833.437
5535,6,13,165,1008833.437
5596,6,14,165,1008833.437
6450,7,14,165,1008833.437
4742,5,15,165,1008833.437
5657,6,15,165,1008833.437
3827,4,16,165,1008833.437
4803,5,16,165,1008833.437
5718,6,16,165,1008833.437
4864,5,17,165,1008833.437
5536,6,13,166,1008833.437
5597,6,14,166,1008833.437
6451,7,14,166,1008833.437
4743,5,15,166,1008833.437
5658,6,15,166,1008833.437
3828,4,16,166,1008833.437
4804,5,16,166,1008833.437
5719,6,16,166,1008833.437
4865,5,17,166,1008833.437
5537,6,13,167,1008833.437
5598,6,14,167,1008833.437
6452,7,14,167,1008833.437
4744,5,15,167,1008833.437
5659,6,15,167,1008833.437
3829,4,16,167,1008833.437
4805,5,16,167,1008833.437
5720,6,16,167,1008833.437
4866,5,17,167,1008833.437
5538,6,13,168,1008833.437
5599,6,14,168,1008833.437
6453,7,14,168,1008833.437
4745,5,15,168,1008833.437
5660,6,15,168,1008833.437
3830,4,16,168,1008833.437
4806,5,16,168,1008833.437
5721,6,16,168,1008833.437
4867,5,17,168,1008833.437
5539,6,13,169,1008833.437
5600,6,14,169,1008833.437
6454,7,14,169,1008833.437
4746,5,15,169,1008833.437
5661,6,15,169,1008833.437
3831,4,16,169,1008833.437
4807,5,16,169,1008833.437
5722,6,16,169,1008833.437
4868,5,17,169,1008833.437
5540,6,13,170,1008833.437
5601,6,14,170,1008833.437
6455,7,14,170,1008833.437
4747,5,15,170,1008833.437
5662,6,15,170,1008833.437
3832,4,16,170,1008833.437
4808,5,16,170,1008833.437
5723,6,16,170,1008833.437
4869,5,17,170,1008833.437
5541,6,13,171,1008833.437
5602,6,14,171,1008833.437
6456,7,14,171,1008833.437
4748,5,15,171,1008833.437
5663,6,15,171,1008833.437
3833,4,16,171,1008833.437
4809,5,16,171,1008833.437
5724,6,16,171,1008833.437
4870,5,17,171,1008833.437
5542,6,13,172,1008833.437
5603,6,14,172,1008833.437
6457,7,14,172,1008833.437
4749,5,15,172,1008833.437
5664,6,15,172,1008833.437
3834,4,16,172,1008833.437
4810,5,16,172,1008833.437
5725,6,16,172,1008833.437
4871,5,17,172,1008833.437
2859,3,17,173,1008811.849
2860,3,17,174,1008811.849
2861,3,17,175,1008811.849
305,1,10,120,1008753.017
366,1,11,120,1008753.017
306,1,10,121,1008753.017
367,1,11,121,1008753.017
307,1,10,122,1008753.017
368,1,11,122,1008753.017
308,1,10,123,1008753.017
369,1,11,123,1008753.017
309,1,10,124,1008753.017
370,1,11,124,1008753.017
310,1,10,125,1008753.017
371,1,11,125,1008753.017
311,1,10,126,1008753.017
372,1,11,126,1008753.017
312,1,10,127,1008753.017
373,1,11,127,1008753.017
313,1,10,128,1008753.017
374,1,11,128,1008753.017
314,1,10,129,1008753.017
375,1,11,129,1008753.017
315,1,10,130,1008753.017
376,1,11,130,1008753.017
316,1,10,131,1008753.017
377,1,11,131,1008753.017
317,1,10,132,1008753.017
378,1,11,132,1008753.017
318,1,10,133,1008753.017
379,1,11,133,1008753.017
319,1,10,134,1008753.017
380,1,11,134,1008753.017
320,1,10,135,1008753.017
381,1,11,135,1008753.017
321,1,10,136,1008753.017
382,1,11,136,1008753.017
322,1,10,137,1008753.017
383,1,11,137,1008753.017
323,1,10,138,1008753.017
384,1,11,138,1008753.017
324,1,10,139,1008753.017
385,1,11,139,1008753.017
325,1,10,140,1008753.017
386,1,11,140,1008753.017
326,1,10,141,1008753.017
387,1,11,141,1008753.017
327,1,10,142,1008753.017
388,1,11,142,1008753.017
328,1,10,143,1008753.017
389,1,11,143,1008753.017
329,1,10,144,1008753.017
390,1,11,144,1008753.017
330,1,10,145,1008753.017
391,1,11,145,1008753.017
331,1,10,146,1008753.017
392,1,11,146,1008753.017
332,1,10,147,1008753.017
393,1,11,147,1008753.017
333,1,10,148,1008753.017
394,1,11,148,1008753.017
334,1,10,149,1008753.017
395,1,11,149,1008753.017
335,1,10,150,1008753.017
396,1,11,150,1008753.017
336,1,10,151,1008753.017
397,1,11,151,1008753.017
337,1,10,152,1008753.017
398,1,11,152,1008753.017
338,1,10,153,1008753.017
399,1,11,153,1008753.017
339,1,10,154,1008753.017
400,1,11,154,1008753.017
340,1,10,155,1008753.017
401,1,11,155,1008753.017
341,1,10,156,1008753.017
402,1,11,156,1008753.017
342,1,10,157,1008753.017
403,1,11,157,1008753.017
343,1,10,158,1008753.017
404,1,11,158,1008753.017
344,1,10,159,1008753.017
405,1,11,159,1008753.017
345,1,10,160,1008753.017
406,1,11,160,1008753.017
346,1,10,161,1008753.017
407,1,11,161,1008753.017
347,1,10,162,1008753.017
408,1,11,162,1008753.017
348,1,10,163,1008753.017
409,1,11,163,1008753.017
349,1,10,164,1008753.017
410,1,11,164,1008753.017
350,1,10,165,1008753.017
411,1,11,165,1008753.017
351,1,10,166,1008753.017
412,1,11,166,1008753.017
352,1,10,167,1008753.017
413,1,11,167,1008753.017
353,1,10,168,1008753.017
414,1,11,168,1008753.017
354,1,10,169,1008753.017
415,1,11,169,1008753.017
355,1,10,170,1008753.017
416,1,11,170,1008753.017
356,1,10,171,1008753.017
417,1,11,171,1008753.017
357,1,10,172,1008753.017
418,1,11,172,1008753.017
6649,7,18,120,1008569.792
4941,5,19,120,1008569.792
5856,6,19,120,1008569.792
6710,7,19,120,1008569.792
5002,5,20,120,1008569.792
5917,6,20,120,1008569.792
4087,4,21,120,1008569.792
5063,5,21,120,1008569.792
5978,6,21,120,1008569.792
6650,7,18,121,1008569.792
4942,5,19,121,1008569.792
5857,6,19,121,1008569.792
6711,7,19,121,1008569.792
5003,5,20,121,1008569.792
5918,6,20,121,1008569.792
4088,4,21,121,1008569.792
5064,5,21,121,1008569.792
5979,6,21,121,1008569.792
6651,7,18,122,1008569.792
4943,5,19,122,1008569.792
5858,6,19,122,1008569.792
6712,7,19,122,1008569.792
5004,5,20,122,1008569.792
5919,6,20,122,1008569.792
4089,4,21,122,1008569.792
5065,5,21,122,1008569.792
5980,6,21,122,1008569.792
6652,7,18,123,1008569.792
4944,5,19,123,1008569.792
5859,6,19,123,1008569.792
6713,7,19,123,1008569.792
5005,5,20,123,1008569.792
5920,6,20,123,1008569.792
4090,4,21,123,1008569.792
5066,5,21,123,1008569.792
5981,6,21,123,1008569.792
6653,7,18,124,1008569.792
4945,5,19,124,1008569.792
5860,6,19,124,1008569.792
6714,7,19,124,1008569.792
5006,5,20,124,1008569.792
5921,6,20,124,1008569.792
4091,4,21,124,1008569.792
5067,5,21,124,1008569.792
5982,6,21,124,1008569.792
6654,7,18,125,1008569.792
4946,5,19,125,1008569.792
5861,6,19,125,1008569.792
6715,7,19,125,1008569.792
5007,5,20,125,1008569.792
5922,6,20,125,1008569.792
4092,4,21,125,1008569.792
5068,5,21,125,1008569.792
5983,6,21,125,1008569.792
6655,7,18,126,1008569.792
4947,5,19,126,1008569.792
5862,6,19,126,1008569.792
6716,7,19,126,1008569.792
5008,5,20,126,1008569.792
5923,6,20,126,1008569.792
4093,4,21,126,1008569.792
5069,5,21,126,1008569.792
5984,6,21,126,1008569.792
6656,7,18,127,1008569.792
4948,5,19,127,1008569.792
5863,6,19,127,1008569.792
6717,7,19,127,1008569.792
5009,5,20,127,1008569.792
5924,6,20,127,1008569.792
4094,4,21,127,1008569.792
5070,5,21,127,1008569.792
5985,6,21,127,1008569.792
6657,7,18,128,1008569.792
4949,5,19,128,1008569.792
5864,6,19,128,1008569.792
6718,7,19,128,1008569.792
5010,5,20,128,1008569.792
5925,6,20,128,1008569.792
4095,4,21,128,1008569.792
5071,5,21,128,1008569.792
5986,6,21,128,1008569.792
6658,7,18,129,1008569.792
4950,5,19,129,1008569.792
5865,6,19,129,1008569.792
6719,7,19,129,1008569.792
5011,5,20,129,1008569.792
5926,6,20,129,1008569.792
4096,4,21,129,1008569.792
5072,5,21,129,1008569.792
5987,6,21,129,1008569.792
6659,7,18,130,1008569.792
4951,5,19,130,1008569.792
5866,6,19,130,1008569.792
6720,7,19,130,1008569.792
5012,5,20,130,1008569.792
5927,6,20,130,1008569.792
4097,4,21,130,1008569.792
5073,5,21,130,1008569.792
5988,6,21,130,1008569.792
6660,7,18,131,1008569.792
4952,5,19,131,1008569.792
5867,6,19,131,1008569.792
6721,7,19,131,1008569.792
5013,5,20,131,1008569.792
5928,6,20,131,1008569.792
4098,4,21,131,1008569.792
5074,5,21,131,1008569.792
