sellJ,buyJ,netAsset
43,67,1267448.7642650274
43,68,1240893.2156300258
43,69,1140334.0485250263
43,70,1197929.212635028
43,71,1212971.4033200303
43,72,1180004.194900029
43,73,1197806.6043750301
43,74,1273353.740605031
43,75,1273353.740605031
43,76,1279994.177800033
43,77,1284602.27525503
43,78,1258288.206185031
43,79,1168451.7361650313
43,80,1151558.7649550291
43,81,1323747.4123500334
43,82,1313579.8989150359
43,83,1367918.0569050342
43,84,1470740.221955041
43,85,1423844.9926050396
43,86,1423844.9926050396
43,87,1414911.8658900398
43,88,1511974.2508550384
43,89,1420642.5301450386
43,90,1452677.4571100401
44,10,1044674.9266550092
44,11,1011754.6228950091
44,12,996845.9506600107
44,13,973438.3389850109
44,14,838477.7400250107
44,15,824399.9313350098
44,16,873071.7483300109
44,17,947660.4240400118
44,18,939734.6367900124
44,19,1001363.4195300121
44,20,873439.0342750121
44,21,937241.3735300141
44,22,936864.5524100142
44,23,903024.0102150142
44,24,877859.6851800145
44,25,847647.2835650144
44,26,894881.8442550156
44,27,884006.2641750146
44,28,934265.028635016
44,29,998876.6983750165
44,30,998876.6983750165
44,31,998876.6983750165
44,32,1026191.0140300147
44,33,1143881.5174350145
44,34,1135388.4745550149
44,35,1114176.5295700156
44,36,1098171.548640018
44,37,964437.1499200171
44,38,989728.7094950174
44,39,1029770.9718900181
44,40,996480.7516600182
44,41,1048056.1877700192
44,42,1070296.42788002
44,43,1131299.2386950203
44,44,1185383.4640300183
44,45,1142985.1450450164
44,46,1088949.374400017
44,47,1185564.1315100195
44,48,1185564.1315100195
44,49,1172831.8622200168
44,50,1148026.3424600181
44,51,1163810.9720150235
44,52,1074301.9941400199
44,53,1043822.208080019
44,54,1075549.9069450202
44,55,1068214.722695023
44,56,1051692.3045500221
44,57,1022927.1988450201
44,58,1028795.3075300205
44,59,1004338.3366750221
44,60,1029707.9266350215
44,61,1048960.2885250226
44,62,1049767.9401050205
44,63,1133349.3137400239
44,64,1098219.3093700241
44,65,1115257.9442050222
44,66,1261928.4399700277
44,67,1267448.7642650274
44,68,1240893.2156300258
44,69,1140334.0485250263
44,70,1197929.212635028
44,71,1212971.4033200303
44,72,1180004.194900029
44,73,1197806.6043750301
44,74,1273353.740605031
44,75,1273353.740605031
44,76,1279994.177800033
44,77,1284602.27525503
44,78,1258288.206185031
44,79,1168451.7361650313
44,80,1151558.7649550291
44,81,1323747.4123500334
44,82,1313579.8989150359
44,83,1367918.0569050342
44,84,1470740.221955041
44,85,1423844.9926050396
44,86,1423844.9926050396
44,87,1414911.8658900398
44,88,1511974.2508550384
44,89,1420642.5301450386
44,90,1452677.4571100401
45,10,1085106.5487350097
45,11,1049436.5582950097
45,12,1033074.5562150099
45,13,1011203.0639550106
45,14,869165.2649750101
45,15,855699.0997800109
45,16,905662.9076750111
45,17,982696.4067250125
45,18,974557.3306150114
45,19,1038403.7704750113
45,20,906058.1159800128
45,21,972574.0115000138
45,22,971858.7544350137
45,23,936709.3882050139
45,24,910389.6847000145
45,25,879459.6421200143
45,26,927898.6524550148
45,27,915801.5148200152
45,28,969618.1767150159
45,29,1036561.5124450147
45,30,1036561.5124450147
45,31,1036561.5124450147
45,32,1064462.5899550153
45,33,1162426.1356600162
45,34,1154000.350645015
45,35,1132558.8665000163
45,36,1116221.245635018
45,37,979523.5491800173
45,38,1004631.2797650177
45,39,1045887.0211000176
45,40,1011252.8441950183
45,41,1064568.6263000192
45,42,1087763.0889800196
45,43,1149351.1080200195
45,44,1204982.4994200189
45,45,1161447.507055019
45,46,1107755.5183100183
45,47,1203536.3172800224
45,48,1203536.3172800224
45,49,1193083.8540200202
45,50,1167224.8476700198
45,51,1182380.7735050218
45,52,1092803.7575750204
45,53,1060159.0113100216
45,54,1092064.129905021
45,55,1085264.7833350215
45,56,1068850.5486400223
45,57,1038927.1583050205
45,58,1044981.4236150209
45,59,1021088.4025500215
45,60,1045898.5955250211
45,61,1065356.1458300222
45,62,1067916.5531200229
45,63,1150842.9618450226
45,64,1116752.9630200206
45,65,1132770.6109350221
45,66,1282757.5019350266
45,67,1286909.5023450283
45,68,1259384.443730028
45,69,1159516.1065050275
45,70,1217114.0537550282
45,71,1230374.0994300297
45,72,1196314.9173450265
45,73,1214566.1376850284
45,74,1291603.7328900308
45,75,1291603.7328900308
45,76,1296947.6308350312
45,77,1301501.6430450305
45,78,1275636.570130029
45,79,1184103.927675032
45,80,1167120.8365250316
45,81,1342494.8165200371
45,82,1332035.4556850337
45,83,1386885.3934750357
45,84,1491924.5176100417
45,85,1443095.9122200375
45,86,1443095.9122200375
45,87,1435895.0602300372
45,88,1533177.9453100401
45,89,1441454.7412450379
45,90,1472607.294470041
46,10,1111270.1126550108
46,11,1076525.0644600096
46,12,1059206.4231100103
46,13,1035607.9969200111
46,14,891642.2843250108
46,15,876359.7513700104
46,16,928025.4675800108
46,17,1007077.9935750114
46,18,998005.1982050115
46,19,1063860.4917950132
46,20,927456.5328400122
46,21,996708.0451900129
46,22,996315.016710013
46,23,960286.5920600133
46,24,933005.6546100149
46,25,900996.4963150147
46,26,950679.5082000139
46,27,939280.4320500145
46,28,993818.9946650157
46,29,1062134.116835016
46,30,1062134.116835016
46,31,1062134.116835016
46,32,1090656.2091950139
46,33,1191155.5273350154
46,34,1182040.4094750155
46,35,1160032.1830600146
46,36,1143494.6446700185
46,37,1003190.5983650176
46,38,1029936.3241400174
46,39,1071600.3412850185
46,40,1036582.4588400176
46,41,1092239.8756050183
46,42,1114449.6526500187
46,43,1177384.559765019
46,44,1234758.3414800193
46,45,1189994.7379800207
46,46,1134198.037605019
46,47,1233513.6348000194
46,48,1233513.6348000194
46,49,1221343.651525023
46,50,1186602.8715450203
46,51,1201497.1358450216
46,52,1110453.4543950206
46,53,1078483.912920022
46,54,1111390.8634450217
46,55,1104239.0172650213
46,56,1087246.3214050208
46,57,1057558.2666700203
46,58,1063890.1492950208
46,59,1038925.3426050203
46,60,1064821.6399400213
46,61,1083700.6422350218
46,62,1086332.8217750231
46,63,1164373.1869950218
46,64,1128149.434920023
46,65,1146098.0803100253
46,66,1296610.297815026
46,67,1301025.7346950283
46,68,1272865.0952900294
46,69,1172253.6652850288
46,70,1231064.9374500283
46,71,1244325.7478850293
46,72,1210763.565765029
46,73,1227921.7307500301
46,74,1305531.8156950301
46,75,1305531.8156950301
46,76,1312520.2339250315
46,77,1316340.2069350302
46,78,1290411.0317350295
46,79,1198885.3257600318
46,80,1181272.137790033
46,81,1357418.560685035
46,82,1348092.6739700325
46,83,1403171.5823200357
46,84,1509670.597670039
46,85,1459901.5540900365
46,86,1459901.5540900365
46,87,1451038.2716750351
46,88,1549906.749500044
46,89,1457776.2194700423
46,90,1491273.7742900397
47,10,1111270.1126550108
47,11,1076525.0644600096
47,12,1059206.4231100103
47,13,1035607.9969200111
47,14,891642.2843250108
47,15,876359.7513700104
47,16,928025.4675800108
47,17,1007077.9935750114
47,18,998005.1982050115
47,19,1063860.4917950132
47,20,927456.5328400122
47,21,996708.0451900129
47,22,996315.016710013
47,23,960286.5920600133
47,24,933005.6546100149
47,25,859666.4487400148
47,26,906004.040405014
47,27,895303.146400014
47,28,947984.1473750152
47,29,1012838.3872000151
47,30,1012838.3872000151
47,31,1012838.3872000151
47,32,1040429.2091800146
47,33,1135576.5299300144
47,34,1126805.0109600143
47,35,1106514.2197050145
47,36,1090629.3611800156
47,37,956611.0942000176
47,38,981803.1730800169
47,39,1021470.3927050174
47,40,988212.086090018
47,41,1041096.1767850182
47,42,1062503.8260000194
47,43,1122891.0633500183
47,44,1177506.971155019
47,45,1134289.396720018
47,46,1081722.7577300186
47,47,1176416.821015019
47,48,1176416.821015019
47,49,1165421.1095900214
47,50,1131346.2543250204
47,51,1145484.774765019
47,52,1059581.0496600212
47,53,1028861.5154400215
47,54,1059740.208205022
47,55,1053623.2443450198
47,56,1036793.6281600203
47,57,1008682.10847502
47,58,1014699.2811600204
47,59,991150.172445021
47,60,1015258.6590700214
47,61,1033431.5638900221
47,62,1036772.1616450218
47,63,1109969.3160900224
47,64,1080680.8762350243
47,65,1097431.9117500235
47,66,1241286.7318900253
47,67,1244945.3056500258
47,68,1218880.4243700274
47,69,1122828.968710026
47,70,1179280.8682050274
47,71,1190879.1981400298
47,72,1159199.9500150282
47,73,1175882.1873250287
47,74,1250577.5755200302
47,75,1250577.5755200302
47,76,1256369.1725900315
47,77,1261000.0119200328
47,78,1272746.5108550307
47,79,1180922.2478350315
47,80,1163325.8068000316
47,81,1338006.6943100342
47,82,1328890.751690033
47,83,1381431.3372850327
47,84,1487950.0721400399
47,85,1437973.5831300355
47,86,1437973.5831300355
47,87,1430045.0503750367
47,88,1528217.5142200415
47,89,1436172.7428450393
47,90,1468889.7147000404
48,10,1111270.1126550108
48,11,1076525.0644600096
48,12,1059206.4231100103
48,13,1035607.9969200111
48,14,891642.2843250108
48,15,876359.7513700104
48,16,928025.4675800108
48,17,1007077.9935750114
48,18,998005.1982050115
48,19,1063860.4917950132
48,20,927456.5328400122
48,21,996708.0451900129
48,22,996315.016710013
48,23,960286.5920600133
48,24,933005.6546100149
48,25,859666.4487400148
48,26,906004.040405014
48,27,895303.146400014
48,28,947984.1473750152
48,29,1011643.7732550151
48,30,1011643.7732550151
48,31,1011643.7732550151
48,32,1039323.0625300145
48,33,1134309.1160750145
48,34,1125589.854745014
48,35,1105336.4694450144
48,36,1089469.4519950154
48,37,955489.3290500178
48,38,980651.9121150168
48,39,1020432.4509400174
48,40,987145.8448100183
48,41,1039738.9380750183
48,42,1061360.2733950194
48,43,1121436.9484350183
48,44,1176050.3007300186
48,45,1132934.762560018
48,46,1080176.5017600185
48,47,1175000.9928000188
48,48,1175000.9928000188
48,49,1164178.1813650215
48,50,1130070.9303300204
48,51,1144118.2465550192
48,52,1058198.9029500212
48,53,1027767.0235300215
48,54,1058358.0614950217
48,55,1052394.6720550198
48,56,1035737.8453200203
48,57,1007591.8397850201
48,58,1013616.9226100204
48,59,990091.601995021
48,60,1013931.1554850214
48,61,1032065.5344500222
48,62,1035716.3788050218
48,63,1108731.6373600224
48,64,1079379.5259900242
48,65,1095854.1968500235
48,66,1239855.850210026
48,67,1243269.1501650258
48,68,1217382.1247700278
48,69,1121374.853795026
48,70,1177780.9008950274
48,71,1189598.8639600296
48,72,1157717.8237800281
48,73,1174613.7471950287
48,74,1249036.8035300304
48,75,1249036.8035300304
48,76,1254675.3048000312
48,77,1259447.3458800334
48,78,1271243.2010700307
48,79,1179647.8606800316
48,80,1161843.4412550316
48,81,1336334.023965034
48,82,1327525.7235500328
48,83,1380012.785920033
48,84,1486354.5456350402
48,85,1436334.5555750353
48,86,1436334.5555750353
48,87,1428161.2765900367
48,88,1526465.7814550416
48,89,1434644.3574200394
48,90,1467220.9520200398
49,10,1156191.734685011
49,11,1120938.7389900098
49,12,1102429.336235011
49,13,1077854.5147900116
49,14,928103.3594750101
49,15,912479.3838650108
49,16,966174.830820011
49,17,1048121.8622450109
49,18,1038958.7353350116
49,19,1107351.519765013
49,20,966046.0627150127
49,21,1061545.7264750132
49,22,1061128.3869550133
49,23,1022829.0880200132
49,24,993820.2788600147
49,25,916172.8904000148
49,26,965385.2909600141
49,27,954533.2521650145
49,28,1009661.9171850145
49,29,1077392.871985015
49,30,1077392.871985015
49,31,1077392.871985015
49,32,1106273.1808300158
49,33,1207902.0991350145
49,34,1199154.5464650155
49,35,1177627.3016350155
49,36,1160558.404675016
49,37,1017801.1203450175
49,38,1043964.6281450172
49,39,1086974.902575018
49,40,1051182.3327500178
49,41,1107773.8864700177
49,42,1130445.9820150186
49,43,1195185.7012300196
49,44,1252928.4919300196
49,45,1207152.355790018
49,46,1150835.048700017
49,47,1251324.1044000187
49,48,1251324.1044000187
49,49,1239302.8955600213
49,50,1203130.548430019
49,51,1218792.7152100205
49,52,1126990.5938100207
49,53,1094695.2701600203
49,54,1128088.398200021
49,55,1120308.9442100201
49,56,1103332.1904900218
49,57,1073655.533745022
49,58,1079642.7776900209
49,59,1054806.2982850207
49,60,1079807.907100022
49,61,1099785.6208700214
49,62,1102377.550505022
49,63,1181049.689905025
49,64,1149744.5808950244
49,65,1167257.9342850228
49,66,1321991.254735029
49,67,1325260.604510029
49,68,1296940.4155850292
49,69,1194381.6555550292
49,70,1254587.9184700279
49,71,1267459.8814050294
49,72,1232567.4933750296
49,73,1251761.2874450285
49,74,1330826.0401600308
49,75,1330826.0401600308
49,76,1337406.1334550297
49,77,1341929.1177650294
49,78,1353932.0483800329
49,79,1256345.9340200315
49,80,1238784.4981150336
49,81,1422713.5070200362
49,82,1412676.636425033
49,83,1470463.3263900343
49,84,1582793.6716200411
49,85,1530173.0619100363
49,86,1530173.0619100363
49,87,1521422.1932600376
49,88,1625411.5038150414
49,89,1527994.5332500404
49,90,1562792.4732750405
50,10,1186897.2670250118
50,11,1150736.9998300096
50,12,1131512.108480011
50,13,1106272.8155500116
50,14,952845.5541400103
50,15,936853.4850650111
50,16,991906.5300700112
50,17,1075803.6555800117
50,18,1066733.0014100121
50,19,1136433.085410013
50,20,991634.4484150129
50,21,1089542.2662350133
50,22,1089023.219990013
50,23,1049705.596630013
50,24,1020030.5813100149
50,25,940136.3550250152
50,26,990901.4146000146
50,27,979782.9890650143
50,28,1036618.6515050145
50,29,1105851.1990200155
50,30,1105851.1990200155
50,31,1105851.1990200155
50,32,1135719.5527550157
50,33,1240242.240350014
50,34,1230745.8694750145
50,35,1208672.233310015
50,36,1191069.9860100169
50,37,1044830.4825500172
50,38,1071684.561245018
50,39,1097557.5031650185
50,40,1061558.6996700184
50,41,1118418.8550100182
50,42,1141433.5624100196
50,43,1206623.7276350197
50,44,1265302.6030150203
50,45,1218963.501460018
50,46,1162023.5208400174
50,47,1263324.5245600191
50,48,1263324.5245600191
50,49,1251474.2139150212
50,50,1215025.759690019
50,51,1230708.19247002
50,52,1138160.571745021
50,53,1105326.7610800206
50,54,1139160.6191850218
50,55,1131185.1260900204
50,56,1114061.4620700218
50,57,1084198.8531800213
50,58,1090176.7272600208
50,59,1064993.8501700212
50,60,1090341.6173600217
50,61,1110466.0021200208
50,62,1113106.822085022
50,63,1192592.3095450245
50,64,1160864.9751150247
50,65,1178770.1445300234
50,66,1334584.423275029
50,67,1338154.9653050299
50,68,1309544.3072400298
50,69,1205906.7902700293
50,70,1266944.1257950282
50,71,1279638.0666650278
50,72,1244771.2114550294
50,73,1263996.210855029
50,74,1343664.7067200302
50,75,1343664.7067200302
50,76,1350011.5600450295
50,77,1354675.2765600302
50,78,1366775.1126700314
50,79,1268308.1362000315
50,80,1251124.574065033
50,81,1436451.1155750363
50,82,1426652.6674400338
50,83,1484646.2624100342
50,84,1598273.5000750415
50,85,1545099.679150035
50,86,1545099.679150035
50,87,1536310.007330036
50,88,1641245.840555041
50,89,1542665.0065750396
50,90,1578305.7600150404
51,10,1186897.2670250118
51,11,1150736.9998300096
51,12,1131512.108480011
51,13,1106272.8155500116
51,14,952845.5541400103
51,15,936853.4850650111
51,16,991906.5300700112
51,17,1075803.6555800117
51,18,1066733.0014100121
51,19,1136433.085410013
51,20,991634.4484150129
51,21,1089542.2662350133
51,22,1089023.219990013
51,23,1049705.596630013
51,24,1020030.5813100149
51,25,940136.3550250152
51,26,990901.4146000146
51,27,979782.9890650143
51,28,1036618.6515050145
51,29,1105851.1990200155
51,30,1105851.1990200155
51,31,1105851.1990200155
51,32,1135719.5527550157
51,33,1240242.240350014
51,34,1230745.8694750145
51,35,1208672.233310015
51,36,1191069.9860100169
51,37,1044830.4825500172
51,38,1071684.561245018
51,39,1097557.5031650185
51,40,1061558.6996700184
51,41,1118418.8550100182
51,42,1141433.5624100196
51,43,1206623.7276350197
51,44,1265302.6030150203
51,45,1218963.501460018
51,46,1162023.5208400174
51,47,1263324.5245600191
51,48,1263324.5245600191
51,49,1251474.2139150212
51,50,1215025.759690019
51,51,1230708.19247002
51,52,1138160.571745021
51,53,1105326.7610800206
51,54,1139160.6191850218
51,55,1131185.1260900204
51,56,1114061.4620700218
51,57,1084198.8531800213
51,58,1090176.7272600208
51,59,1064993.8501700212
51,60,1090341.6173600217
51,61,1110466.0021200208
51,62,1113106.822085022
51,63,1192592.3095450245
51,64,1160864.9751150247
51,65,1178770.1445300234
51,66,1334584.423275029
51,67,1338154.9653050299
51,68,1309544.3072400298
51,69,1205906.7902700293
51,70,1266944.1257950282
51,71,1279638.0666650278
51,72,1244771.2114550294
51,73,1263996.210855029
51,74,1343664.7067200302
51,75,1343664.7067200302
51,76,1350011.5600450295
51,77,1354675.2765600302
51,78,1366775.1126700314
51,79,1268308.1362000315
51,80,1251124.574065033
51,81,1436451.1155750363
51,82,1426652.6674400338
51,83,1484646.2624100342
51,84,1598273.5000750415
51,85,1545099.679150035
51,86,1545099.679150035
51,87,1536310.007330036
51,88,1641245.840555041
51,89,1542665.0065750396
51,90,1578305.7600150404
52,10,1186897.2670250118
52,11,1150736.9998300096
52,12,1131512.108480011
52,13,1106272.8155500116
52,14,952845.5541400103
52,15,936853.4850650111
52,16,991906.5300700112
52,17,1075803.6555800117
52,18,1066733.0014100121
52,19,1136433.085410013
52,20,991634.4484150129
52,21,1089542.2662350133
52,22,1089023.219990013
52,23,1049705.596630013
52,24,1020030.5813100149
52,25,940136.3550250152
52,26,990901.4146000146
52,27,979782.9890650143
52,28,1036618.6515050145
52,29,1105851.1990200155
52,30,1105851.1990200155
52,31,1105851.1990200155
52,32,1135719.5527550157
52,33,1240242.240350014
52,34,1230745.8694750145
52,35,1208672.233310015
52,36,1191069.9860100169
52,37,1044830.4825500172
52,38,1071684.561245018
52,39,1097557.5031650185
52,40,1061558.6996700184
52,41,1118418.8550100182
52,42,1141433.5624100196
52,43,1206623.7276350197
52,44,1265302.6030150203
52,45,1218963.501460018
52,46,1162023.5208400174
52,47,1263324.5245600191
52,48,1263324.5245600191
52,49,1251474.2139150212
52,50,1215025.759690019
52,51,1230708.19247002
52,52,1138160.571745021
52,53,1105326.7610800206
52,54,1139160.6191850218
52,55,1131185.1260900204
52,56,1114061.4620700218
52,57,1084198.8531800213
52,58,1090176.7272600208
52,59,1064993.8501700212
52,60,1090341.6173600217
52,61,1110466.0021200208
52,62,1113106.822085022
52,63,1192592.3095450245
52,64,1160864.9751150247
52,65,1178770.1445300234
52,66,1334584.423275029
52,67,1338154.9653050299
52,68,1309544.3072400298
52,69,1205906.7902700293
52,70,1266944.1257950282
52,71,1279638.0666650278
52,72,1244771.2114550294
52,73,1263996.210855029
52,74,1343664.7067200302
52,75,1343664.7067200302
52,76,1350011.5600450295
52,77,1354675.2765600302
52,78,1366775.1126700314
52,79,1268308.1362000315
52,80,1251124.574065033
52,81,1436451.1155750363
52,82,1426652.6674400338
52,83,1484646.2624100342
52,84,1598273.5000750415
52,85,1545099.679150035
52,86,1545099.679150035
52,87,1536310.007330036
52,88,1641245.840555041
52,89,1542665.0065750396
52,90,1578305.7600150404
53,10,1186897.2670250118
53,11,1150736.9998300096
53,12,1131512.108480011
53,13,1106272.8155500116
53,14,952845.5541400103
53,15,936853.4850650111
53,16,991906.5300700112
53,17,1075803.6555800117
53,18,1066733.0014100121
53,19,1136433.085410013
53,20,991634.4484150129
53,21,1089542.2662350133
53,22,1089023.219990013
53,23,1049705.596630013
53,24,1020030.5813100149
53,25,940136.3550250152
53,26,990901.4146000146
53,27,979782.9890650143
53,28,1036618.6515050145
53,29,1105851.1990200155
53,30,1105851.1990200155
53,31,1105851.1990200155
53,32,1135719.5527550157
53,33,1240242.240350014
53,34,1230745.8694750145
53,35,1208672.233310015
53,36,1191069.9860100169
53,37,1044830.4825500172
53,38,1071684.561245018
53,39,1097557.5031650185
53,40,1061558.6996700184
53,41,1118418.8550100182
53,42,1141433.5624100196
53,43,1206623.7276350197
53,44,1265302.6030150203
53,45,1218963.501460018
53,46,1162023.5208400174
53,47,1263324.5245600191
53,48,1263324.5245600191
53,49,1251474.2139150212
53,50,1215025.759690019
53,51,1230708.19247002
53,52,1082387.96247002
53,53,1051247.894235018
53,54,1083217.1472450208
53,55,1075415.22167502
53,56,1058642.7876500203
53,57,1031615.6339500198
53,58,1038064.7078300198
53,59,1012275.5273250213
53,60,1037007.7269650218
53,61,1057687.418630022
53,62,1058587.2556800207
53,63,1135424.1760900228
53,64,1105155.846400022
53,65,1121500.9052200208
53,66,1269456.9334800257
53,67,1273953.8460500245
53,68,1246956.4208100229
53,69,1147486.6385150254
53,70,1205081.5052750283
53,71,1217362.4321650274
53,72,1185768.5224800278
53,73,1203462.3030800293
53,74,1278474.4204550288
53,75,1278474.4204550288
53,76,1286247.74498003
53,77,1289818.3163100304
53,78,1301050.5611900308
53,79,1206391.0361250297
53,80,1189254.1454350299
53,81,1368454.2764550308
53,82,1357722.5154350332
53,83,1413135.1147000329
53,84,1520348.2305450398
53,85,1470277.0981850398
53,86,1470277.0981850398
53,87,1461860.2180650374
53,88,1561990.4347150363
53,89,1467009.312645037
53,90,1501621.8512500396
54,10,1186897.2670250118
54,11,1150736.9998300096
54,12,1131512.108480011
54,13,1106272.8155500116
54,14,952845.5541400103
54,15,936853.4850650111
54,16,991906.5300700112
54,17,1075803.6555800117
54,18,1066733.0014100121
54,19,1136433.085410013
54,20,991634.4484150129
54,21,1089542.2662350133
54,22,1089023.219990013
54,23,1049705.596630013
54,24,1020030.5813100149
54,25,940136.3550250152
54,26,990901.4146000146
54,27,979782.9890650143
54,28,1036618.6515050145
54,29,1105851.1990200155
54,30,1105851.1990200155
54,31,1105851.1990200155
54,32,1135719.5527550157
54,33,1240242.240350014
54,34,1230745.8694750145
54,35,1208672.233310015
54,36,1191069.9860100169
54,37,1044830.4825500172
54,38,1071684.561245018
54,39,1097557.5031650185
54,40,1061558.6996700184
54,41,1118418.8550100182
54,42,1141433.5624100196
54,43,1206623.7276350197
54,44,1265302.6030150203
54,45,1218963.501460018
54,46,1162023.5208400174
54,47,1263324.5245600191
54,48,1263324.5245600191
54,49,1251474.2139150212
54,50,1215025.759690019
54,51,1230708.19247002
54,52,1082387.96247002
54,53,1051247.894235018
54,54,1083217.1472450208
54,55,1075415.22167502
54,56,1058642.7876500203
54,57,1031615.6339500198
54,58,1038064.7078300198
54,59,1012275.5273250213
54,60,1037007.7269650218
54,61,1057687.418630022
54,62,1058587.2556800207
54,63,1135424.1760900228
54,64,1105155.846400022
54,65,1121500.9052200208
54,66,1269456.9334800257
54,67,1273953.8460500245
54,68,1246956.4208100229
54,69,1147486.6385150254
54,70,1205081.5052750283
54,71,1217362.4321650274
54,72,1185768.5224800278
54,73,1203462.3030800293
54,74,1278474.4204550288
54,75,1278474.4204550288
54,76,1286247.74498003
54,77,1289818.3163100304
54,78,1301050.5611900308
54,79,1206391.0361250297
54,80,1189254.1454350299
54,81,1368454.2764550308
54,82,1357722.5154350332
54,83,1413135.1147000329
54,84,1520348.2305450398
54,85,1470277.0981850398
54,86,1470277.0981850398
54,87,1461860.2180650374
54,88,1561990.4347150363
54,89,1467009.312645037
54,90,1501621.8512500396
55,10,1211865.5447600097
55,11,1174675.7174200097
55,12,1157011.8057150128
55,13,1131909.6350200125
55,14,973966.774355011
55,15,958248.869000013
55,16,1015265.7579500119
55,17,1099001.9316950121
55,18,1089820.1714050125
55,19,1161341.267635013
55,20,1012629.4925100128
55,21,1112303.9161300142
55,22,1111593.309860014
55,23,1071579.7665700142
55,24,1041332.0613550141
55,25,960468.9057000141
55,26,1012847.2644200139
55,27,1000380.5823650147
55,28,1059469.8853950154
55,29,1129969.0558150169
55,30,1129969.0558150169
55,31,1129969.0558150169
55,32,1160456.4922600167
55,33,1267821.189300018
55,34,1258274.0364500177
55,35,1235487.6656050165
55,36,1217258.644675019
55,37,1068838.9413800167
55,38,1096403.9370650174
55,39,1123361.145060017
55,40,1085495.7559350177
55,41,1143003.9436850175
55,42,1264149.3360000183
55,43,1335046.3828050196
55,44,1400416.0096050187
55,45,1349459.8517200204
55,46,1286635.0005600203
55,47,1398710.1077900203
55,48,1398710.1077900203
55,49,1385429.3780450209
55,50,1346896.0271050225
55,51,1362995.9582500246
55,52,1197705.0896900212
55,53,1163369.0012850205
55,54,1199260.9434100222
55,55,1191366.1602450206
55,56,1173399.451225019
55,57,1140769.5966300215
55,58,1147148.0807750216
55,59,1120819.9784800215
55,60,1147222.4027450224
55,61,1169922.2928200276
55,62,1172121.9231050252
55,63,1255488.1216650251
55,64,1222986.4057250253
55,65,1241860.0749150247
55,66,1404641.414735027
55,67,1410565.8631600284
55,68,1380375.5860900283
55,69,1270546.601400027
55,70,1335231.180010032
55,71,1347870.726455032
55,72,1311442.4407450312
55,73,1331231.4766500297
55,74,1415197.5044900307
55,75,1415197.5044900307
55,76,1422783.9349650322
55,77,1428510.6535700322
55,78,1438985.2027550347
55,79,1335050.2439650295
55,80,1317894.6620700306
55,81,1514006.5351600368
55,82,1502367.905670037
55,83,1563899.9213250375
55,84,1681497.7644750408
55,85,1627797.6405000363
55,86,1627797.6405000363
55,87,1618201.9124150367
55,88,1730389.544185042
55,89,1626186.1586000388
55,90,1661680.2050100456
56,10,1284313.9437100121
56,11,1244291.8916100112
56,12,1225827.7030700122
56,13,1197977.249245014
56,14,1031720.796610012
56,15,1014895.8381200117
56,16,1075657.427435013
56,17,1165224.2894800147
56,18,1155044.7376100142
56,19,1230507.0684100138
56,20,1074028.4543250138
56,21,1179920.2561850138
56,22,1179314.477440014
56,23,1136614.8845850143
56,24,1104575.5613450152
56,25,1017772.4309100149
56,26,1072816.2965450152
56,27,1058959.269195014
56,28,1122451.3884250168
56,29,1146770.8246950177
56,30,1146770.8246950177
56,31,1146770.8246950177
56,32,1178803.3117350168
56,33,1286510.9191350164
56,34,1277194.4428550168
56,35,1252819.9849100164
56,36,1235413.0006750205
56,37,1083961.3325100157
56,38,1112559.5559500172
56,39,1138988.0788300172
56,40,1102109.619520017
56,41,1160007.0458350186
56,42,1283020.3299750173
56,43,1354694.5936950187
56,44,1420382.01875002
56,45,1368657.5119750202
56,46,1305174.2423750197
56,47,1420202.1485700223
56,48,1420202.1485700223
56,49,1404339.847075022
56,50,1365798.690655023
56,51,1269713.983540021
56,52,1116396.33673002
56,53,1083529.7477850185
56,54,1117745.9149100175
56,55,1109016.3602400208
56,56,1092259.2536050198
56,57,1063192.5512350202
56,58,1069680.1587550205
56,59,1043708.4127450217
56,60,1043708.4127450217
56,61,1063343.0757150208
56,62,1065704.5170600233
56,63,1142974.7536100245
56,64,1111148.0065950244
56,65,1128896.3168050246
56,66,1277882.4671600277
56,67,1281541.2719350278
56,68,1254024.8360850273
56,69,1156450.8729650257
56,70,1213895.5214650275
56,71,1224652.9333800278
56,72,1191815.1830750317
56,73,1210104.8487900298
56,74,1284904.8205250308
56,75,1284904.8205250308
56,76,1293567.051765031
56,77,1297545.7301150332
56,78,1309069.9485750326
56,79,1215504.905595028
56,80,1198242.637360028
56,81,1378219.1276050357
56,82,1366553.622795032
56,83,1422191.36718003
56,84,1530608.1630550364
56,85,1481122.9012100357
56,86,1481122.9012100357
56,87,1472266.6957000387
56,88,1573330.9410850436
56,89,1479605.5190000378
56,90,1511106.7990050402
57,10,1438032.9231450122
57,11,1393616.7637250116
57,12,1372945.5945950118
57,13,1342647.6474200136
57,14,1155429.1644200112
57,15,1136865.5140700138
57,16,1203673.099750015
57,17,1304489.5443900137
57,18,1293148.2261050143
57,19,1378850.0050250168
57,20,1202108.3641950148
57,21,1319228.3607000157
57,22,1318708.2628450156
57,23,1271172.004540015
57,24,1235157.1661100166
57,25,1138270.140830017
57,26,1200622.9857050166
57,27,1186328.3367900152
57,28,1256637.6273700194
57,29,1283911.7037900193
57,30,1283911.7037900193
57,31,1283911.7037900193
57,32,1317928.900835019
57,33,1440168.1604100165
57,34,1427890.5983700184
