,real,predict,ratio
2018-03-27,2747.59,2734.2310883847863,
2018-03-28,2694.83,2753.90788775312,
2018-03-29,2738.79,2670.8126410911764,
2018-03-30,2722.15,2741.170828340377,
2018-04-02,2711.37,2713.3097441412515,
2018-04-03,2697.27,2705.9364701972218,
2018-04-04,2702.37,2698.332244828232,
2018-04-09,2715.73,2716.576374457163,
2018-04-10,2780.8,2717.897558899802,
2018-04-11,2785.34,2780.1782378266857,
2018-04-12,2749.7,2781.484893601387,
2018-04-13,2726.4,2738.619166341337,
2018-04-16,2664.7,2735.1247864970555,
2018-04-17,2635.7,2662.758248696483,
2018-04-18,2653.77,2635.2574188473386,
2018-04-19,2682.55,2655.3424401945435,
2018-04-20,2647.38,2668.832570143305,
2018-04-23,2664.92,2642.5422769000115,
2018-04-24,2722.85,2662.5113556103634,
2018-04-25,2702.98,2727.7793118713175,
2018-04-26,2666.02,2696.1890813115033,
2018-04-27,2653.54,2669.8349235623396,
2018-05-02,2652.73,2650.0885373117294,
2018-05-03,2663.98,2635.44354084462,
2018-05-04,2646.35,2641.760497638756,
2018-05-07,2683.85,2644.6238628331844,
2018-05-08,2722.88,2677.917666043216,
2018-05-09,2717.24,2723.221625621928,
2018-05-10,2729.4,2711.2682042995257,
2018-05-11,2724.72,2723.139610665031,
2018-05-14,2753.54,2724.5533781275853,
2018-05-15,2750.83,2751.771775358426,
2018-05-16,2716.78,2745.542983298338,
2018-05-17,2700.88,2714.0188308326537,
2018-05-18,2740.53,2694.3192455296257,
2018-05-21,2745.8,2738.4595732421085,
2018-05-22,2728.0,2741.862328517442,
2018-05-23,2683.69,2715.817536399988,
2018-05-24,2665.68,2684.7478983822098,
2018-05-25,2661.29,2663.8694596836435,
2018-05-28,2673.2,2654.594867057574,
2018-05-29,2663.4,2674.6395054752156,
2018-05-30,2605.9,2661.9879449325035,
2018-05-31,2658.29,2598.884788496689,
2018-06-01,2647.19,2669.8982486960795,
2018-06-04,2694.58,2637.55612298676,
2018-06-05,2707.02,2691.9474126884816,
2018-06-06,2692.18,2700.7404967065513,
2018-06-07,2695.24,2684.5088129134547,
2018-06-08,2652.08,2692.9000884868174,
2018-06-11,2660.41,2651.3882739998253,
2018-06-12,2687.7,2665.092979576313,
2018-06-13,2671.63,2681.735254188553,
2018-06-14,2671.3,2655.4407532501145,
2018-06-15,2667.98,2669.087592250248,
2018-06-19,2599.78,2671.217284367054,
2018-06-20,2598.33,2601.0844706003104,
2018-06-21,2579.05,2603.54796123481,
2018-06-22,2583.71,2583.405248493132,
2018-06-25,2536.46,2563.6739101655344,
2018-06-26,2506.72,2540.95261790082,
2018-06-27,2452.64,2498.6574021738793,
2018-06-28,2425.18,2447.91248045804,
2018-06-29,2479.91,2421.8724788307386,
2018-07-02,2386.38,2485.4287381332197,
2018-07-03,2388.98,2382.5653872368325,
2018-07-04,2368.43,2377.9516761278,
2018-07-05,2374.36,2351.4263995500237,
2018-07-06,2402.62,2367.653894307187,
2018-07-09,2471.29,2413.6339645033554,
2018-07-10,2471.23,2476.0347129208294,
2018-07-11,2432.28,2451.6586706376206,
2018-07-12,2474.62,2411.325542781306,
2018-07-13,2476.86,2493.004985572558,
2018-07-16,2448.76,2471.66107102089,
2018-07-17,2430.44,2431.8236315039326,
2018-07-18,2420.76,2434.37122721511,
2018-07-19,2426.16,2419.3273227795175,
2018-07-20,2493.76,2427.853958407077,
2018-07-23,2526.81,2504.4369966590284,
2018-07-24,2563.58,2529.191178605617,
2018-07-25,2563.69,2558.6416581402686,
2018-07-26,2530.99,2558.7307760640474,
2018-07-27,2525.09,2539.521797968258,
2018-07-30,2541.31,2524.9102274091733,
2018-07-31,2545.12,2539.2243071624225,
2018-08-01,2490.25,2542.1790599840074,
2018-08-02,2440.31,2501.150209400532,
2018-08-03,2413.5,2432.1261596739287,
2018-08-06,2406.54,2411.7126471583006,
2018-08-07,2479.78,2404.1593180569243,
2018-08-08,2447.0,2494.9224948074675,
2018-08-09,2504.62,2447.3986246099275,
2018-08-10,2503.21,2503.932621248658,
2018-08-13,2478.51,2504.662092715508,
2018-08-14,2469.2,2452.744505895972,
2018-08-15,2408.72,2473.134337545342,
2018-08-16,2405.16,2397.9770721655273,
2018-08-17,2374.17,2403.1004978917713,
2018-08-20,2409.13,2378.8980322828083,
2018-08-21,2452.38,2395.4970823093804,
2018-08-22,2450.15,2453.072644784165,
2018-08-23,2461.07,2450.5663699542156,
2018-08-24,2472.0,2459.0543318416894,
2018-08-27,2522.34,2470.992731404629,
2018-08-28,2511.15,2526.4994606824475,
2018-08-29,2503.48,2501.174423472503,
2018-08-30,2479.21,2503.8208257889364,
2018-08-31,2474.48,2487.439127509222,
2018-09-03,2465.88,2476.758849415473,
2018-09-04,2500.44,2462.142671072787,
2018-09-05,2441.23,2502.1673361750945,
2018-09-06,2416.03,2434.9890756193113,
2018-09-07,2437.68,2411.147764018002,
2018-09-10,2413.43,2444.6577251255744,
2018-09-11,2398.77,2413.16881882608,
2018-09-12,2381.39,2402.54363720525,
2018-09-13,2415.31,2385.044408226444,
2018-09-14,2425.42,2419.0731854863006,
2018-09-17,2399.88,2414.787674270978,
2018-09-18,2458.77,2392.423673853295,
2018-09-19,2487.08,2461.719931336271,
2018-09-20,2487.42,2487.937748461721,
2018-09-21,2573.6,2482.742842590947,
2018-09-25,2547.79,2572.90370407164,
2018-09-26,2582.77,2549.214403498231,
2018-09-27,2575.45,2586.4084312853743,
2018-09-28,2606.67,2569.7054576911687,
2018-10-08,2486.82,2615.6431508563214,
2018-10-09,2491.66,2476.742047140375,
2018-10-10,2494.06,2506.9090685816514,
2018-10-11,2390.5,2486.034830811991,
2018-10-12,2444.13,2377.946211801392,
2018-10-15,2412.48,2470.7969125341874,
2018-10-16,2415.49,2399.8966989248415,
2018-10-17,2429.21,2417.749685328642,
2018-10-18,2369.07,2436.880178207709,
2018-10-19,2446.32,2360.214639173929,
2018-10-22,2540.15,2451.29130827648,
2018-10-23,2464.81,2551.323164140105,
2018-10-24,2477.49,2447.674199989343,
2018-10-25,2485.1,2490.523652751053,
2018-10-26,2468.91,2490.762618737883,
2018-10-29,2389.58,2485.2284937186746,
2018-10-30,2415.65,2383.743985935891,
2018-10-31,2451.12,2423.8830223784266,
2018-11-01,2460.16,2453.6369694203763,
2018-11-02,2542.77,2463.2821524569254,
2018-11-05,2511.59,2559.760904217229,
2018-11-06,2499.68,2497.8930181964074,
2018-11-07,2482.33,2497.0503599734616,
2018-11-08,2486.0,2473.839706785687,
2018-11-09,2434.21,2479.999287306192,
2018-11-12,2444.97,2428.0207306935527,
2018-11-13,2462.97,2450.3260491377846,
2018-11-14,2429.99,2462.4218910231602,
2018-11-15,2459.14,2433.828558914696,
2018-11-16,2461.44,2446.8143111395448,
2018-11-19,2492.08,2463.546859540704,
