shortMA,mediumMA,longMA,netAsset
2,16,148,8880229.066025091
3,16,148,10159110.410715088
4,16,148,8400426.165490078
5,16,148,8463556.268720062
6,16,148,8271586.589555057
7,16,148,7198186.67930505
8,16,148,5870380.147580043
1,17,148,10814633.464875115
2,17,148,9812905.274990093
3,17,148,11535081.328370089
4,17,148,7620374.341360063
5,17,148,7307482.317985054
6,17,148,6897778.908255058
7,17,148,6446886.981755047
8,17,148,6401102.84139506
1,18,148,9240038.706305088
2,18,148,10340024.386240097
3,18,148,11102844.836645074
4,18,148,6599802.991470053
5,18,148,7730349.021170069
6,18,148,7159539.587115056
7,18,148,6904271.178745045
8,18,148,6022394.016905045
1,19,148,9414025.137665102
2,19,148,11237389.05940507
3,19,148,10976545.932675086
4,19,148,7486869.127090051
5,19,148,8264245.909180063
6,19,148,6816200.656005053
7,19,148,7144017.202535049
8,19,148,7057028.700960055
1,20,148,8367958.499425096
2,20,148,11724241.918805094
3,20,148,9640556.840375068
4,20,148,7117683.550485046
5,20,148,8712082.05544507
6,20,148,6035682.405805044
7,20,148,6724981.633180043
8,20,148,6931314.539090054
1,21,148,7233676.291995079
2,21,148,10138164.728400081
3,21,148,8838908.485765079
4,21,148,6873746.56518005
5,21,148,7671692.020235057
6,21,148,5964391.940625044
7,21,148,7339413.115885053
8,21,148,7361124.366290043
1,5,149,2765756.5808100705
2,5,149,5583482.022525106
3,5,149,6685989.908835135
4,5,149,8854593.219340162
5,5,149,1000000.0
6,5,149,1197723.0579300334
7,5,149,1873127.3751500377
8,5,149,1903242.7492800301
1,6,149,4580717.058230087
2,6,149,6718834.941300109
3,6,149,7951301.099080111
4,6,149,6116336.804595106
5,6,149,6069598.092875125
6,6,149,1000000.0
7,6,149,2719627.886565056
8,6,149,1543749.8291650286
1,7,149,4138757.505885085
2,7,149,6022601.472530093
3,7,149,7011051.195870085
4,7,149,5486695.229735064
5,7,149,4371810.505140072
6,7,149,2769178.993620065
7,7,149,1000000.0
8,7,149,1353758.18592003
1,8,149,3724291.2146800747
2,8,149,6439721.425145081
3,8,149,7348485.308685078
4,8,149,6272857.020485081
5,8,149,4563860.728610058
6,8,149,5453009.669270079
7,8,149,5680457.662365109
8,8,149,1000000.0
1,9,149,3481351.3191600707
2,9,149,6305630.65870508
3,9,149,6737596.958900086
4,9,149,6849635.236200078
5,9,149,4646447.5579900555
6,9,149,4824369.051540061
7,9,149,5750881.328755074
8,9,149,5318390.763695077
1,10,149,4130391.2853450836
2,10,149,6482124.207055081
3,10,149,6485080.119365072
4,10,149,6916742.401805062
5,10,149,5767911.847650063
6,10,149,5965215.515785057
7,10,149,5866766.422050064
8,10,149,6527690.785245078
1,11,149,4167712.1328850766
2,11,149,6494855.3732850915
3,11,149,7785000.939465077
4,11,149,7524068.85761506
5,11,149,7202472.953195067
6,11,149,7913191.005500084
7,11,149,8380013.51298509
8,11,149,5921423.223450064
1,12,149,6313495.832845082
2,12,149,7570493.727060086
3,12,149,9974640.368675074
4,12,149,7279087.986740061
5,12,149,8144532.669030069
6,12,149,9765183.388750082
7,12,149,8356850.984880067
8,12,149,7097898.83535008
1,13,149,6951365.665450088
2,13,149,8529586.196525106
3,13,149,10335379.194240091
4,13,149,7546297.262895052
5,13,149,8566273.020090057
6,13,149,8457306.708575066
7,13,149,7954629.380550055
8,13,149,6617608.449825062
1,14,149,7769264.046655092
2,14,149,9451294.35249009
3,14,149,8619981.151510077
4,14,149,6963604.781525053
5,14,149,6434871.980850047
6,14,149,8325478.668245054
7,14,149,7323044.355540071
8,14,149,6503499.327810058
1,15,149,9552002.825785121
2,15,149,9308768.944625083
3,15,149,7437061.114045053
4,15,149,6910193.741015051
5,15,149,7573276.626755062
6,15,149,8688133.92749505
7,15,149,7442523.703850049
8,15,149,6371557.340900051
1,16,149,9720691.11404011
2,16,149,8304190.169515096
3,16,149,9500352.25901507
4,16,149,7857081.025740059
5,16,149,7914108.628235052
6,16,149,7734504.220340042
7,16,149,6731024.288405049
8,16,149,5539293.41637505
1,17,149,10549465.859030107
2,17,149,9175994.92663508
3,17,149,10787084.892085068
4,17,149,7125517.878055059
5,17,149,6833998.477410052
6,17,149,6451050.705580055
7,17,149,6029203.203345047
8,17,149,6040398.209220046
1,18,149,8640608.486800082
2,18,149,9669475.519275073
3,18,149,10384199.099865077
4,18,149,6171226.620930054
5,18,149,7229496.36331506
6,18,149,6695265.2996700425
7,18,149,6455292.251910052
8,18,149,5675656.446670049
1,19,149,8801754.299610104
2,19,149,10506148.078030096
3,19,149,10264220.882815087
4,19,149,7000698.878480044
5,19,149,7727340.685035059
6,19,149,6374040.134010042
7,19,149,6681983.563680042
8,19,149,6650883.4845600445
1,20,149,7824344.237135096
2,20,149,10962641.529745072
3,20,149,9014993.391360078
4,20,149,6656926.437495051
5,20,149,8145933.071995066
6,20,149,5644290.694630035
7,20,149,6289176.937515035
8,20,149,6532456.609530048
1,21,149,6765327.866700067
2,21,149,9479216.50152509
3,21,149,8254080.3029250605
4,21,149,6419680.3281850545
5,21,149,7173786.177115053
6,21,149,5577577.471895034
7,21,149,6855023.142255041
8,21,149,6874668.80583005
1,5,150,2698607.012890065
2,5,150,5447241.418765108
3,5,150,6570401.932595114
4,5,150,8703112.090275146
5,5,150,1000000.0
6,5,150,1257501.7898800303
7,5,150,1944040.786565037
8,5,150,1920985.9044750326
1,6,150,4469485.72007009
2,6,150,6555306.185640118
3,6,150,7813514.459615125
4,6,150,6005212.296330095
5,6,150,5915902.131090123
6,6,150,1000000.0
7,6,150,2748484.497380054
8,6,150,1558947.6401700275
1,7,150,4038015.0291150813
2,7,150,5869368.593580088
3,7,150,6883200.636235086
4,7,150,5389222.244150064
5,7,150,4294387.224515053
6,7,150,2791376.541890066
7,7,150,1000000.0
8,7,150,1361251.8223650276
1,8,150,3724291.2146800747
2,8,150,6279390.368645078
3,8,150,7405961.0041350825
4,8,150,6322154.151325079
5,8,150,4598332.052665055
6,8,150,5496141.648045078
7,8,150,5767286.091710104
8,8,150,1000000.0
1,9,150,3483316.683835069
2,9,150,6354513.407935087
3,9,150,6791051.92678509
4,9,150,6903798.496915072
5,9,150,4682837.601280056
6,9,150,4863702.873820056
7,9,150,5836275.72545508
8,9,150,5393415.503795075
1,10,150,4131782.667205081
2,10,150,6532784.185510104
3,10,150,6535676.53535007
4,10,150,6971696.571270067
5,10,150,5812940.829765069
6,10,150,6012059.657345059
7,10,150,5913665.903480061
8,10,150,6619481.668410086
1,11,150,4171809.2215000703
2,11,150,6547144.1449150955
3,11,150,7846689.390020078
4,11,150,7583226.360770074
5,11,150,7259469.087855072
6,11,150,7974206.076615065
7,11,150,8447304.041360091
8,11,150,6005210.3537250655
1,12,150,6316354.810635086
2,12,150,7630012.54379509
3,12,150,10052880.502515076
4,12,150,7337391.239270062
5,12,150,8208233.812480066
6,12,150,9841680.897465084
7,12,150,8424194.667695068
8,12,150,7152636.681260084
1,13,150,6956058.744240087
2,13,150,8598842.757380087
3,13,150,10416717.857585082
4,13,150,7604529.024660061
5,13,150,8634403.068350062
6,13,150,8523638.796165068
7,13,150,8016897.496005073
8,13,150,6671249.351715061
1,14,150,7773982.091560089
2,14,150,9526473.2879051
3,14,150,8687769.455115078
4,14,150,7016161.498455058
5,14,150,6484590.994680054
6,14,150,8392833.334065069
7,14,150,7381258.776390058
8,14,150,6555096.3684000615
1,15,150,9559939.623705123
2,15,150,9381376.449270085
3,15,150,7495284.0059700515
4,15,150,6964756.98978506
5,15,150,7634047.035795066
6,15,150,8756113.322265053
7,15,150,7501264.792885056
8,15,150,6420987.776290051
1,16,150,9727108.30842511
2,16,150,8370116.323040077
3,16,150,9575314.368765088
4,16,150,7919963.959660066
5,16,150,7976899.319375067
6,16,150,7794907.752150044
7,16,150,6784441.695400044
8,16,150,5589435.019255051
1,17,150,10555731.670285126
2,17,150,9248592.905800087
3,17,150,10871910.945980074
4,17,150,7181490.3838550635
5,17,150,6886998.79889505
6,17,150,6501556.963650053
7,17,150,6076538.227510041
8,17,150,6094329.377405046
1,18,150,8646741.02400509
2,18,150,9676244.828530086
3,18,150,10465299.255740067
4,18,150,6220761.282470048
5,18,150,7285822.5231650565
6,18,150,6748560.355595043
7,18,150,6513462.296260044
8,18,150,5679268.123590044
1,19,150,8806283.518170098
2,19,150,10512542.953570087
3,19,150,10345430.859925078
4,19,150,7056228.817860051
5,19,150,7788528.268650059
6,19,150,6423967.756840046
7,19,150,6742879.586240041
8,19,150,6654944.495120045
1,20,150,7829103.614285088
2,20,150,10969822.619200092
3,20,150,9087616.220100068
4,20,150,6709255.662220048
5,20,150,8210627.996940063
6,20,150,5725940.252860036
7,20,150,6385286.583750038
8,20,150,6578833.709165048
1,21,150,6769257.864810073
2,21,150,9485681.720300077
3,21,150,8319463.2475950625
4,21,150,6470906.175050052
5,21,150,7275734.660845049
6,21,150,5657818.866165038
7,21,150,6950635.284265039
8,21,150,6922808.886660043
1,5,151,2666606.167710072
2,5,151,5436154.7663051
3,5,151,6565482.237270116
4,5,151,8693458.79178017
5,5,151,1000000.0
6,5,151,1256196.427245032
7,5,151,1941580.1712850365
8,5,151,1919653.744565032
1,6,151,4464196.072370095
2,6,151,6548463.970740115
3,6,151,7806702.748670117
4,6,151,5999430.42778509
5,6,151,5910217.817210128
6,6,151,1000000.0
7,6,151,2695558.9281700556
8,6,151,1557431.4909300278
1,7,151,4034255.697315076
2,7,151,5864699.318785095
3,7,151,6877704.284750095
4,7,151,5385057.920145068
5,7,151,4290280.066960074
6,7,151,2843786.501035062
7,7,151,1000000.0
8,7,151,1360277.8885600271
1,8,151,3720503.5545900716
2,8,151,6273550.947230093
3,8,151,7400126.087950082
4,8,151,6316241.779765075
5,8,151,4593557.091500052
6,8,151,5490576.520065065
7,8,151,5761913.962640101
8,8,151,1000000.0
1,9,151,3480031.735445067
2,9,151,6348820.027225089
3,9,151,6783175.942450079
4,9,151,6896677.74458507
5,9,151,4679036.867725063
6,9,151,4858076.124735073
7,9,151,5831062.688995069
8,9,151,5388632.097420068
1,10,151,4128735.1422850736
2,10,151,6526002.023810104
3,10,151,6528535.658985066
4,10,151,6964421.954470067
5,10,151,5808382.625515063
6,10,151,6005143.669075056
7,10,151,5908743.286600055
8,10,151,6613549.819030079
1,11,151,4168108.576220074
2,11,151,6540523.133265073
3,11,151,7838090.784945077
4,11,151,7576786.508100059
5,11,151,7251192.987835068
6,11,151,7967481.762610064
7,11,151,8439000.704530085
8,11,151,5993049.926115056
1,12,151,6311245.944975087
2,12,151,7621647.466450082
3,12,151,10042776.176845064
4,12,151,7329875.644160055
5,12,151,8200919.036705067
6,12,151,9833005.037885085
7,12,151,8405400.199515076
8,12,151,7138298.703485077
1,13,151,6949656.582175097
2,13,151,8589375.907075102
3,13,151,10406820.383745082
4,13,151,7598327.657260064
5,13,151,8625675.860025063
6,13,151,8506768.004380058
7,13,151,8002353.1797050685
8,13,151,6590870.013460056
1,14,151,7765969.675150093
2,14,151,9516833.778485106
3,14,151,8678752.151310079
4,14,151,7009197.820635055
5,14,151,6479243.426705053
6,14,151,8375610.015045065
7,14,151,7367360.635420067
8,14,151,6482944.318980058
1,15,151,9549729.593500117
2,15,151,9372410.17238509
3,15,151,7488596.121465059
4,15,151,6958505.321230058
5,15,151,7625031.728930052
6,15,151,8738623.026640067
7,15,151,7411547.144930054
8,15,151,6351467.896170042
1,16,151,9718038.749540104
2,16,151,8361124.832075072
3,16,151,9565201.624940064
4,16,151,7910623.075480072
5,16,151,7962232.689820052
6,16,151,7780738.058110049
7,16,151,6711187.708865057
8,16,151,5529292.917325045
1,17,151,10545538.704095123
2,17,151,9239460.714430066
3,17,151,10860832.713785082
4,17,151,7174556.8587150555
5,17,151,6880731.251550058
6,17,151,6431624.5526050525
7,17,151,6011081.136930045
8,17,151,6028232.412670046
1,18,151,8637571.992295077
2,18,151,9665530.63089508
3,18,151,10455641.294160062
4,18,151,6214133.548940048
5,18,151,7279467.421540059
6,18,151,6674384.606510043
7,18,151,6442544.828080046
8,18,151,5564568.4995350465
1,19,151,8703823.089190101
2,19,151,10503022.054515064
3,19,151,10336008.592650097
4,19,151,7043021.735010049
5,19,151,7780621.569050048
6,19,151,6294880.043070041
7,19,151,6605995.113855044
8,19,151,6521708.830835044
1,20,151,7737458.32974508
2,20,151,10959733.10117008
3,20,151,9078291.561210066
4,20,151,6695146.869520052
5,20,151,8121328.126415062
6,20,151,5611170.426065046
7,20,151,6257640.287520049
8,20,151,6446070.480920044
1,21,151,6689294.454355078
2,21,151,9475444.769840075
3,21,151,8312445.592560063
4,21,151,6465551.44142005
5,21,151,7197207.184365044
6,21,151,5544650.640340037
7,21,151,6812482.69437004
8,21,151,6784265.067245043
1,5,152,2665479.5995650734
2,5,152,5482508.064915098
3,5,152,6595569.475100117
4,5,152,8736104.785295174
5,5,152,1000000.0
6,5,152,1189928.521570034
7,5,152,1849127.9806200357
8,5,152,1827746.1141250285
1,6,152,4463960.827910093
2,6,152,6603225.139650121
3,6,152,7844451.037215111
4,6,152,6035549.835585098
5,6,152,5944072.937025126
6,6,152,1000000.0
7,6,152,2566091.2534150537
8,6,152,1483119.5970850284
1,7,152,4034255.697315076
2,7,152,5864699.318785095
3,7,152,6911404.821925078
4,7,152,5416140.457445067
5,7,152,4290280.066960074
6,7,152,2843786.501035062
7,7,152,1000000.0
8,7,152,1295468.663260031
1,8,152,3720503.5545900716
2,8,152,6273550.947230093
3,8,152,7442487.6183750825
4,8,152,6316241.779765075
5,8,152,4593557.091500052
6,8,152,5490576.520065065
7,8,152,5761913.962640101
8,8,152,1000000.0
1,9,152,3480031.735445067
2,9,152,6348820.027225089
3,9,152,6817159.0937700765
4,9,152,6896677.74458507
5,9,152,4679036.867725063
6,9,152,4858076.124735073
7,9,152,5831062.688995069
8,9,152,5388632.097420068
1,10,152,4128735.1422850736
2,10,152,6526002.023810104
3,10,152,6560661.331225083
4,10,152,6964421.954470067
5,10,152,5808382.625515063
6,10,152,6005143.669075056
7,10,152,5908743.286600055
8,10,152,6662235.808165073
1,11,152,4168108.576220074
2,11,152,6589339.807085093
3,11,152,7875815.286950083
4,11,152,7576786.508100059
5,11,152,7251192.987835068
6,11,152,8026688.913965069
7,11,152,8501052.64849509
8,11,152,6037753.534950067
1,12,152,6311245.944975087
2,12,152,7679925.536500085
3,12,152,10168253.42727508
4,12,152,7329875.644160055
5,12,152,8261632.418850065
6,12,152,9907343.363750082
7,12,152,8471036.60247508
8,12,152,7192319.641160081
1,13,152,7002422.203830099
2,13,152,8654702.355755096
3,13,152,10537431.160010086
4,13,152,7655336.349920066
5,13,152,8691183.42594006
6,13,152,8571473.693925051
7,13,152,8063473.09778508
8,13,152,6673459.293515058
1,14,152,7824538.230235102
2,14,152,9589488.818555094
3,14,152,8787490.520820074
4,14,152,7097899.931885064
5,14,152,6528220.892745057
6,14,152,8436600.480480058
7,14,152,7421461.177850074
8,14,152,6564382.302860063
1,15,152,9620521.41026511
2,15,152,9441949.543585088
3,15,152,7581318.420360057
4,15,152,7044994.210910056
5,15,152,7719531.175375056
6,15,152,8804451.486530045
7,15,152,7504543.405850046
8,15,152,6430322.531425047
1,16,152,9790114.961765112
2,16,152,8423488.591685086
3,16,152,9684607.69132507
4,16,152,8008457.936295069
5,16,152,8068788.724260053
6,16,152,7838608.154755044
7,16,152,6794006.26554505
8,16,152,5597636.644325049
1,17,152,10624721.38246511
2,17,152,9310618.362100089
3,17,152,10996338.05355509
4,17,152,7264312.405840052
5,17,152,6973063.122305056
6,17,152,6479639.766230049
7,17,152,6085481.529175042
8,17,152,6104018.761355053
1,18,152,8703129.191660082
2,18,152,9738934.585375087
3,18,152,10584887.51425507
4,18,152,6292378.024485051
5,18,152,7334518.148635054
6,18,152,6724771.315895047
7,18,152,6522111.215475035
8,18,152,5632904.954110041
1,19,152,8768748.454705095
2,19,152,10582869.566075087
3,19,152,10463483.755680086
4,19,152,7129491.319085055
5,19,152,7839008.874435045
6,19,152,6342159.1553800395
7,19,152,6689217.311605045
8,19,152,6603563.906870045
1,20,152,7795174.94623509
2,20,152,11041736.028500082
3,20,152,9191352.101340069
4,20,152,6785737.378340049
5,20,152,8182214.874825053
6,20,152,5653400.342955039
7,20,152,6334754.006565042
8,20,152,6527159.021110042
1,21,152,6739222.598015081
2,21,152,9548227.37699508
3,21,152,8415024.909575062
4,21,152,6551020.913335047
5,21,152,7252206.220160049
6,21,152,5586410.394455038
7,21,152,6864589.211495043
8,21,152,6868587.302550043
1,5,153,2538343.3056750684
2,5,153,5222471.078235103
3,5,153,6282933.492595116
4,5,153,8480649.115180159
5,5,153,1000000.0
6,5,153,1070756.6983550326
7,5,153,1633183.4415650354
8,5,153,1668278.850535028
1,6,153,4253125.016245089
2,6,153,6290170.077610113
3,6,153,7472206.318660105
4,6,153,5746446.0309950905
5,6,153,5851593.635615123
6,6,153,1000000.0
7,6,153,2240012.7267600494
8,6,153,1337391.585840028
1,7,153,3840198.6012950726
2,7,153,5584159.015050082
3,7,153,6702827.730835098
4,7,153,5252673.166425059
5,7,153,4301413.361300073
6,7,153,2884818.6339000617
7,7,153,1000000.0
8,7,153,1165184.4802400272
1,8,153,3543944.285380061
2,8,153,5974553.241570071
3,8,153,7220277.92149509
4,8,153,6132444.032995064
5,8,153,4461922.140855051
6,8,153,5395685.4345500795
7,8,153,5662585.014310106
8,8,153,1000000.0
1,9,153,3314993.3554900717
2,9,153,6047444.636120074
3,9,153,6612759.959170087
4,9,153,6696366.2219800735
5,9,153,4599349.446545061
6,9,153,4773800.454410061
7,9,153,5731073.736705071
8,9,153,5295483.245070077
1,10,153,3931843.3141350793
2,10,153,6216095.0890800785
3,10,153,6361826.877330066
4,10,153,6761311.609750059
5,10,153,5707740.017900059
6,10,153,5901794.68373506
7,10,153,5805400.319185063
8,10,153,6546472.624190074
1,11,153,3967730.629900058
2,11,153,6276455.298775084
3,11,153,7638649.085360071
4,11,153,7356010.020650065
5,11,153,7126021.48697007
6,11,153,7888783.343000075
7,11,153,8355666.460870071
8,11,153,5935173.008500067
1,12,153,6090286.22578009
2,12,153,7316546.284315066
3,12,153,9871153.970505068
4,12,153,7116266.618505059
5,12,153,8117639.162095068
6,12,153,9735634.705585074
7,12,153,8325538.229415073
8,12,153,7067953.285485058
1,13,153,6756524.5777451
2,13,153,8240830.386445087
3,13,153,10228898.14974509
4,13,153,7522171.536020058
5,13,153,8539404.559980053
6,13,153,8424736.947490064
7,13,153,7924131.974965058
8,13,153,6565147.113290067
1,14,153,7551453.200060107
2,14,153,9253567.209375089
3,14,153,8635440.315680075
4,14,153,6983110.149100052
5,14,153,6413645.61651505
6,14,153,8301041.953060062
7,14,153,7301612.701090058
8,14,153,6470408.129290054
1,15,153,9285100.290170105
2,15,153,9112398.283570083
3,15,153,7316883.663445056
4,15,153,6798507.743315064
5,15,153,7449808.371750062
6,15,153,8497517.372315053
7,15,153,7240849.649675053
8,15,153,6219657.1900600465
1,16,153,9448610.63633012
2,16,153,8129451.435180087
3,16,153,9344480.20465007
4,16,153,7728765.493425058
5,16,153,7786509.08291005
6,16,153,7564703.808400051
7,16,153,6569881.969775047
8,16,153,5413517.2505800435
1,17,153,10252166.549690116
2,17,153,8982495.681630086
3,17,153,10612983.097550094
4,17,153,7011213.392700053
5,17,153,6744499.770980044
6,17,153,6265834.606050049
7,17,153,5886206.326360032
8,17,153,6095303.046520045
1,18,153,8399880.849115083
2,18,153,9398369.213920094
3,18,153,10215424.139900075
4,18,153,6072528.427105039
5,18,153,7323053.69446505
6,18,153,6715558.850520046
7,18,153,6307532.800360043
8,18,153,5626211.002210044
1,19,153,8460657.760735089
2,19,153,10077408.028230075
3,19,153,10290479.274305062
4,19,153,7104707.8733600415
5,19,153,7827353.245450044
6,19,153,6334033.681810046
7,19,153,6679845.353975041
8,19,153,6594520.880765042
1,20,153,7522467.48467008
2,20,153,10517333.803395083
3,20,153,9039894.625285069
4,20,153,6679956.070335045
5,20,153,8170806.978985064
6,20,153,5645537.0912550455
7,20,153,6325991.276420039
8,20,153,6517613.041000046
1,21,153,6418882.113630078
2,21,153,9389447.298615068
3,21,153,8276231.46570006
4,21,153,6457260.100060055
5,21,153,7242858.997560053
6,21,153,5578485.067850036
7,21,153,6855240.457200037
8,21,153,6859862.893980046
1,5,154,2538343.3056750684
2,5,154,5222471.078235103
3,5,154,6282933.492595116
4,5,154,8480649.115180159
5,5,154,1000000.0
6,5,154,1066937.7213000313
7,5,154,1627618.660045035
8,5,154,1649733.5051750266
1,6,154,4253125.016245089
2,6,154,6290170.077610113
3,6,154,7472206.318660105
4,6,154,5746446.0309950905
5,6,154,5815240.011340114
6,6,154,1000000.0
7,6,154,2232422.281570048
8,6,154,1323794.456245026
1,7,154,3840198.6012950726
2,7,154,5584159.015050082
3,7,154,6702827.730835098
4,7,154,5252673.166425059
5,7,154,4275025.40671007
6,7,154,2864112.3282850627
7,7,154,1000000.0
8,7,154,1154567.1947850273
1,8,154,3543944.285380061
2,8,154,5974553.241570071
3,8,154,7220277.92149509
4,8,154,6132444.032995064
5,8,154,4461922.140855051
6,8,154,5395685.4345500795
7,8,154,5662585.014310106
8,8,154,1000000.0
1,9,154,3314993.3554900717
2,9,154,6047444.636120074
3,9,154,6612759.959170087
4,9,154,6696366.2219800735
5,9,154,4599349.446545061
6,9,154,4773800.454410061
7,9,154,5731073.736705071
8,9,154,5295483.245070077
1,10,154,3931843.3141350793
2,10,154,6216095.0890800785
3,10,154,6361826.877330066
4,10,154,6761311.609750059
5,10,154,5707740.017900059
6,10,154,5901794.68373506
7,10,154,5805400.319185063
8,10,154,6546472.624190074
1,11,154,3967730.629900058
2,11,154,6276455.298775084
3,11,154,7638649.085360071
4,11,154,7356010.020650065
5,11,154,7083081.170965058
6,11,154,7888783.343000075
7,11,154,8355666.460870071
8,11,154,5896676.496410059
1,12,154,6090286.22578009
2,12,154,7316546.284315066
3,12,154,9871153.970505068
4,12,154,7116266.618505059
5,12,154,8067752.849840064
6,12,154,9664375.447815076
7,12,154,8265296.020260081
8,12,154,7024208.095790077
1,13,154,6709075.090020097
2,13,154,8240830.386445087
3,13,154,10228898.14974509
4,13,154,7522171.536020058
5,13,154,8485140.089650063
6,13,154,8362614.252925068
7,13,154,7866071.649185058
8,13,154,6517670.912040064
1,14,154,7497459.551725089
2,14,154,9253567.209375089
3,14,154,8635440.315680075
4,14,154,6938842.218685063
5,14,154,6367320.932810054
6,14,154,8241461.969965064
7,14,154,7249083.640230062
8,14,154,6425635.87868005
1,15,154,9219107.090495108
2,15,154,9048188.320350071
3,15,154,7265022.504485058
4,15,154,6750440.246415065
5,15,154,7397435.189965061
6,15,154,8436469.281885054
7,15,154,7189837.879985051
8,15,154,6175417.581405044
1,16,154,9380333.405140102
2,16,154,8071416.033920065
3,16,154,9279297.67318008
4,16,154,7674633.173705068
5,16,154,7729055.985275064
6,16,154,7510687.049935047
7,16,154,6522852.470865045
8,16,154,5375144.426630043
1,17,154,10179397.655515106
2,17,154,8919293.663095081
3,17,154,10536233.283790065
4,17,154,6959880.925605048
5,17,154,6695707.117600054
6,17,154,6221697.500920042
7,17,154,5842566.963475036
8,17,154,6050145.139410054
1,18,154,8337589.485805084
2,18,154,9330862.78771008
3,18,154,10141175.237415057
4,18,154,6028568.359720046
5,18,154,7270756.055620054
6,18,154,6667806.7285550535
7,18,154,6260918.093960035
8,18,154,5586012.630690039
1,19,154,8400798.34820508
2,19,154,10006159.46208508
3,19,154,10216256.242405089
4,19,154,7053411.397600045
5,19,154,7772269.719960054
6,19,154,6288865.386145037
7,19,154,6631920.96935504
8,19,154,6545447.226240038
1,20,154,7468644.546635081
2,20,154,10440713.491925068
3,20,154,8973330.934345057
4,20,154,6633298.086950049
5,20,154,8112544.9202100495
6,20,154,5604304.160095044
7,20,154,6281554.716685042
8,20,154,6471611.802680044
1,21,154,6372265.051790074
2,21,154,9322452.109265067
3,21,154,8216739.462295068
4,21,154,6409797.622115052
5,21,154,7190094.303355045
6,21,154,5537014.301035038
7,21,154,6803213.957625039
8,21,154,6808811.224745044
1,5,155,2538343.3056750684
2,5,155,5261825.049915101
3,5,155,6282933.492595116
4,5,155,8480649.115180159
5,5,155,1000000.0
6,5,155,1075206.5103050335
7,5,155,1638510.934080034
8,5,155,1660719.6596600276
1,6,155,4253125.016245089
2,6,155,6290170.077610113
3,6,155,7472206.318660105
4,6,155,5746446.0309950905
5,6,155,5815240.011340114
6,6,155,1000000.0
7,6,155,2247297.1307650413
8,6,155,1334829.7941400285
1,7,155,3840198.6012950726
2,7,155,5584159.015050082
3,7,155,6702827.730835098
4,7,155,5252673.166425059
5,7,155,4275025.40671007
6,7,155,2864112.3282850627
7,7,155,1000000.0
8,7,155,1164698.3796550266
1,8,155,3543944.285380061
2,8,155,5974553.241570071
3,8,155,7220277.92149509
4,8,155,6132444.032995064
5,8,155,4461922.140855051
6,8,155,5389578.770855074
7,8,155,5656857.082620092
8,8,155,1000000.0
1,9,155,3314993.3554900717
2,9,155,6047444.636120074
3,9,155,6612759.959170087
4,9,155,6696366.2219800735
5,9,155,4599349.446545061
6,9,155,4769138.007585064
7,9,155,5720673.473800075
8,9,155,5284971.559195076
1,10,155,3931843.3141350793
2,10,155,6216095.0890800785
3,10,155,6361826.877330066
4,10,155,6761311.609750059
5,10,155,5707740.017900059
6,10,155,5897739.695130065
7,10,155,5794171.096270063
8,10,155,6546472.624190074
1,11,155,3967730.629900058
2,11,155,6276455.298775084
3,11,155,7638649.085360071
4,11,155,7356010.020650065
5,11,155,7083081.170965058
6,11,155,7888783.343000075
7,11,155,8355666.460870071
8,11,155,5896676.496410059
1,12,155,6090286.22578009
2,12,155,7316546.284315066
3,12,155,9871153.970505068
4,12,155,7116266.618505059
5,12,155,8067752.849840064
6,12,155,9664375.447815076
7,12,155,8265296.020260081
8,12,155,7024208.095790077
1,13,155,6709075.090020097
2,13,155,8240830.386445087
3,13,155,10228898.14974509
4,13,155,7522171.536020058
5,13,155,8485140.089650063
6,13,155,8362614.252925068
7,13,155,7866071.649185058
8,13,155,6517670.912040064
1,14,155,7497459.551725089
2,14,155,9253567.209375089
3,14,155,8635440.315680075
4,14,155,6938842.218685063
5,14,155,6367320.932810054
6,14,155,8241461.969965064
7,14,155,7249083.640230062
8,14,155,6425635.87868005
1,15,155,9219107.090495108
2,15,155,9048188.320350071
3,15,155,7265022.504485058
4,15,155,6750440.246415065
5,15,155,7397435.189965061
6,15,155,8436469.281885054
7,15,155,7189837.879985051
8,15,155,6175417.581405044
1,16,155,9380333.405140102
2,16,155,8071416.033920065
3,16,155,9279297.67318008
4,16,155,7674633.173705068
5,16,155,7729055.985275064
6,16,155,7510687.049935047
7,16,155,6522852.470865045
8,16,155,5375144.426630043
1,17,155,10179397.655515106
2,17,155,8919293.663095081
3,17,155,10536233.283790065
4,17,155,6959880.925605048
5,17,155,6695707.117600054
6,17,155,6221697.500920042
7,17,155,5842566.963475036
8,17,155,6050145.139410054
1,18,155,8337589.485805084
2,18,155,9330862.78771008
3,18,155,10141175.237415057
4,18,155,6028568.359720046
5,18,155,7270756.055620054
6,18,155,6667806.7285550535
7,18,155,6260918.093960035
8,18,155,5586012.630690039
1,19,155,8400798.34820508
2,19,155,10006159.46208508
3,19,155,10216256.242405089
4,19,155,7053411.397600045
5,19,155,7772269.719960054
6,19,155,6282339.117395043
7,19,155,6626559.226670034
8,19,155,6545447.226240038
1,20,155,7468644.546635081
2,20,155,10440713.491925068
3,20,155,8973330.934345057
4,20,155,6633298.086950049
5,20,155,8105121.3578000525
6,20,155,5599746.748820044
7,20,155,6268747.320170039
8,20,155,6458040.993405048
1,21,155,6372265.051790074
2,21,155,9322452.109265067
3,21,155,8216739.462295068
4,21,155,6406523.917055055
