shortMA,mediumMA,longMA,netAsset
7,10,152,3073006.533990018
8,10,152,3296186.731755025
1,11,152,2779732.015150034
2,11,152,4037883.382465033
3,11,152,4365713.010265029
4,11,152,4234165.17574502
5,11,152,4145010.5672050277
6,11,152,3968000.821415021
7,11,152,4648172.855430027
8,11,152,3419640.233875024
1,12,152,4162173.58721503
2,12,152,4621219.495445038
3,12,152,4875229.293190029
4,12,152,4038339.963710018
5,12,152,4174554.215350027
6,12,152,4738574.897755025
7,12,152,4237623.3393900255
8,12,152,3736176.9527900275
1,13,152,4515264.660550031
2,13,152,5138961.417935034
3,13,152,4972226.101660026
4,13,152,3955192.49383502
5,13,152,4022966.7639200212
6,13,152,4258932.52905502
7,13,152,4696120.1192300245
8,13,152,3632783.5556650213
1,14,152,4527360.377185024
2,14,152,5390716.346430034
3,14,152,4336729.140050021
4,14,152,3612484.8978850166
5,14,152,3602137.1596350204
6,14,152,4470803.472060021
7,14,152,4384680.721175031
8,14,152,3872988.6780750207
1,15,152,5082412.301035038
2,15,152,5302256.009235024
3,15,152,3699564.087375014
4,15,152,3948076.3180650147
5,15,152,4263406.1819950165
6,15,152,4463909.186710018
7,15,152,4450558.72070502
8,15,152,3647108.951725021
1,16,152,4853194.209390035
2,16,152,4569685.058620027
3,16,152,4605276.178260022
4,16,152,4663750.040780017
5,16,152,4442316.716550014
6,16,152,3966469.127060016
7,16,152,3800929.446285021
8,16,152,3389531.644805018
1,17,152,4798190.848790035
2,17,152,4693823.244560023
3,17,152,4829142.600870023
4,17,152,4224036.194245018
5,17,152,4341004.107500016
6,17,152,4019351.3326650215
7,17,152,3492460.6761950185
8,17,152,3569728.4176400173
1,18,152,4114152.953170027
2,18,152,4914921.980065027
3,18,152,5309838.167690021
4,18,152,3944664.220520019
5,18,152,4630835.914580018
6,18,152,4127169.033510013
7,18,152,3742345.417420017
8,18,152,3143122.286300014
1,19,152,4473715.196920033
2,19,152,5052489.488130019
3,19,152,5169578.752100033
4,19,152,4120224.293550017
5,19,152,4786290.510210017
6,19,152,3944518.1940250145
7,19,152,3727537.7698300136
8,19,152,3697188.6006250125
1,20,152,4384714.640490027
2,20,152,4988107.293020023
3,20,152,5008569.147450028
4,20,152,4026925.0295050154
5,20,152,4892469.21587502
6,20,152,3625883.3095050175
7,20,152,3470024.6242150185
8,20,152,3772761.4784700144
1,21,152,3873074.9718600246
2,21,152,4941871.157425024
3,21,152,4611983.220160021
4,21,152,4115471.536000016
5,21,152,4538635.456520016
6,21,152,3390668.9831550126
7,21,152,3539979.660600016
8,21,152,3604258.3591200165
1,5,153,1658949.7128200266
2,5,153,3194344.943900038
3,5,153,3233304.7302450407
4,5,153,4478731.353735053
5,5,153,1000000.0
6,5,153,1113477.8120600164
7,5,153,1318270.0493000175
8,5,153,1436515.704025011
1,6,153,2431494.560305025
2,6,153,3824548.3901300407
3,6,153,3916485.2619350245
4,6,153,3226529.1188600357
5,6,153,3525251.721880042
6,6,153,1000000.0
7,6,153,1583001.2858050207
8,6,153,1153746.9512650114
1,7,153,2365909.0529850265
2,7,153,2881319.0428150324
3,7,153,3534072.5881250403
4,7,153,3045983.6153050256
5,7,153,3138843.444445029
6,7,153,2508433.526820026
7,7,153,1000000.0
8,7,153,1104427.6523600123
1,8,153,2379122.0911600296
2,8,153,3312828.253415031
3,8,153,4117722.8167400365
4,8,153,3715028.5888350243
5,8,153,2970264.2956250203
6,8,153,3634388.080835027
7,8,153,3653762.280630032
8,8,153,1000000.0
1,9,153,2291641.105780034
2,9,153,3812880.7085200273
3,9,153,3835998.974370032
4,9,153,4107342.2566350237
5,9,153,3165795.0088000204
6,9,153,3042622.0370050217
7,9,153,3050053.4703800255
8,9,153,2884404.4809800265
1,10,153,2658660.8679200336
2,10,153,4184638.5893550306
3,10,153,3755498.3643250274
4,10,153,3641815.964105015
5,10,153,3882612.5536200204
6,10,153,3216102.869170018
7,10,153,3019936.083880018
8,10,153,3238896.715220023
1,11,153,2647546.7509650234
2,11,153,3845701.5232650363
3,11,153,4233711.959950024
4,11,153,4110789.4345700215
5,11,153,4073556.553065023
6,11,153,3898975.450740024
7,11,153,4568369.926920028
8,11,153,3360692.994950017
1,12,153,4016863.723285033
2,12,153,4402084.649170029
3,12,153,4732998.099270026
4,12,153,3920881.7173000197
5,12,153,4102053.831455026
6,12,153,4656377.33742502
7,12,153,4164991.848135027
8,12,153,3671478.057470022
1,13,153,4357169.259140036
2,13,153,4894218.225445032
3,13,153,4827131.674520027
4,13,153,3886874.803065021
5,13,153,3953040.9258100186
6,13,153,4185716.2205750262
7,13,153,4614911.099730022
8,13,153,3573855.371535021
1,14,153,4369299.429495029
2,14,153,5202323.494810028
3,14,153,4261940.202045026
4,14,153,3553915.7336950162
5,14,153,3539008.8576200167
6,14,153,4398184.199110029
7,14,153,4313502.799230023
8,14,153,3818385.0040950193
1,15,153,4904956.06014503
2,15,153,5117375.275905027
3,15,153,3570079.5170050166
4,15,153,3810354.9558500247
5,15,153,4114357.689105022
6,15,153,4308426.69352502
7,15,153,4295078.724865026
8,15,153,3527651.4616600163
1,16,153,4683432.04692003
2,16,153,4410070.414820027
3,16,153,4444314.724075025
4,16,153,4500679.199800018
5,16,153,4286792.968150017
6,16,153,3827693.413005018
7,16,153,3675915.1127200173
8,16,153,3278467.7091450198
1,17,153,4630030.006610032
2,17,153,4529657.544750028
3,17,153,4660597.45398503
4,17,153,4076888.249055016
5,17,153,4198741.012640015
6,17,153,3886901.500445016
7,17,153,3377819.2907200134
8,17,153,3565016.407900017
1,18,153,3970644.1051800293
2,18,153,4742630.423580028
3,18,153,5124225.553740016
4,18,153,3807209.207230013
5,18,153,4624545.722130016
6,18,153,4121754.4095400134
7,18,153,3619101.0052600135
8,18,153,3139163.5686850143
1,19,153,4316750.916190032
2,19,153,4812131.421525026
3,19,153,5084171.256585026
4,19,153,4105960.0828300146
5,19,153,4779886.662270015
6,19,153,3939308.639155017
7,19,153,3722664.8169100154
8,19,153,3692324.8960250136
1,20,153,4231770.51131002
2,20,153,4750679.991840023
3,20,153,4925710.483640029
4,20,153,3964231.9264600175
5,20,153,4886200.633550021
6,20,153,3620891.612310017
7,20,153,3465452.651945016
8,20,153,3767733.3094300143
1,21,153,3688598.748585022
2,21,153,4860318.099980024
3,21,153,4535811.903240019
4,21,153,4055996.110415021
5,21,153,4532531.745400019
6,21,153,3386256.0083050127
7,21,153,3535301.9125700146
8,21,153,3599334.6333200163
1,5,154,1658949.7128200266
2,5,154,3194344.943900038
3,5,154,3233304.7302450407
4,5,154,4478731.353735053
5,5,154,1000000.0
6,5,154,1113477.8120600164
7,5,154,1318270.0493000175
8,5,154,1426111.5543950116
1,6,154,2431494.560305025
2,6,154,3824548.3901300407
3,6,154,3916485.2619350245
4,6,154,3226529.1188600357
5,6,154,3503484.119690043
6,6,154,1000000.0
7,6,154,1583001.2858050207
8,6,154,1146603.894470013
1,7,154,2365909.0529850265
2,7,154,2881319.0428150324
3,7,154,3534072.5881250403
4,7,154,3045983.6153050256
5,7,154,3119299.024390028
6,7,154,2490325.260785024
7,7,154,1000000.0
8,7,154,1097481.2245900114
1,8,154,2379122.0911600296
2,8,154,3312828.253415031
3,8,154,4117722.8167400365
4,8,154,3715028.5888350243
5,8,154,2970264.2956250203
6,8,154,3634388.080835027
7,8,154,3653762.280630032
8,8,154,1000000.0
1,9,154,2291641.105780034
2,9,154,3812880.7085200273
3,9,154,3835998.974370032
4,9,154,4107342.2566350237
5,9,154,3165795.0088000204
6,9,154,3042622.0370050217
7,9,154,3050053.4703800255
8,9,154,2884404.4809800265
1,10,154,2658660.8679200336
2,10,154,4184638.5893550306
3,10,154,3755498.3643250274
4,10,154,3641815.964105015
5,10,154,3882612.5536200204
6,10,154,3216102.869170018
7,10,154,3019936.083880018
8,10,154,3238896.715220023
1,11,154,2647546.7509650234
2,11,154,3845701.5232650363
3,11,154,4233711.959950024
4,11,154,4110789.4345700215
5,11,154,4048508.1803150186
6,11,154,3898975.450740024
7,11,154,4568369.926920028
8,11,154,3339783.357870018
1,12,154,4016863.723285033
2,12,154,4402084.649170029
3,12,154,4732998.099270026
4,12,154,3920881.7173000197
5,12,154,4076594.746640023
6,12,154,4622938.101245023
7,12,154,4134898.6662500273
8,12,154,3648892.538325025
1,13,154,4326112.904850037
2,13,154,4894218.225445032
3,13,154,4827131.674520027
4,13,154,3886874.803065021
5,13,154,3928451.4794400213
6,13,154,4155528.1888200175
7,13,154,4581855.858350016
8,13,154,3547954.3832000215
1,14,154,4337870.285150025
2,14,154,5202323.494810028
3,14,154,4261940.202045026
4,14,154,3531932.2508400185
5,14,154,3513749.7264750185
6,14,154,4366871.950025023
7,14,154,4282584.313090022
8,14,154,3790926.7534750183
1,15,154,4869737.8772650305
2,15,154,5080835.272290028
3,15,154,3544699.185950018
4,15,154,3782768.734805023
5,15,154,4084818.7094800198
6,15,154,4277596.742480021
7,15,154,4264350.885670022
8,15,154,3502262.1559600173
1,16,154,4649795.067035029
2,16,154,4378401.7259550225
3,16,154,4412386.485305023
4,16,154,4468492.62064502
5,16,154,4256118.504985019
6,16,154,3800197.52446502
7,16,154,3649577.074400018
8,16,154,3254910.1216500197
1,17,154,4596972.443295032
2,17,154,4497134.244570029
3,17,154,4627123.096615027
4,17,154,4047740.109855013
5,17,154,4168401.824570016
6,17,154,3859020.428745017
7,17,154,3353574.6524900133
8,17,154,3539355.889785017
1,18,154,3942007.0434150263
2,18,154,4708554.856485024
3,18,154,5087485.6112300195
4,18,154,3779751.253320017
5,18,154,4591326.5227750195
6,18,154,4092117.2635300127
7,18,154,3592860.232690014
8,18,154,3116476.5081000146
1,19,154,4285839.694095026
2,19,154,4777614.622135027
3,19,154,5047853.167205026
4,19,154,4076500.2705900157
5,19,154,4745590.921305018
6,19,154,3911051.3477500165
7,19,154,3695887.679650015
8,19,154,3665690.217870014
1,20,154,4201442.144505029
2,20,154,4716533.770440025
3,20,154,4890304.596395026
4,20,154,3935937.1367350137
5,20,154,4851105.931525018
6,20,154,3594840.8588950164
7,20,154,3440591.1800500154
8,20,154,3740805.892055016
1,21,154,3662166.2625550227
2,21,154,4825298.361685027
3,21,154,4503270.297820021
4,21,154,4026915.8851150163
5,21,154,4500074.6795050185
6,21,154,3361810.3300750153
7,21,154,3509809.318050016
8,21,154,3573478.5888100173
1,5,155,1658949.7128200266
2,5,155,3194344.943900038
3,5,155,3233304.7302450407
4,5,155,4478731.353735053
5,5,155,1000000.0
6,5,155,1111507.1768050161
7,5,155,1315779.062220016
8,5,155,1423562.8796600122
1,6,155,2431494.560305025
2,6,155,3824548.3901300407
3,6,155,3916485.2619350245
4,6,155,3226529.1188600357
5,6,155,3503484.119690043
6,6,155,1000000.0
7,6,155,1579859.2260050199
8,6,155,1146603.894470013
1,7,155,2365909.0529850265
2,7,155,2881319.0428150324
3,7,155,3534072.5881250403
4,7,155,3045983.6153050256
5,7,155,3119299.024390028
6,7,155,2490325.260785024
7,7,155,1000000.0
8,7,155,1097481.2245900114
1,8,155,2379122.0911600296
2,8,155,3312828.253415031
3,8,155,4117722.8167400365
4,8,155,3715028.5888350243
5,8,155,2970264.2956250203
6,8,155,3630907.073545028
7,8,155,3650239.440245033
8,8,155,1000000.0
1,9,155,2291641.105780034
2,9,155,3812880.7085200273
3,9,155,3835998.974370032
4,9,155,4107342.2566350237
5,9,155,3165795.0088000204
6,9,155,3039582.134670018
7,9,155,3044264.560495027
8,9,155,2879008.3722600257
1,10,155,2658660.8679200336
2,10,155,4184638.5893550306
3,10,155,3755498.3643250274
4,10,155,3641815.964105015
5,10,155,3882612.5536200204
6,10,155,3213317.5095300185
7,10,155,3014184.1950700185
8,10,155,3238896.715220023
1,11,155,2647546.7509650234
2,11,155,3845701.5232650363
3,11,155,4233711.959950024
4,11,155,4110789.4345700215
5,11,155,4048508.1803150186
6,11,155,3898975.450740024
7,11,155,4568369.926920028
8,11,155,3339783.357870018
1,12,155,4016863.723285033
2,12,155,4402084.649170029
3,12,155,4732998.099270026
4,12,155,3920881.7173000197
5,12,155,4076594.746640023
6,12,155,4622938.101245023
7,12,155,4134898.6662500273
8,12,155,3648892.538325025
1,13,155,4326112.904850037
2,13,155,4894218.225445032
3,13,155,4827131.674520027
4,13,155,3886874.803065021
5,13,155,3928451.4794400213
6,13,155,4155528.1888200175
7,13,155,4581855.858350016
8,13,155,3547954.3832000215
1,14,155,4337870.285150025
2,14,155,5202323.494810028
3,14,155,4261940.202045026
4,14,155,3531932.2508400185
5,14,155,3513749.7264750185
6,14,155,4366871.950025023
7,14,155,4282584.313090022
8,14,155,3790926.7534750183
1,15,155,4869737.8772650305
2,15,155,5080835.272290028
3,15,155,3544699.185950018
4,15,155,3782768.734805023
5,15,155,4084818.7094800198
6,15,155,4277596.742480021
7,15,155,4264350.885670022
8,15,155,3502262.1559600173
1,16,155,4649795.067035029
2,16,155,4378401.7259550225
3,16,155,4412386.485305023
4,16,155,4468492.62064502
5,16,155,4256118.504985019
6,16,155,3800197.52446502
7,16,155,3649577.074400018
8,16,155,3254910.1216500197
1,17,155,4596972.443295032
2,17,155,4497134.244570029
3,17,155,4627123.096615027
4,17,155,4047740.109855013
5,17,155,4168401.824570016
6,17,155,3859020.428745017
7,17,155,3353574.6524900133
8,17,155,3539355.889785017
1,18,155,3942007.0434150263
2,18,155,4708554.856485024
3,18,155,5087485.6112300195
4,18,155,3779751.253320017
5,18,155,4591326.5227750195
6,18,155,4092117.2635300127
7,18,155,3592860.232690014
8,18,155,3116476.5081000146
1,19,155,4285839.694095026
2,19,155,4777614.622135027
3,19,155,5047853.167205026
4,19,155,4076500.2705900157
5,19,155,4745590.921305018
6,19,155,3907465.7948600166
7,19,155,3692484.563910014
8,19,155,3665690.217870014
1,20,155,4201442.144505029
2,20,155,4716533.770440025
3,20,155,4890304.596395026
4,20,155,3935937.1367350137
5,20,155,4846666.323890017
6,20,155,3591684.8097500177
7,20,155,3434010.0894000167
8,20,155,3733640.026140016
1,21,155,3662166.2625550227
2,21,155,4825298.361685027
3,21,155,4503270.297820021
4,21,155,4023546.0112550175
5,21,155,4495987.886040017
6,21,155,3355385.486260014
7,21,155,3503171.1368050165
8,21,155,3566678.479405018
1,5,156,1681324.5918400257
2,5,156,3237841.0248300387
3,5,156,3277472.017520039
4,5,156,4539644.231130054
5,5,156,1000000.0
6,5,156,1070558.9574500169
7,5,156,1267204.2284550162
8,5,156,1371355.1603200135
1,6,156,2464553.7156150257
2,6,156,3876575.4556750446
3,6,156,3970061.352830023
4,6,156,3270460.3123050365
5,6,156,3551182.015825039
6,6,156,1000000.0
7,6,156,1544493.9719300207
8,6,156,1122044.241095012
1,7,156,2398236.092710028
2,7,156,2920567.2573600314
3,7,156,3582260.2411700375
4,7,156,3087505.4339100253
5,7,156,3161831.3100900287
6,7,156,2487722.367990026
7,7,156,1000000.0
8,7,156,1062376.376045015
1,8,156,2411510.417560025
2,8,156,3358002.0176050323
3,8,156,4173787.6655900315
4,8,156,3765622.2313500214
5,8,156,3010710.2279850184
6,8,156,3627111.7629950233
7,8,156,3683643.3741450342
8,8,156,1000000.0
1,9,156,2322753.4974450306
2,9,156,3864908.500870032
3,9,156,3888260.4505900317
4,9,156,4163465.5385750257
5,9,156,3209004.99761002
6,9,156,3036503.3473150185
7,9,156,3085790.9022100247
8,9,156,2875793.3625800284
1,10,156,2694913.059300033
2,10,156,4241503.603115032
3,10,156,3806807.97610003
4,10,156,3691633.475515018
5,10,156,3935690.983585021
6,10,156,3209706.8551250175
7,10,156,3008061.2528550187
8,10,156,3235297.2639550213
1,11,156,2683624.7373750224
2,11,156,3898207.7564550363
3,11,156,4291536.359370022
4,11,156,4166696.9279300235
5,11,156,4044053.416720018
6,11,156,3890749.9025100227
7,11,156,4558855.614640022
8,11,156,3332940.25948502
1,12,156,4071566.5181250274
2,12,156,4462124.380150036
3,12,156,4797873.751850027
4,12,156,3916743.8324050205
5,12,156,4068296.534765022
6,12,156,4613311.817925019
7,12,156,4126219.0149000245
8,12,156,3641124.4710250227
1,13,156,4384840.639825036
2,13,156,4961022.439960034
3,13,156,4892970.724310027
4,13,156,3882870.9319900204
5,13,156,3920306.4237050177
6,13,156,4147046.160185019
7,13,156,4572207.315580021
8,13,156,3540683.913560023
1,14,156,4396925.184210028
2,14,156,5273306.5877150325
3,14,156,4320057.190475019
4,14,156,3580041.35121002
5,14,156,3506389.6666850173
6,14,156,4357602.471535023
7,14,156,4273558.723235025
8,14,156,3782947.079415019
1,15,156,4936153.104155031
2,15,156,5150038.26597503
3,15,156,3592824.8439900177
4,15,156,3834457.4013300217
5,15,156,4076272.685935022
6,15,156,4268613.966735023
7,15,156,4255316.101070021
8,15,156,3494885.645435018
1,16,156,4713159.248235034
2,16,156,4438194.462195028
3,16,156,4472505.252735026
4,16,156,4529256.46063002
5,16,156,4247353.541555022
6,16,156,3792110.3412250173
7,16,156,3641936.7028200156
8,16,156,3248142.18369002
1,17,156,4659364.804305034
2,17,156,4558515.948240026
3,17,156,4690024.987100025
4,17,156,4102796.5174150155
5,17,156,4159729.7446350157
6,17,156,3850981.584110018
7,17,156,3346353.587400014
8,17,156,3531900.6048450177
1,18,156,3995785.930735028
2,18,156,4772814.409350025
3,18,156,5156903.157525019
4,18,156,3831467.192865015
5,18,156,4581739.534645019
6,18,156,4083455.9678300084
7,18,156,3585616.715705014
8,18,156,3110025.853155015
1,19,156,4344086.824595031
2,19,156,4842713.601115024
3,19,156,5116663.298790034
4,19,156,4131818.807815014
5,19,156,4735684.523480019
6,19,156,3899357.2397550144
7,19,156,3684804.914530017
8,19,156,3658157.456420014
1,20,156,4258819.04912003
2,20,156,4780873.462390027
3,20,156,4957107.498520028
4,20,156,3989367.808345013
5,20,156,4912583.181915016
6,20,156,3584130.4619800164
7,20,156,3480855.043355017
8,20,156,3725811.4227450173
1,21,156,3711953.2993900226
2,21,156,4891059.57312002
3,21,156,4564492.609705022
4,21,156,4078214.6451250175
5,21,156,4557216.02705002
6,21,156,3401321.6200800124
7,21,156,3550920.2593850163
8,21,156,3615337.332935019
1,5,157,1664797.046165025
2,5,157,3205609.845795037
3,5,157,3244719.1835850403
4,5,157,4536508.112340054
5,5,157,1000000.0
6,5,157,1060757.650390017
7,5,157,1255508.498555016
8,5,157,1358679.7616650132
1,6,157,2439956.2431950243
2,6,157,3837994.461575042
3,6,157,3967194.304300025
4,6,157,3268108.742850037
5,6,157,3548713.1745550395
6,6,157,1000000.0
7,6,157,1530236.824970021
8,6,157,1111646.2636450124
1,7,157,2374294.9163750284
2,7,157,2891521.303060031
3,7,157,3579655.5031550364
4,7,157,3085259.5202150266
5,7,157,3159573.2027650257
6,7,157,2485827.5701100254
7,7,157,1000000.0
8,7,157,1052555.5535850148
1,8,157,2387495.1664800285
2,8,157,3355699.9359200317
3,8,157,4170795.7278950308
4,8,157,3763065.826615023
5,8,157,3008554.25608502
6,8,157,3624567.697015024
7,8,157,3680752.8835850325
8,8,157,1000000.0
1,9,157,2299731.1695900317
2,9,157,3862167.235945035
3,9,157,3885559.4421650306
4,9,157,4160422.154370025
5,9,157,3206702.510665019
6,9,157,3034294.2790600182
7,9,157,3083582.5997000244
8,9,157,2873764.2556400257
1,10,157,2668014.7348200334
2,10,157,4238423.100675038
3,10,157,3804189.884170027
4,10,157,3688761.377650015
5,10,157,3932902.178565019
6,10,157,3207376.9386250162
7,10,157,3005919.804515016
8,10,157,3233083.1307550217
1,11,157,2656968.8559650234
2,11,157,3895382.156155035
3,11,157,4288537.551160022
4,11,157,4163780.4276500237
5,11,157,4041134.3467700193
6,11,157,3887944.3631650233
7,11,157,4555471.326520024
8,11,157,3330537.7636750173
1,12,157,4068592.8238500347
2,12,157,4458803.991970034
3,12,157,4794182.039965028
4,12,157,3913582.984625018
5,12,157,4065175.0063750227
6,12,157,4609954.307740024
7,12,157,4123356.231615027
8,12,157,3638579.417395025
1,13,157,4381795.692565035
2,13,157,4957453.512500034
3,13,157,4889551.599475023
4,13,157,3880041.8275400177
5,13,157,3917528.6419850197
6,13,157,4143843.8350950214
7,13,157,4569052.488410023
8,13,157,3538158.964575024
1,14,157,4393875.006460029
2,14,157,5269601.570190027
3,14,157,4316957.72210002
4,14,157,3577489.877510019
5,14,157,3503975.9657900175
6,14,157,4354531.782270027
7,14,157,4270614.703050022
8,14,157,3780239.939360021
1,15,157,4932432.565580032
2,15,157,5146222.103785026
3,15,157,3590227.975620018
4,15,157,3831667.5357400216
5,15,157,4073390.896655022
6,15,157,4265609.462580025
7,15,157,4252343.811770024
8,15,157,3492426.813415019
1,16,157,4666394.376620031
2,16,157,4434918.650010028
3,16,157,4469363.1243500225
4,16,157,4526058.28769502
5,16,157,4244057.24340002
6,16,157,3789365.05328502
7,16,157,3639338.3215100155
8,16,157,3245805.882535021
1,17,157,4613111.29906003
2,17,157,4555138.061875028
3,17,157,4686766.076115028
4,17,157,4099816.3519950183
5,17,157,4156777.519165014
6,17,157,3848158.3217200167
7,17,157,3343945.7201150134
8,17,157,3529354.1886850167
1,18,157,3956098.004055026
2,18,157,4769301.319595028
3,18,157,5153052.737070016
4,18,157,3828741.8995500165
5,18,157,4578474.100505019
6,18,157,4080608.340840011
7,18,157,3582996.1606550124
8,18,157,3107793.3038500156
1,19,157,4301055.923595031
2,19,157,4839222.1912550265
3,19,157,5113020.691910029
4,19,157,4129044.5802850146
5,19,157,4732370.202600016
6,19,157,3896551.9941100148
7,19,157,3682179.942580015
8,19,157,3655375.7637050115
1,20,157,4216214.793365028
2,20,157,4733270.184910024
3,20,157,4953612.305340029
4,20,157,3986626.376810015
5,20,157,4909155.34842002
6,20,157,3581623.6297000153
7,20,157,3449483.9288800163
8,20,157,3688759.926375014
1,21,157,3675044.930350022
2,21,157,4842421.1285450235
3,21,157,4561312.83934002
4,21,157,4075385.0231800186
5,21,157,4554024.829315018
6,21,157,3370843.2897550142
7,21,157,3519086.8499250147
8,21,157,3579333.343440019
1,5,158,1636082.0814700266
2,5,158,3170592.992995038
3,5,158,3246776.606340039
4,5,158,4539251.639790053
5,5,158,1000000.0
6,5,158,1041885.838935014
7,5,158,1232732.891710015
8,5,158,1334092.1292900147
1,6,158,2397644.9035350257
2,6,158,3796065.181505039
3,6,158,3995346.209255028
4,6,158,3291469.0395550355
5,6,158,3574021.724240037
6,6,158,1000000.0
7,6,158,1502762.7637400234
8,6,158,1091452.4803650135
1,7,158,2333106.162435026
2,7,158,2912261.358215031
3,7,158,3605212.349675039
4,7,158,3107440.4803550243
5,7,158,3182270.3209250257
6,7,158,2503639.7607900267
7,7,158,1000000.0
8,7,158,1033442.1704700119
1,8,158,2345947.9769500257
2,8,158,3379650.1802750323
3,8,158,4200530.873865036
4,8,158,3789711.1233950225
5,8,158,3030213.4734250195
6,8,158,3650539.663160024
7,8,158,3707038.6197550353
8,8,158,1000000.0
1,9,158,2274225.7392950268
2,9,158,3889689.1322500343
3,9,158,3913327.2007550322
4,9,158,4190046.929460021
5,9,158,3229424.9018050185
6,9,158,3055935.355415018
7,9,158,3105597.553420027
8,9,158,2897187.5453450237
1,10,158,2639222.1475450248
2,10,158,4268723.404630034
3,10,158,3831198.9904800267
4,10,158,3715075.1783350157
5,10,158,3960993.9611350168
6,10,158,3230303.373315018
7,10,158,3027337.785550017
8,10,158,3259371.678470021
1,11,158,2627699.483970027
2,11,158,3923259.7949150368
3,11,158,4319119.423210023
4,11,158,4193439.398620024
5,11,158,4069982.956875018
6,11,158,3915781.2279750225
7,11,158,4588098.863750026
8,11,158,3357699.511915017
1,12,158,4023858.5497800284
2,12,158,4490667.427100034
3,12,158,4828482.997325026
4,12,158,3941569.3353550206
5,12,158,4094352.6899850247
6,12,158,4642909.93226002
7,12,158,4157006.1315000257
8,12,158,3668216.7138950215
1,13,158,4305782.53278503
2,13,158,4992775.276140032
3,13,158,4924325.259190026
4,13,158,3907724.2922150157
5,13,158,3949351.8817950184
6,13,158,4177825.632165019
7,13,158,4606333.009920018
8,13,158,3540365.383995023
1,14,158,4396527.855265028
2,14,158,5307260.174550028
3,14,158,4352213.90801502
4,14,158,3579721.352715018
5,14,158,3532465.516235015
6,14,158,4357231.673325022
7,14,158,4273228.205730022
8,14,158,3782608.4768350185
1,15,158,4935734.893060033
2,15,158,5149617.654275029
3,15,158,3592512.314440016
4,15,158,3834071.1894850223
5,15,158,4075943.384375024
6,15,158,4268265.086090024
7,15,158,4254936.821145021
8,15,158,3494617.472450018
1,16,158,4669185.619805034
2,16,158,4437832.364240026
3,16,158,4472102.162325025
4,16,158,4528801.71337002
5,16,158,4246731.010405021
6,16,158,3791739.455875017
7,16,158,3641619.135540015
8,16,158,3247858.16839002
1,17,158,4616033.108235031
2,17,158,4557915.60895503
3,17,158,4689686.769605024
4,17,158,4102486.758865018
5,17,158,4159368.7541850153
6,17,158,3850511.5683150156
7,17,158,3346155.1651150133
8,17,158,3531563.8365450175
1,18,158,3958592.1911950274
2,18,158,4772371.645545024
3,18,158,5156355.415335018
4,18,158,3831142.645500015
5,18,158,4581358.38861502
6,18,158,4083085.3989500073
7,18,158,3585288.3677900136
8,18,158,3109725.4030050146
1,19,158,4303709.046655028
2,19,158,4842263.062595023
3,19,158,5116199.505615035
4,19,158,4131545.082550013
5,19,158,4735290.606640018
6,19,158,3898970.0662650135
7,19,158,3684523.898805016
8,19,158,3657664.890650014
1,20,158,4219111.651600027
2,20,158,4736302.996790029
3,20,158,4956613.506200027
4,20,158,3989125.0160150127
5,20,158,4912199.571735016
6,20,158,3583857.9896200155
7,20,158,3451696.6688300157
8,20,158,3691073.574435016
1,21,158,3677286.247080022
2,21,158,4845462.585560023
3,21,158,4564055.251135021
4,21,158,4077944.2215100164
5,21,158,4556767.442870019
6,21,158,3372939.515000012
7,21,158,3521364.4607550143
8,21,158,3581572.8433150183
1,5,159,1653728.4489800273
2,5,159,3204569.225300035
3,5,159,3246776.606340039
4,5,159,4539251.639790053
5,5,159,1000000.0
6,5,159,1053068.5113900143
7,5,159,1245768.6886950145
8,5,159,1348345.9023500134
1,6,159,2423386.8351700255
2,6,159,3796065.181505039
3,6,159,3995346.209255028
4,6,159,3291469.0395550355
5,6,159,3574021.724240037
6,6,159,1000000.0
7,6,159,1518828.4970000233
8,6,159,1103288.1100550133
1,7,159,2333106.162435026
2,7,159,2912261.358215031
3,7,159,3605212.349675039
4,7,159,3107440.4803550243
5,7,159,3182270.3209250257
6,7,159,2503639.7607900267
7,7,159,1000000.0
8,7,159,1044595.4649550116
1,8,159,2345947.9769500257
2,8,159,3379650.1802750323
3,8,159,4200530.873865036
4,8,159,3789711.1233950225
5,8,159,3030213.4734250195
6,8,159,3650539.663160024
7,8,159,3707038.6197550353
8,8,159,1000000.0
1,9,159,2274225.7392950268
2,9,159,3889689.1322500343
3,9,159,3913327.2007550322
4,9,159,4190046.929460021
5,9,159,3229424.9018050185
6,9,159,3055935.355415018
7,9,159,3138843.4548850227
8,9,159,2928108.496115023
1,10,159,2639222.1475450248
2,10,159,4268723.404630034
3,10,159,3831198.9904800267
4,10,159,3715075.1783350157
5,10,159,3960993.9611350168
6,10,159,3230303.373315018
7,10,159,3059726.5656800144
8,10,159,3294336.040635019
1,11,159,2627699.483970027
2,11,159,3923259.7949150368
3,11,159,4319119.423210023
4,11,159,4193439.398620024
5,11,159,4069982.956875018
6,11,159,3915781.2279750225
7,11,159,4637207.685240027
8,11,159,3393717.7623750153
1,12,159,4023858.5497800284
2,12,159,4490667.427100034
3,12,159,4828482.997325026
4,12,159,3941569.3353550206
5,12,159,4094352.6899850247
6,12,159,4642909.93226002
7,12,159,4157006.1315000257
8,12,159,3668216.7138950215
1,13,159,4305782.53278503
2,13,159,4992775.276140032
3,13,159,4924325.259190026
4,13,159,3907724.2922150157
