sellJ,buyJ,netAsset
57,49,1518611.3087850271
57,50,1477019.2633100275
57,51,1372348.9076650261
57,52,1205682.608150023
57,53,1211460.2375950224
57,54,1189417.763315022
57,55,1181346.5116800214
57,56,1162590.7493300207
57,57,1137823.3242950218
57,58,1144387.2231900222
57,59,1088165.736085021
57,60,1048286.3640000214
57,61,1024598.6841350226
57,62,1088269.5659750204
57,63,1113099.5073400235
57,64,1129421.1076300219
57,65,1123624.3655700218
57,66,1252473.3688650245
57,67,1323681.5057900252
57,68,1295471.0781200232
57,69,1249146.8416200264
57,70,1310091.703585027
57,71,1325393.6789400321
57,72,1108210.2811650285
57,73,1116477.491190027
57,74,1186797.3967050265
57,75,1211723.6138900307
57,76,1216970.4155650283
57,77,1296757.4970700284
57,78,1261136.8935900298
57,79,1193068.0211500293
57,80,1161823.3212050293
57,81,1350598.0312250329
57,82,1348145.3916900333
57,83,1436762.3904800373
57,84,1516027.01324004
57,85,1471124.2332950423
57,86,1474792.839870043
57,87,1473493.767710042
57,88,1572011.7473550432
57,89,1513984.465010042
57,90,1478746.2263100438
58,10,1307475.2903950126
58,11,1268599.555375013
58,12,1308679.704620013
58,13,1109440.290910012
58,14,985762.1370600122
58,15,1007278.5882750122
58,16,1050023.7203800133
58,17,1139572.761095014
58,18,1128850.190115013
58,19,1227375.3389300148
58,20,1118377.2212250137
58,21,1230015.6122550154
58,22,1260786.7471200158
58,23,1215304.9489100156
58,24,1097030.7485600144
58,25,979505.0662900143
58,26,1032688.3131350162
58,27,1020868.6689200159
58,28,1059922.5756550182
58,29,1134630.2941200177
58,30,1134630.2941200177
58,31,1134630.2941200177
58,32,1165648.1054800176
58,33,1271889.5624200194
58,34,1282793.4985300186
58,35,1259725.187535019
58,36,1242322.6865650185
58,37,1089932.9997450165
58,38,1118846.2804050175
58,39,1145064.1295100178
58,40,1089540.0352850168
58,41,1146581.7687050188
58,42,1267590.335180019
58,43,1340795.6985800208
58,44,1460515.0785050218
58,45,1408277.5404700213
58,46,1342402.644865021
58,47,1460196.3160000215
58,48,1460196.3160000215
58,49,1557659.9063850266
58,50,1514397.946825028
58,51,1406529.8199600265
58,52,1236164.172120023
58,53,1242760.9479300235
58,54,1220225.1102500204
58,55,1210703.9225050209
58,56,1192527.438585022
58,57,1166627.334690022
58,58,1173773.5632150217
58,59,1116267.4444150217
58,60,1075341.0289100208
58,61,1095753.195640022
58,62,1149278.0728100224
58,63,1174895.7188750224
58,64,1159281.26723502
58,65,1152050.153610021
58,66,1284593.9749200249
58,67,1357099.143225023
58,68,1327873.2583300234
58,69,1281553.895855026
58,70,1343745.7913950293
58,71,1358909.8141950327
58,72,1136427.3365650258
58,73,1144489.0971150256
58,74,1217286.1572400245
58,75,1242461.2623250308
58,76,1248543.7513950286
58,77,1330297.3777100286
58,78,1294592.5590100307
58,79,1225855.7149200279
58,80,1192505.7938800305
58,81,1385169.6952950326
58,82,1383876.192220033
58,83,1472454.7749900362
58,84,1554722.3503650413
58,85,1509368.190590041
58,86,1513018.7939650423
58,87,1511036.2524400428
58,88,1597647.044825046
58,89,1537702.2646100423
58,90,1501385.7364450437
59,10,1442106.7893200119
59,11,1397307.0784150134
59,12,1443358.9638750155
59,13,1223494.2004950128
59,14,1086775.2761450124
59,15,1110244.501495013
59,16,1159146.3332100136
59,17,1255508.7920050134
59,18,1244790.2246850135
59,19,1354193.3849350165
59,20,1234576.7490000147
59,21,1356746.0210500173
59,22,1390883.417035018
59,23,1340436.6615050181
59,24,1209667.1007050157
59,25,1080858.0509650167
59,26,1138763.8813450169
59,27,1125399.6436050162
59,28,1167973.9210600168
59,29,1251575.441055017
59,30,1251575.441055017
59,31,1251575.441055017
59,32,1285049.463505019
59,33,1403643.798960021
59,34,1415998.3932850186
59,35,1389841.6653950196
59,36,1369985.94390502
59,37,1201755.0383650183
59,38,1233030.3997200183
59,39,1261992.6759150196
59,40,1200663.6920700187
59,41,1265367.7600400206
59,42,1399142.5647100217
59,43,1478088.8628550232
59,44,1610739.5603350238
59,45,1552799.8268300234
59,46,1480393.6864500232
59,47,1609183.4150850244
59,48,1609183.4150850244
59,49,1584255.7361450228
59,50,1539038.8527200243
59,51,1430791.947245023
59,52,1258935.3361800208
59,53,1265328.686255022
59,54,1242163.4855550213
59,55,1233130.79464002
59,56,1214195.9029000206
59,57,1186113.3479650212
59,58,1192917.9239150207
59,59,1165755.3262750236
59,60,1123550.5253600213
59,61,1144537.961055022
59,62,1199681.1941900237
59,63,1226717.922345022
59,64,1211047.1546550211
59,65,1201565.1015950234
59,66,1341173.9387650236
59,67,1416805.7710700235
59,68,1386385.717235024
59,69,1338592.1241100268
59,70,1402964.0502200283
59,71,1418621.1306800283
59,72,1187699.386970031
59,73,1196902.5843150294
59,74,1270382.7314050312
59,75,1297896.3987700318
59,76,1303480.594365028
59,77,1387782.850460028
59,78,1350293.2034900307
59,79,1279304.6963050286
59,80,1297092.405035029
59,81,1507048.1423900346
59,82,1495940.749435036
59,83,1591766.4463800394
59,84,1681745.343155039
59,85,1626353.806965041
59,86,1630897.0233400413
59,87,1626974.8110250426
59,88,1720158.2231250445
59,89,1655878.8909300438
59,90,1619051.862060046
60,10,1482090.7046550126
60,11,1435969.0313950123
60,12,1482347.903695015
60,13,1258292.0397850124
60,14,1116465.1282850117
60,15,1140699.913330014
60,16,1191331.2239900143
60,17,1289838.5913650133
60,18,1279076.7459950123
60,19,1390520.0909500157
60,20,1268096.388805016
60,21,1394270.6406550158
60,22,1428977.191455015
60,23,1377511.6566800156
60,24,1242170.2457450156
60,25,1109966.617740015
60,26,1170128.150045016
60,27,1155177.2443700172
60,28,1200274.5127500189
60,29,1285636.141245018
60,30,1285636.141245018
60,31,1285636.141245018
60,32,1319967.3103250214
60,33,1441397.3819650216
60,34,1454554.8419200224
60,35,1427785.8324850202
60,36,1406339.8418250228
60,37,1234720.8132250186
60,38,1266964.407535019
60,39,1297275.481045017
60,40,1234303.0143950176
60,41,1299659.5716200192
60,42,1428752.5011850197
60,43,1510262.3124600227
60,44,1645707.1819750236
60,45,1586228.2697050234
60,46,1512545.474915024
60,47,1643770.1254050254
60,48,1643770.1254050254
60,49,1618828.4627750248
60,50,1570346.266505025
60,51,1461518.7649000245
60,52,1286014.3108450202
60,53,1292858.5981000192
60,54,1268116.5217350214
60,55,1259433.0384750254
60,56,1240318.7043750237
60,57,1211319.85457502
60,58,1218430.6648700207
60,59,1190158.6734800248
60,60,1148831.618905023
60,61,1168890.470800022
60,62,1225407.6601550211
60,63,1314349.5345700262
60,64,1297199.8540900229
60,65,1279537.752390021
60,66,1425977.919035025
60,67,1452820.2950250248
60,68,1421576.5922400248
60,69,1371081.1039700268
60,70,1437285.7110450298
60,71,1453501.2000850309
60,72,1217442.1597200264
60,73,1226088.6748150259
60,74,1302924.025755026
60,75,1330757.158040031
60,76,1337458.2648500304
60,77,1422523.4734100301
60,78,1384952.8152600285
60,79,1310367.1510550298
60,80,1329295.4023700312
60,81,1544190.8671950337
60,82,1534040.5768050344
60,83,1632064.5169000367
60,84,1725153.198870042
60,85,1667821.051095043
60,86,1672069.281630041
60,87,1667946.621695043
60,88,1763921.4808450453
60,89,1698328.5647650429
60,90,1659567.9817900527
61,10,1533210.1638900128
61,11,1485640.7572600136
61,12,1534043.804810014
61,13,1301904.3391250127
61,14,1155002.8396300122
61,15,1180619.4268050138
61,16,1232905.1135150134
61,17,1334757.4637250141
61,18,1323094.6537650158
61,19,1439265.3530900148
61,20,1312370.747080015
61,21,1442967.773570017
61,22,1478547.532830018
61,23,1425246.8686500175
61,24,1285153.162110017
61,25,1148077.4629200154
61,26,1210790.2710900174
61,27,1195761.2886550187
61,28,1240789.174605017
61,29,1328860.4513300196
61,30,1328860.4513300196
61,31,1328860.4513300196
61,32,1364219.338380023
61,33,1489855.4567850223
61,34,1502518.4283350217
61,35,1475491.1084500214
61,36,1454136.6812150234
61,37,1276702.3742850202
61,38,1309999.37559002
61,39,1340321.3916300202
61,40,1276364.7322550204
61,41,1343368.1505550202
61,42,1476986.9771800213
61,43,1540203.298910023
61,44,1679284.1813000215
61,45,1618950.7607850223
61,46,1543070.9150650238
61,47,1614828.8311600229
61,48,1614828.8311600229
61,49,1588782.155275024
61,50,1555294.8570850242
61,51,1446747.6168250218
61,52,1273546.8956750215
61,53,1280007.6558650213
61,54,1255796.9665150205
61,55,1246864.499230022
61,56,1227905.7062750235
61,57,1199687.5440150206
61,58,1206529.0039000202
61,59,1178522.6845950228
61,60,1136322.364590021
61,61,1157153.6493050207
61,62,1212975.9703000202
61,63,1301411.462625023
61,64,1284583.8411250222
61,65,1267502.0505750224
61,66,1412192.598635023
61,67,1438896.359050025
61,68,1407694.6818850255
61,69,1358225.204515025
61,70,1423733.4498850275
61,71,1439480.5923000292
61,72,1205176.859840028
61,73,1213564.2419700269
61,74,1291087.0884350273
61,75,1316990.2355800301
61,76,1323855.6824500305
61,77,1408687.0870650301
61,78,1371578.006520028
61,79,1297985.72696003
61,80,1317118.2895550316
61,81,1529052.4940900337
61,82,1518864.0278600326
61,83,1615899.081465036
61,84,1708410.0013450412
61,85,1650826.4988400412
61,86,1655518.2575850398
61,87,1651832.2212350422
61,88,1746604.871280046
61,89,1681582.6179600423
61,90,1642082.9104650484
62,10,1285299.7977550107
62,11,1244286.177600012
62,12,1283393.4748650128
62,13,1089394.399025011
62,14,967284.8584250113
62,15,988520.7756650118
62,16,1031515.2706800135
62,17,1117982.1970150128
62,18,1108185.888200014
62,19,1205289.962995015
62,20,1099456.0971100137
62,21,1208570.9047800144
62,22,1238397.7475950154
62,23,1193904.407490016
62,24,1077234.8854650143
62,25,962054.4407650147
62,26,1014253.3751450148
62,27,1003162.3320200153
62,28,1039628.8865350162
62,29,1113095.1830150178
62,30,1113095.1830150178
62,31,1113095.1830150178
62,32,1144961.8775500206
62,33,1248710.77196502
62,34,1259527.976225022
62,35,1236700.1345450226
62,36,1217178.8690500176
62,37,1068250.7037450178
62,38,1096059.0378650175
62,39,1121892.8170250172
62,40,1068329.4303800177
62,41,1124019.2700500188
62,42,1236765.7021550178
62,43,1289358.8526450186
62,44,1405265.9806100207
62,45,1354324.8762900182
62,46,1291381.5155650182
62,47,1351490.8759100204
62,48,1351490.8759100204
62,49,1330025.101205021
62,50,1302977.1402250205
62,51,1209918.463295021
62,52,1065004.5247450212
62,53,1070869.023875021
62,54,1052495.3950800195
62,55,1045043.2444200175
62,56,1028608.2682400186
62,57,1005482.510505019
62,58,1011559.7600750191
62,59,986704.635465017
62,60,952265.3736850175
62,61,968787.3014250188
62,62,997519.2059600191
62,63,1069451.2901650209
62,64,1056550.5760050195
62,65,1040208.3136300204
62,66,1161295.6224400224
62,67,1183568.5765550227
62,68,1157693.1160450208
62,69,1115774.1836750219
62,70,1170358.828140024
62,71,1183301.7659700229
62,72,991923.6222200228
62,73,999318.1495800223
62,74,1061130.2061700232
62,75,1083890.6853200234
62,76,1090009.5847350243
62,77,1158095.257785025
62,78,1157336.102080026
62,79,1096489.6446000254
62,80,1111018.6357300268
62,81,1289465.7472300294
62,82,1281001.0453100307
62,83,1362793.5510100285
62,84,1441932.4496450345
62,85,1392374.9305150346
62,86,1396304.469395035
62,87,1394987.174960036
62,88,1474734.563980038
62,89,1418676.8900650349
62,90,1388415.1581300376
63,10,1190018.161655011
63,11,1151953.8569700106
63,12,1189837.183630013
63,13,1009025.5585800109
63,14,897163.5560450114
63,15,915541.9818250105
63,16,955325.8478650119
63,17,1035636.9965600116
63,18,1026988.412290012
63,19,1115999.1519550134
63,20,1017916.6608400133
63,21,1119902.7267850142
63,22,1146948.0461500147
63,23,1105529.2480600146
63,24,997637.1012050139
63,25,891205.1243600141
63,26,939691.4494600144
63,27,928136.4529900154
63,28,961945.6000500141
63,29,1031014.6457200161
63,30,1031014.6457200161
63,31,1031014.6457200161
63,32,1059401.2041150162
63,33,1156629.3035400156
63,34,1211530.0028500168
63,35,1188383.2006250175
63,36,1169124.8158050184
63,37,1110603.8033800162
63,38,1140070.9379850181
63,39,1167541.814825017
63,40,1110435.3452350171
63,41,1169153.3568850178
63,42,1284739.5986100186
63,43,1302547.1706750174
63,44,1419243.225955019
63,45,1367602.473220019
63,46,1303009.6702250196
63,47,1365503.6175350216
63,48,1365503.6175350216
63,49,1343461.9471900223
63,50,1273551.5980050217
63,51,1203181.503050018
63,52,1058891.712725017
63,53,1064394.061310018
63,54,1044403.0210100176
63,55,1038130.8863850178
63,56,1022195.8153300176
63,57,997431.4581850184
63,58,1003289.3852500182
63,59,1006637.949490018
63,60,970968.9221300175
63,61,988435.4942900183
63,62,1017595.7971350163
63,63,1091084.8730300178
63,64,1076633.5009050174
63,65,1064039.9623100199
63,66,1176639.1408350214
63,67,1196643.9904100255
63,68,1171005.9351250238
63,69,1128736.5638200238
63,70,1185396.9685450273
63,71,1195810.8377800279
63,72,1003006.2648350226
63,73,1009603.8956800232
63,74,1074319.439210024
63,75,1097156.0072600255
63,76,1100694.3297200247
63,77,1172550.1062000266
63,78,1172016.3995150267
63,79,1108357.6793100245
63,80,1123468.4505050255
63,81,1292876.3165850278
63,82,1283414.5953700277
63,83,1366272.364160029
63,84,1442128.4826800341
63,85,1387607.2405300299
63,86,1390745.6582800325
63,87,1389266.109765035
63,88,1465575.4923700392
63,89,1412201.4446100418
63,90,1382084.2361800408
64,10,1190018.161655011
64,11,1151953.8569700106
64,12,1189837.183630013
64,13,1009025.5585800109
64,14,897163.5560450114
64,15,915541.9818250105
64,16,955325.8478650119
64,17,1035636.9965600116
64,18,1026988.412290012
64,19,1115999.1519550134
64,20,1017916.6608400133
64,21,1119902.7267850142
64,22,1146948.0461500147
64,23,1105529.2480600146
64,24,997637.1012050139
64,25,891205.1243600141
64,26,939691.4494600144
64,27,928136.4529900154
64,28,961945.6000500141
64,29,1031014.6457200161
64,30,1031014.6457200161
64,31,1031014.6457200161
64,32,1059401.2041150162
64,33,1156629.3035400156
64,34,1211530.0028500168
64,35,1188383.2006250175
64,36,1169124.8158050184
64,37,1110603.8033800162
64,38,1140070.9379850181
64,39,1167541.814825017
64,40,1110435.3452350171
64,41,1169153.3568850178
64,42,1284739.5986100186
64,43,1302547.1706750174
64,44,1419243.225955019
64,45,1367602.473220019
64,46,1303009.6702250196
64,47,1365503.6175350216
64,48,1365503.6175350216
64,49,1343461.9471900223
64,50,1273551.5980050217
64,51,1203181.503050018
64,52,1058891.712725017
64,53,1064394.061310018
64,54,1044403.0210100176
64,55,1038130.8863850178
64,56,1022195.8153300176
64,57,997431.4581850184
64,58,1003289.3852500182
64,59,1006637.949490018
64,60,970968.9221300175
64,61,988435.4942900183
64,62,1017595.7971350163
64,63,1091084.8730300178
64,64,1076633.5009050174
64,65,1064039.9623100199
64,66,1202393.5897200205
64,67,1223759.6605900251
64,68,1197619.1658300252
64,69,1103144.8871250236
64,70,1157218.4912200228
64,71,1171235.887370024
64,72,980482.7709200227
64,73,988136.0747400227
64,74,1103982.294970024
64,75,1126554.9734300233
64,76,1131578.3855900257
64,77,1157783.2309000243
64,78,1157688.0122700264
64,79,1093770.8908700256
64,80,1109871.6787550254
64,81,1278023.9845150304
64,82,1267385.7141500283
64,83,1349711.59855503
64,84,1424585.589055037
64,85,1370839.414640031
64,86,1373861.2136600313
64,87,1372604.012130032
64,88,1455390.097150042
64,89,1401554.2330800407
64,90,1369462.4088100381
65,10,1110738.4568300094
65,11,1077580.7105850093
65,12,1110724.4322200106
65,13,915026.8727200098
65,14,813120.6040300103
65,15,829349.6184450096
65,16,880994.8680950099
65,17,956118.6574700114
65,18,946726.425680012
65,19,1027849.264200012
65,20,939014.2135450114
65,21,1032718.7029800141
65,22,1058207.7439050141
65,23,1019712.6972000139
65,24,919522.3310700137
65,25,822208.3712400129
65,26,866325.8674450142
65,27,855672.8372700133
65,28,888099.9535050123
65,29,951073.4205350141
65,30,951073.4205350141
65,31,951073.4205350141
65,32,976863.5130750154
65,33,1066297.8099000165
65,34,1116312.5106900167
65,35,1095578.1024450164
65,36,1078821.789345017
65,37,1024260.6450500173
65,38,1051084.4349350173
65,39,1076823.7224550182
65,40,1023568.2600750173
65,41,1078182.8717150171
65,42,1185995.7141850195
65,43,1201763.8316100189
65,44,1309304.2283400178
65,45,1262177.204415019
65,46,1203312.0298500182
65,47,1259382.5910650226
65,48,1259382.5910650226
65,49,1239195.9853550226
65,50,1173928.3241350194
65,51,1110098.413565018
65,52,976391.1011900193
65,53,982095.2936100189
65,54,962651.4147350168
65,55,957403.408775017
65,56,942739.6938000174
65,57,919966.406450017
65,58,925391.3714050176
65,59,926895.9210200169
65,60,895907.5349200175
65,61,912864.0058850156
65,62,939622.1003650177
65,63,1005941.0146650157
65,64,1030567.9718650172
65,65,1018997.5949550174
65,66,1153060.9487050218
65,67,1171330.7502850222
65,68,1146323.4321200217
65,69,1081893.6728600212
65,70,1135862.8722450233
65,71,1147234.1795600234
65,72,962126.7501300238
65,73,968469.365310023
65,74,1082127.5308850238
65,75,1104868.879380024
65,76,1109774.6039150248
65,77,1135654.164170024
65,78,1135877.3543200244
65,79,1073658.5429700245
65,80,1088460.393135026
65,81,1252915.9457700267
65,82,1243417.940630026
65,83,1324355.9458650295
65,84,1499428.103700039
65,85,1442523.051585036
65,86,1445891.624380035
65,87,1443350.6626550343
65,88,1530539.3275400414
65,89,1475115.9944000412
65,90,1443043.944870043
66,10,1269392.2013900103
66,11,1229660.80197501
66,12,1268761.770275011
66,13,1044238.8365900096
66,14,929271.7505000115
66,15,947755.1909600104
66,16,1006516.2739950112
66,17,1090978.4418200122
66,18,1082012.1230850127
66,19,1175353.164320012
66,20,1072816.7128250124
66,21,1180091.2107250146
66,22,1209305.873335014
66,23,1165420.8497350141
66,24,1040869.9897300143
66,25,929258.7915250139
66,26,980314.5788600132
66,27,968395.0713300137
66,28,1004509.6962250129
66,29,1076814.8495450155
66,30,1076814.8495450155
66,31,1076814.8495450155
66,32,1105472.0886550155
66,33,1207105.7462850148
66,34,1264529.8855050162
66,35,1241333.1048450177
66,36,1222123.2919150172
66,37,1159489.2434050178
66,38,1189813.4514000185
66,39,1217529.108525018
66,40,1159226.0337000173
66,41,1220872.7935000192
66,42,1342103.2497450178
66,43,1360242.6956650193
66,44,1482526.4295850194
66,45,1427947.6022500196
66,46,1362119.7804450209
66,47,1426102.261330021
66,48,1426102.261330021
66,49,1402347.8000300222
66,50,1328553.2250900199
66,51,1256196.775440021
66,52,1105091.7311350182
66,53,1111255.577230018
66,54,1089780.0693200177
66,55,1083821.5389300187
66,56,1066944.8163100188
66,57,1041591.5157250175
66,58,1047992.2321750178
66,59,1049398.0669050175
66,60,1013067.1462950158
66,61,1101139.7288300158
66,62,1079309.1354900184
66,63,1157092.8878200185
66,64,1186131.4777750187
66,65,1171629.8727750184
66,66,1324724.195955022
66,67,1329492.3719950255
66,68,1300901.4445050228
66,69,1228528.526310022
66,70,1287938.164475024
66,71,1302455.6289450233
66,72,1114443.4864100257
66,73,1122908.8465600247
66,74,1253438.5283400253
66,75,1278693.7395100268
66,76,1286098.363495025
66,77,1315753.4432700237
66,78,1315473.077970028
66,79,1243802.0767150237
66,80,1261931.5469150285
66,81,1323119.0763700283
66,82,1312566.2911800283
66,83,1400032.8623300283
66,84,1585457.1503750358
66,85,1530741.4159550366
66,86,1534389.2120800347
66,87,1532978.1558150328
66,88,1623861.1756400412
66,89,1565451.4151050374
66,90,1531959.9682500423
67,10,1276753.64852501
67,11,1238741.9915450101
67,12,1278565.80087501
67,13,1052411.8211650106
67,14,935453.6884450105
67,15,954256.9974800101
67,16,1013613.5691000114
67,17,1098987.9027100122
67,18,1089799.988770012
67,19,1184254.2921750133
67,20,1080414.7197650129
67,21,1187383.4808250146
67,22,1216850.0727350141
67,23,1172885.1496950139
67,24,1048302.9527550144
67,25,936366.8324100145
67,26,986720.9945050132
67,27,975568.2724350126
67,28,1013022.0651200132
67,29,1083653.6715550146
67,30,1083653.6715550146
67,31,1083653.6715550146
67,32,1111777.7932250153
67,33,1215881.3402350156
67,34,1272282.8199350173
67,35,1248386.9217800153
67,36,1230729.934360018
67,37,1168302.1610150167
67,38,1199402.7879600178
67,39,1227421.230795018
67,40,1167598.2899050168
67,41,1228983.515990018
67,42,1350754.5845300194
67,43,1369779.390145021
67,44,1492967.963190021
67,45,1438376.5543750206
67,46,1371618.181080021
67,47,1436154.7545000205
67,48,1436154.7545000205
67,49,1411426.671460019
67,50,1338314.2200850223
67,51,1263851.418345019
67,52,1112888.3708750196
67,53,1118856.1538200201
67,54,1097586.1114250154
67,55,1126995.6062700192
67,56,1109225.7026900183
67,57,1082792.9905950176
67,58,1089391.7843500178
67,59,1092902.0821150178
67,60,1053860.0440700166
67,61,1146310.3355950185
67,62,1123590.0094950167
67,63,1203291.1411300201
67,64,1233012.8213400184
67,65,1217992.04579002
67,66,1378884.0789450228
67,67,1382610.0571600236
67,68,1353023.7722600228
67,69,1276267.8973500242
67,70,1339877.7791000272
67,71,1353721.485405025
67,72,1157662.459230022
67,73,1166398.8490550248
67,74,1304776.036600026
67,75,1330299.737305027
67,76,1338189.2778100274
67,77,1369102.8598400266
67,78,1368440.1248350271
67,79,1292980.3084700266
67,80,1312278.3443100273
67,81,1375652.5442200275
67,82,1365955.157720029
67,83,1456498.5342950264
67,84,1648569.4088950367
67,85,1591193.2046600364
67,86,1596135.7506850364
67,87,1595599.2292600365
67,88,1690294.532460044
67,89,1627439.3337150395
67,90,1593390.3127250422
68,10,1244878.2617900097
68,11,1138346.8164400102
68,12,1174984.5019100108
68,13,970075.4643150098
68,14,858459.4471050089
68,15,877709.7515300107
68,16,931194.800765012
68,17,1011549.8075100112
68,18,1002692.9614750115
68,19,1090318.9023300118
68,20,1003423.1510750107
68,21,1101502.0562500108
68,22,1128932.1684850112
68,23,1088116.6629400107
68,24,974067.4621400121
68,25,870205.4893600112
68,26,917975.2091350119
68,27,898898.8102650116
68,28,929936.0230700133
68,29,997549.8233100142
68,30,997549.8233100142
68,31,997549.8233100142
68,32,1022942.6493100157
68,33,1117316.471805016
68,34,1169664.4292550164
68,35,1148377.4946450158
68,36,1130088.7375400173
68,37,1073247.332020016
68,38,1101149.074780016
68,39,1127960.2080350162
68,40,1072929.4185850152
68,41,1129967.5105400155
68,42,1242822.5215800148
68,43,1258891.3685550175
68,44,1371358.4183800188
68,45,1322116.21970502
68,46,1260230.85744002
68,47,1319880.2267800197
68,48,1319880.2267800197
68,49,1298007.6783400183
68,50,1231624.232555018
68,51,1162064.7019650175
68,52,1022693.3090350173
68,53,1028898.2245150178
68,54,1008384.847500017
68,55,1036050.5487700191
68,56,1024229.0386750186
68,57,996852.0212750165
68,58,1002747.4268100162
68,59,1007821.2406950188
68,60,970337.5027200188
68,61,1059073.8446750196
68,62,1034209.6682050164
68,63,1108011.0252000191
68,64,1136179.9409950185
68,65,1119593.6079750177
68,66,1266449.6793300214
68,67,1271397.3377950222
68,68,1244025.0180000218
68,69,1174917.3930250227
68,70,1232758.0252950196
68,71,1246191.8780650217
68,72,1074963.253060021
68,73,1082177.8766300215
68,74,1211453.1584700209
68,75,1237144.6146350233
68,76,1243813.594770024
68,77,1271043.0971500243
68,78,1270859.4298800228
68,79,1202615.718665024
68,80,1220519.5236500243
68,81,1277512.6544550257
68,82,1268934.6184200246
68,83,1354348.5112550266
68,84,1534023.4717100326
68,85,1478086.7244850355
68,86,1482368.8374400365
68,87,1482376.034830038
68,88,1571496.2045800367
68,89,1515619.7636850346
68,90,1479017.376255037
69,10,1248863.5328250097
69,11,1141987.4398850102
69,12,1178985.152920011
69,13,973160.8808350097
69,14,861213.833890009
69,15,880513.3736850107
69,16,934424.0976450121
69,17,1014799.6151300113
69,18,1006135.6116250117
69,19,1094040.5529100122
69,20,1006852.1833700108
69,21,1105256.5304100108
69,22,1132788.180520011
69,23,1091838.5528300107
69,24,977414.6747950122
69,25,873224.2269050112
69,26,921155.509955012
69,27,901768.3188900114
69,28,932890.3845800132
69,29,1000992.4734600142
69,30,1000992.4734600142
69,31,1000992.4734600142
69,32,1026453.9798650158
69,33,1120878.0695450155
69,34,1173648.907785016
69,35,1152051.1809800158
69,36,1133941.9217500174
69,37,1076906.368685016
69,38,1104919.9607300158
69,39,1131568.2472100162
69,40,1076588.455250015
69,41,1133820.6947500156
69,42,1247036.7651700152
69,43,1263171.2593050173
69,44,1375982.956720019
69,45,1326592.81262502
69,46,1264251.7459900202
69,47,1324340.6472200197
69,48,1324340.6472200197
69,49,1302402.451620018
69,50,1235805.6525650187
69,51,1166032.5293950175
69,52,1026204.6395900174
69,53,1032426.8377600178
69,54,1011847.813585017
69,55,1039364.2859350189
69,56,1027754.8579850186
69,57,1000278.4989450164
69,58,1006207.5989600163
69,59,1011297.8246350187
69,60,973436.7764050188
69,61,1062697.2638250198
69,62,1037768.3110950162
69,63,1111540.9095700195
69,64,1140049.5369950186
69,65,1123431.4906050176
69,66,1270729.5700800216
69,67,1275711.1623350214
69,68,1248256.783590022
69,69,1178919.3935550232
69,70,1236956.967305021
69,71,1250406.121655022
69,72,1058780.22576002
69,73,1066973.9305600226
69,74,1193811.2736200236
69,75,1218887.9104700221
69,76,1225431.0694500234
69,77,1264351.9687850245
69,78,1276104.8563850247
69,79,1206948.1704400221
69,80,1223359.311085024
69,81,1283013.4670300256
69,82,1274220.6549450255
69,83,1357591.1273000254
69,84,1538170.7373200317
69,85,1483031.485635033
69,86,1486511.9003650337
69,87,1485883.4028000366
69,88,1578092.4109150346
69,89,1517860.5960050356
69,90,1483501.2542650343
70,10,1075937.0257850098
70,11,983097.8557000096
70,12,1016484.4143700093
70,13,837191.8581900086
70,14,774791.5617850091
70,15,789964.9287150096
70,16,838665.66686501
70,17,909964.7035650112
70,18,902224.2250100112
70,19,980113.1255150115
70,20,903331.3222750104
70,21,993187.3409500113
70,22,1018282.5067950109
70,23,981687.7883100107
70,24,875788.0457950112
70,25,782419.9200100104
70,26,825510.7395550108
70,27,808083.7797300104
70,28,837229.9629150135
70,29,895810.5901850122
70,30,895810.5901850122
70,31,895810.5901850122
70,32,920064.3794450129
70,33,1005323.4712950131
70,34,1052437.0924800138
70,35,1033390.8023550138
70,36,1017879.2358000154
70,37,965941.7334300131
70,38,991570.7197100131
70,39,1014793.2025400145
70,40,966158.5125800127
70,41,1017536.1925750142
70,42,1118993.0923000136
70,43,1133095.0825350154
70,44,1234863.2056650151
70,45,1190335.7933950156
70,46,1135410.8903750156
70,47,1189022.673565019
70,48,1189022.673565019
70,49,1169590.8595650196
70,50,1107570.251835018
70,51,1046303.058860016
70,52,919689.421685013
70,53,923788.7078600134
70,54,907130.3914100146
70,55,932958.8727900136
70,56,922417.0152950137
70,57,897502.2194300165
70,58,903089.1630700162
70,59,904700.2969800165
70,60,873102.446365017
70,61,951981.236280016
70,62,929101.3239600158
70,63,996334.2380150176
70,64,1022013.5351450173
70,65,1007019.4424000173
70,66,1140603.480630016
70,67,1145661.2865050181
70,68,1120388.251330018
70,69,1057806.2520300178
70,70,1110297.0270400196
70,71,1119634.663715021
70,72,1106115.515745021
70,73,1112977.3814700216
70,74,1242721.548605021
70,75,1269401.963390025
70,76,1274718.7006050262
70,77,1315605.112145024
70,78,1303914.706225024
70,79,1235102.8035000255
70,80,1252556.089885027
70,81,1312495.3306000272
70,82,1301762.5173750236
70,83,1388694.4209350273
70,84,1573553.254860034
70,85,1517811.574125034
70,86,1521489.563930036
70,87,1520733.6521650336
70,88,1613254.910655033
70,89,1556231.9712950347
70,90,1521250.7254150386
71,10,1049253.641185009
71,11,957419.7876800079
71,12,988475.9441200088
71,13,815060.7091250074
71,14,753208.0832500071
71,15,769898.7713300079
71,16,817213.0756450086
71,17,886897.1359750098
71,18,879451.9885000106
71,19,956180.3716100123
